"region";"sppName";"latinName";"RFMO";"RFMO_Stock_ID";"X3A_CODE";"FIDES_AREA";"area";"areaBis";"TAC.area.description";"Comments";"areaRDB";"latinNameASFIS";"TAXOCODE";"latinNameJoin"
"North-East Atlantic";"Hake";"Merluccius merluccius";"ICES";NA;"HKE";"8ABDE.";"8abde";"27_8_A,27_8_B,27_8_D,27_8_E";"";"";"27.8.a,27.8.b,27.8.d,27.8.e";"Merluccius merluccius";"1480500401";"Merluccius merluccius"
"North-East Atlantic";"Hake";"Merluccius merluccius";"ICES";NA;"HKE";"8C3411";"8c, 9, 10";"27_8_C,27_9,27_10";"VIIIc), IX, X, COPACE 34.1.1 (1), internatina waters of XII and XIV";"";"27.8.c,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b";"Merluccius merluccius";"1480500401";"Merluccius merluccius"
"North-East Atlantic";"Wedge sole";"Microchirus variegatus";"ICES";NA;"MKG";"No TAC";"5, 6, 7 (excl. 7d), 8, 9, 10, 12 and 14";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Microchirus variegatus";"1830308103";"Microchirus variegatus"
"North-East Atlantic";"Blue whiting";"Micromesistius poutassou";"ICES";NA;"WHB";"1X14";"5, 6, 7 (excl. 7d), 8, 9, 10, 12 and 14";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_12,27_14";"ICES I-II, III, IV, V, VII, VIIIabde, XII and XIV (EC and international waters)";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Micromesistius poutassou";"1480403301";"Micromesistius poutassou"
"North-East Atlantic";"Lemon sole";"Microstomus kitt";"ICES";NA;"LEM";"No TAC";"5, 6, 7 (excl. 7d), 8, 9, 10, 12 and 14";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Microstomus kitt";"1830204504";"Microstomus kitt"
"North-East Atlantic";"Blue ling";"Molva dypterygia";"ICES";NA;"BLI";"5B67-";"5b, 6, 7";"27_5_B,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K";"EU waters of Iia, IV, Vb, VI and VII";"";"27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k";"Molva dypterygia";"1480400502";"Molva dypterygia"
"North-East Atlantic";"Blue ling";"Molva dypterygia";"ICES";NA;"BLI";"12INT-";"12 international waters";"27_12";"EU waters of Iia, IV, Vb, VI and VII";"";"27.12";"Molva dypterygia";"1480400502";"Molva dypterygia"
"North-East Atlantic";"Spanish ling";"Molva macrophthalma";"ICES";NA;"SLI";"No TAC";"10";"27_10";"";"";"27.10,27.10.a,27.10.b";"Molva macrophthalma";"1480400504";"Molva macrophthalma"
"North-East Atlantic";"Ling";"Molva molva";"ICES";NA;"LIN";"05EI.";"5";"27_5";"VI, VII, VIII, IX, X, XII, XIV (1)(2)";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2";"Molva molva";"1480400501";"Molva molva"
"North-East Atlantic";"Ling";"Molva molva";"ICES";NA;"LIN";"6X14.";"6-14";"27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"VI, VII, VIII, IX, X, XII, XIV (1)(2)";"";"27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Molva molva";"1480400501";"Molva molva"
"North-East Atlantic";"Striped red mullet";"Mullus surmuletus";"ICES";NA;"MUR";"No TAC";"5, 6, 7 (excl. 7d), 8, 9, 10, 12 and 14";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Mullus surmuletus";"1704100701";"Mullus surmuletus"
"North-East Atlantic";"Starry smooth-hound";"Mustelus asterias";"ICES";NA;"SDS";"No TAC";"6, 7, 8, 9";"27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9";"";"";"27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2";"Mustelus asterias";"1080400715";"Mustelus asterias"
"North-East Atlantic";"Smooth-hound";"Mustelus mustelus";"ICES";NA;"SMD";"No TAC";"6, 7, 8, 9";"27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9";"";"";"27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2";"Mustelus mustelus";"1080400713";"Mustelus mustelus"
"North-East Atlantic";"Blackspotted smooth-hound";"Mustelus punctulatus";"ICES";NA;"MPT";"No TAC";"6, 7, 8, 9";"27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9";"";"";"27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2";"Mustelus punctulatus";"1080400720";"Mustelus punctulatus"
"North-East Atlantic";"Smooth-hound";"Mustelus spp.";"ICES";NA;"SKH";"No TAC";"5-10, 12, 14";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_8,27_9,27_7_K,27_10,27_12,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.7.k,27.10,27.10.a,27.10.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Mustelus spp.";"10804007XX";"Mustelus spp.,Mustelus antarcticus,Mustelus californicus,Mustelus canis,Mustelus dorsalis,Mustelus fasciatus,Mustelus griseus,Mustelus henlei,Mustelus higmani,Mustelus lenticulatus,Mustelus lunulatus,Mustelus manazo,Mustelus schmitti,Mustelus mustelus,Mustelus norrisi,Mustelus asterias,Mustelus mento,Mustelus mosis,Mustelus palumbes,Mustelus punctulatus,Mustelus whitneyi,Mustelus spp.,Mustelus"
"North-East Atlantic";"Norway lobster";"Nephrops norvegicus";"ICES";NA;"NEP";"5BC6.";"5b, 6";"27_5_B,27_6";"Vb) (1), VI";"";"27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b";"Nephrops norvegicus";"2294200602";"Nephrops norvegicus"
"North-East Atlantic";"Norway lobster";"Nephrops norvegicus";"ICES";NA;"NEP";"07.";"7";"27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K";"VII";"";"27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k";"Nephrops norvegicus";"2294200602";"Nephrops norvegicus"
"North-East Atlantic";"Norway lobster";"Nephrops norvegicus";"ICES";NA;"NEP";"8ABDE.";"8abde";"27_8_A,27_8_B,27_8_D,27_8_E";"VIIIabde";"";"27.8.a,27.8.b,27.8.d,27.8.e";"Nephrops norvegicus";"2294200602";"Nephrops norvegicus"
"North-East Atlantic";"Norway lobster";"Nephrops norvegicus";"ICES";NA;"NEP";"08C.";"8c";"27_8_C";"ICES division VIIIc - Bay of Biscay - South";"";"27.8.c";"Nephrops norvegicus";"2294200602";"Nephrops norvegicus"
"North-East Atlantic";"Norway lobster";"Nephrops norvegicus";"ICES";NA;"NEP";"9/3411";"9";"27_9";"Functional Units 26 and 27 of ICES division IXa";"";"27.9.a,27.9.b,27.9.b.1,27.9.b.2";"Nephrops norvegicus";"2294200602";"Nephrops norvegicus"
"North-East Atlantic";"Common octopus";"Octopus vulgaris";"ICES";NA;"OCC";"No TAC";"5, 6, 7 (excl. 7d), 8, 9, 10, 12 and 14";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Octopus vulgaris";"3210900507";"Octopus vulgaris"
"North-East Atlantic";"Sailfin roughshark";"Oxynotus paradoxus";"ICES";NA;"OXN";"";"5, 6, 7, 8, 9, 10";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b";"Oxynotus paradoxus";"1090500602";"Oxynotus paradoxus"
"North-East Atlantic";"Blackspot sea bream";"Pagellus bogaraveo";"ICES";NA;"SBR";"678-";"6, 7, 8";"27_6,27_7,27_8";"";"";"27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.d,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e";"Pagellus bogaraveo";"1703900801";"Pagellus bogaraveo"
"North-East Atlantic";"Blackspot sea bream";"Pagellus bogaraveo";"ICES";NA;"SBR";"09-";"9";"27_9";"";"";"27.9.a,27.9.b,27.9.b.1,27.9.b.2";"Pagellus bogaraveo";"1703900801";"Pagellus bogaraveo"
"North-East Atlantic";"Blackspot sea bream";"Pagellus bogaraveo";"ICES";NA;"SBR";"10-";"10";"27_10";"";"";"27.10,27.10.a,27.10.b";"Pagellus bogaraveo";"1703900801";"Pagellus bogaraveo"
"North-East Atlantic";"Northern shrimp";"Pandalus borealis";"ICES";NA;"PRA";"514GRN";"5, 14";"27_5,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Pandalus borealis";"2280400203";"Pandalus borealis"
"North-East Atlantic";"Pandalid shrimps";"Pandalus spp.";"ICES";NA;"PAN";"No TAC";"5, 14";"27_5,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Pandalus spp.";"22804002XX";"Pandalus spp.,Pandalus hypsinotus,Pandalus platyceros,Pandalus jordani,Pandalus montagui,Pandalus danae,Pandalus goniurus,Pandalus kessleri,Pandalus nipponensis,Pandalus amplus,Pandalus spp.,Pandalus"
"North-East Atlantic";"Deepwater rose shrimp";"Parapenaeus longirostris";"ICES";NA;"DPS";"No TAC";"9a";"27_9_A";"";"";"27.9.a";"Parapenaeus longirostris";"2280101701";"Parapenaeus longirostris"
"North-East Atlantic";"Scallop";"Pecten maximus";"ICES";NA;"SCE";"No TAC";"6, 7";"27_6,27_7_E,27_7_A,27_7_B,27_7_C,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K";"";"";"27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.e,27.7.a,27.7.b,27.7.c,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k";"Pecten maximus";"3160800309";"Pecten maximus"
"North-East Atlantic";"Greater Forkbeard";"Phycis blennoides";"ICES";NA;"GFB";"567-,89-,1012-";"5, 6, 7 (excl. 7d), 8, 9, 10, 12 and 14";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"Should we add areas 1 II-III and IV? There also other TAC codes looking redundant";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Phycis blennoides";"1480400601";"Phycis blennoides"
"North-East Atlantic";"Forkbeard";"Phycis phycis";"ICES";NA;"FOR";"No TAC";"5, 6, 7 (excl. 7d), 8, 9, 10, 12 and 14";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Phycis phycis";"1480400602";"Phycis phycis"
"North-East Atlantic";"Plaice";"Pleuronectes platessa";"ICES";NA;"PLE";"56-14";"5b, 6, 12, 14";"27_5_B,27_6,27_12,27_14";"";"";"27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Pleuronectes platessa";"1830200405";"Pleuronectes platessa"
"North-East Atlantic";"Plaice";"Pleuronectes platessa";"ICES";NA;"PLE";"07A.";"7a";"27_7_A";"ICES division VIIa - Irish Sea";"";"27.7.a";"Pleuronectes platessa";"1830200405";"Pleuronectes platessa"
"North-East Atlantic";"Plaice";"Pleuronectes platessa";"ICES";NA;"PLE";"7BC.";"7bc";"27_7_B,27_7_C";"VIIbc ";"";"27.7.b,27.7.c";"Pleuronectes platessa";"1830200405";"Pleuronectes platessa"
"North-East Atlantic";"Plaice";"Pleuronectes platessa";"ICES";NA;"PLE";"7DE.";"7e";"27_7_E";"VIIde";"";"27.7.e";"Pleuronectes platessa";"1830200405";"Pleuronectes platessa"
"North-East Atlantic";"Plaice";"Pleuronectes platessa";"ICES";NA;"PLE";"7FG.";"7fg";"27_7_F,27_7_G";"VIIfg";"";"27.7.f,27.7.g";"Pleuronectes platessa";"1830200405";"Pleuronectes platessa"
"North-East Atlantic";"Plaice";"Pleuronectes platessa";"ICES";NA;"PLE";"7HJK.";"7h-k";"27_7_H,27_7_J,27_7_K";"VIIhjk";"";"27.7.h,27.7.j,27.7.k";"Pleuronectes platessa";"1830200405";"Pleuronectes platessa"
"North-East Atlantic";"Plaice";"Pleuronectes platessa";"ICES";NA;"PLE";"8/3411";"8, 9, 10";"27_8,27_9,27_10";"VIII, IX, X, COPACE 34.1.1 (1)";"";"27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b";"Pleuronectes platessa";"1830200405";"Pleuronectes platessa"
"North-East Atlantic";"Pollack";"Pollachius pollachius";"ICES";NA;"POL";"56-14";"5b, 6, 12, 14";"27_5_B,27_6,27_12,27_14";"";"";"27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Pollachius pollachius";"1480401502";"Pollachius pollachius"
"North-East Atlantic";"Pollack";"Pollachius pollachius";"ICES";NA;"POL";"07.";"7";"27_7";"";"";"27.7.a,27.7.b,27.7.c,27.7.d,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k";"Pollachius pollachius";"1480401502";"Pollachius pollachius"
"North-East Atlantic";"Pollack";"Pollachius pollachius";"ICES";NA;"POL";"8ABDE.";"8abde";"27_8_A,27_8_B,27_8_D,27_8_E";"";"";"27.8.a,27.8.b,27.8.d,27.8.e";"Pollachius pollachius";"1480401502";"Pollachius pollachius"
"North-East Atlantic";"Pollack";"Pollachius pollachius";"ICES";NA;"POL";"08C.";"8c";"27_8_C";"";"";"27.8.c";"Pollachius pollachius";"1480401502";"Pollachius pollachius"
"North-East Atlantic";"Pollack";"Pollachius pollachius";"ICES";NA;"POL";"9/3411";"9, 10";"27_9,27_10";"";"";"27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b";"Pollachius pollachius";"1480401502";"Pollachius pollachius"
"North-East Atlantic";"Saithe";"Pollachius virens";"ICES";NA;"POK";"56-14";"5b, 6, 12, 14";"27_5_B,27_6,27_12,27_14";"";"";"27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Pollachius virens";"1480401501";"Pollachius virens"
"North-East Atlantic";"Saithe";"Pollachius virens";"ICES";NA;"POK";"7/3411";"7, 8, 9, 10";"27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10";"VII, VIII, IX, X, COPACE 34.1.1(1)";"";"27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b";"Pollachius virens";"1480401501";"Pollachius virens"
"North-East Atlantic";"Wreckfish";"Polyprion americanus";"ICES";NA;"WRF";"";"10";"27_10";"";"";"27.10,27.10.a,27.10.b";"Polyprion americanus";"1700505801";"Polyprion americanus"
"North-East Atlantic";"Blonde ray";"Raja brachyura";"ICES";NA;"RJH";"67AKXD";"4a, 6";"27_4_A,27_6";"";"";"27.4.a,27.6.a,27.6.a.n,27.6.a.s,27.6.b";"Raja brachyura";"1100400105";"Raja brachyura"
"North-East Atlantic";"Blonde ray";"Raja brachyura";"ICES";NA;"RJH";"67AKXD";"7a,7fg";"27_7_A,27_7_F,27_7_G";"";"";"27.7.a,27.7.f,27.7.g";"Raja brachyura";"1100400105";"Raja brachyura"
"North-East Atlantic";"Blonde ray";"Raja brachyura";"ICES";NA;"RJH";"67AKXD";"7e";"27_7_E";"";"";"27.7.e";"Raja brachyura";"1100400105";"Raja brachyura"
"North-East Atlantic";"Blonde ray";"Raja brachyura";"ICES";NA;"RJH";"89-C.";"9a";"27_9_A";"";"";"27.9.a";"Raja brachyura";"1100400105";"Raja brachyura"
"North-East Atlantic";"Thornback ray";"Raja clavata";"ICES";NA;"RJC";"67AKXD";"6";"27_6";"";"";"27.6.a,27.6.a.n,27.6.a.s,27.6.b";"Raja clavata";"1100400102";"Raja clavata"
"North-East Atlantic";"Thornback ray";"Raja clavata";"ICES";NA;"RJC";"67AKXD";"7a, 7fg";"27_7_A,27_7_F,27_7_G";"";"";"27.7.a,27.7.f,27.7.g";"Raja clavata";"1100400102";"Raja clavata"
"North-East Atlantic";"Thornback ray";"Raja clavata";"ICES";NA;"RJC";"67AKXD";"7e";"27_7_E";"";"";"27.7.e";"Raja clavata";"1100400102";"Raja clavata"
"North-East Atlantic";"Thornback ray";"Raja clavata";"ICES";NA;"RJC";"89-C.";"8";"27_8";"";"";"27.8.a,27.8.b,27.8.c,27.8.d,27.8.e";"Raja clavata";"1100400102";"Raja clavata"
"North-East Atlantic";"Thornback ray";"Raja clavata";"ICES";NA;"RJC";"No TAC";"9a";"27_9_A";"";"";"27.9.a";"Raja clavata";"1100400102";"Raja clavata"
"North-East Atlantic";"Thornback ray";"Raja clavata";"ICES";NA;"RJC";"No TAC";"10, 12";"27_10,27_12";"";"";"27.10,27.10.a,27.10.b,27.12";"Raja clavata";"1100400102";"Raja clavata"
"North-East Atlantic";"Small-eyed ray";"Raja microocellata";"ICES";NA;"RJE";"07D.";"7e";"27_7_E";"";"";"27.7.e";"Raja microocellata";"1100400109";"Raja microocellata"
"North-East Atlantic";"Small-eyed ray";"Raja microocellata";"ICES";NA;"RJE";"7FG.";"7fg";"27_7_F,27_7_G";"";"";"27.7.f,27.7.g";"Raja microocellata";"1100400109";"Raja microocellata"
"North-East Atlantic";"Spotted ray";"Raja montagui";"ICES";NA;"RJM";"67AKXD";"6, 7b, 7j";"27_6,27_7_B,27_7_J";"";"";"27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.b,27.7.j";"Raja montagui";"1100400104";"Raja montagui"
"North-East Atlantic";"Spotted ray";"Raja montagui";"ICES";NA;"RJM";"67AKXD";"7a, 7e-h";"27_7_A,,27_7_E,27_7_F,27_7_G,27_7_H";"";"";"27.7.a,,27.7.e,27.7.f,27.7.g,27.7.h";"Raja montagui";"1100400104";"Raja montagui"
"North-East Atlantic";"Spotted ray";"Raja montagui";"ICES";NA;"RJM";"No TAC";"8";"27_8";"";"";"27.8.a,27.8.b,27.8.c,27.8.d,27.8.e";"Raja montagui";"1100400104";"Raja montagui"
"North-East Atlantic";"Spotted ray";"Raja montagui";"ICES";NA;"RJM";"No TAC";"9a";"27_9_A";"";"";"27.9.a";"Raja montagui";"1100400104";"Raja montagui"
"North-East Atlantic";"Undulate ray";"Raja undulata";"ICES";NA;"RJU";"No TAC";"7b, 7j";"27_7_B,27_7_J";"";"";"27.7.b,27.7.j";"Raja undulata";"1100400112";"Raja undulata"
"North-East Atlantic";"Undulate ray";"Raja undulata";"ICES";NA;"RJU";"07DE.";"7e";"27_7_E";"";"";"27.7.e";"Raja undulata";"1100400112";"Raja undulata"
"North-East Atlantic";"Undulate ray";"Raja undulata";"ICES";NA;"RJU";"8-C.";"8ab";"27_8_A,27_8_B";"";"";"27.8.a,27.8.b";"Raja undulata";"1100400112";"Raja undulata"
"North-East Atlantic";"Undulate ray";"Raja undulata";"ICES";NA;"RJU";"8-C.";"8c";"27_8_C";"";"";"27.8.c";"Raja undulata";"1100400112";"Raja undulata"
"North-East Atlantic";"Undulate ray";"Raja undulata";"ICES";NA;"RJU";"9-C.";"9a";"27_9_A";"";"";"27.9.a";"Raja undulata";"1100400112";"Raja undulata"
"North-East Atlantic";"Greenland halibut";"Reinhardtius hippoglossoides";"ICES";NA;"GHL";"5-14GL";"5a, 14";"27_5_A,27_14";"Greenland zone: V & XIV";"";"27.5.a,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Reinhardtius hippoglossoides";"1830200501";"Reinhardtius hippoglossoides"
"North-East Atlantic";"Greenland halibut";"Reinhardtius hippoglossoides";"ICES";NA;"GHL";"2A-C46";"5b, 6";"27_5_B,27_6";"EU waters of IIa and VI. In VI";"";"27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b";"Reinhardtius hippoglossoides";"1830200501";"Reinhardtius hippoglossoides"
"North-East Atlantic";"White skate";"Raja alba";"ICES";NA;"RJA";"No TAC";"5, 6, 7 (excl. 7d), 8, 9, 10, 12 and 14";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"Rostroraja alba";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Raja alba";"1100400125";"Raja alba"
"North-East Atlantic";"Salmon";"Salmo salar";"ICES";NA;"SAL";"No TAC";"5, 6, 7 (excl. 7d), 8, 9, 10, 12 and 14";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";"27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.6.a,27.6.a.n,27.6.a.s,27.6.b,27.7.a,27.7.b,27.7.c,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.b,27.12,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"Salmo salar";"1230100401";"Salmo salar"
