species,fishreg,unit,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 
F08,47_1,TLW,EU28	: 	61230.265 	50129.682 	102810.966 	72764.925 	25167.7832 	41509.67 	10642.03 	12993.72 	13322.24 	187387.32 	5446.7 	3362.41 	3560.71 	9296.49 	8168 	5183 	13718.02 	6750 
F08,47_1,TLW,FR	: 	4796.65 	1257.9 	313.1 	2002.7 	1531.4 	3304.9 	999 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1,TLW,LT	: 	: 	3242.7 	18891.62 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1,TLW,NL	: 	: 	: 	: 	9702.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_1,TLW,PL	27073.884 	38008.16 	20220.592 	41418.336 	25323.955 	: 	24610.08 	: 	: 	: 	: 	: 	: 	805.1 	4088.7 	4468 	4318 	3100 	0 
F08,47_1,TLW,PT	: 	1742.46 	756.07 	174.36 	506.3 	142.3732 	: 	: 	192 	270.12 	379.2 	581.25 	52.21 	550.11 	14.04 	258 	0 	287.02 	51 
F08,47_1,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_1,TLW,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_1,TLW,ES	: 	3676.41 	4578.93 	10472.65 	8206.18 	6213.64 	2755.69 	1920.2 	454.5 	3572.8 	34395 	104.2 	574.8 	: 	33.84 	195 	169 	116 	116 
F08,47_1_1,TLW,EU28	: 	5810.91 	5321.53 	10545.65 	8857.38 	7320.9132 	3028.19 	2919.2 	459.5 	3637.8 	34483.08 	109.27 	574.8 	438.01 	33.84 	387 	169 	116 	116 
F08,47_1_1,TLW,FR	: 	2134.5 	742.6 	73 	651.2 	964.9 	272.5 	999 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_1_1,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_1,TLW,PT	: 	: 	: 	: 	: 	142.3732 	: 	: 	5 	65 	88.08 	5.07 	: 	438.01 	: 	192 	0 	0 	0 
F08,47_1_2,TLW,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_2,TLW,ES	: 	6517.3 	4385.06 	9739.44 	6541.25 	4817.89 	793.39 	1436.29 	495.6 	1542.11 	137681 	44.2 	: 	: 	8.2 	42 	382 	45 	45 
F08,47_1_2,TLW,EU28	: 	9191.44 	4900.36 	10501.37 	7892.75 	5384.39 	3825.79 	1436.29 	495.6 	1542.11 	137681 	44.2 	: 	0 	8.2 	80 	382 	59 	45 
F08,47_1_2,TLW,FR	: 	2662.15 	515.3 	240.1 	1351.5 	566.5 	3032.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_1_2,TLW,LT	: 	: 	: 	483.22 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_2,TLW,PL	: 	: 	: 	38.61 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_2,TLW,PT	: 	11.99 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	38 	0 	14 	0 
F08,47_1_3,TLW,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_3,TLW,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_3,TLW,ES	: 	2637.89 	7700.58 	10824.03 	11518.63 	5010.3 	4160.92 	5082.52 	8119.7 	4835.33 	9483.03 	711.5 	937.6 	441.9 	774.9 	517 	65 	0 	0 
F08,47_1_3,TLW,EU28	: 	37501.067 	24868.272 	53668.138 	43492.685 	5010.3 	22415.59 	5082.52 	8220.7 	5037.4 	9664.1 	813.57 	974.9 	1328.05 	4103.1 	2035 	4383 	2204 	0 
F08,47_1_3,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_3,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_3,TLW,LT	: 	: 	3242.7 	18408.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_3,TLW,NL	: 	: 	: 	: 	9702.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_1_3,TLW,PL	9426.442 	33550.23 	13715.132 	24435.708 	22168.935 	: 	18254.67 	: 	: 	: 	: 	: 	: 	805.1 	3328.2 	1496 	4318 	2204 	0 
F08,47_1_3,TLW,PT	: 	1312.95 	209.86 	: 	102.92 	: 	: 	: 	101 	202.07 	181.07 	102.07 	37.3 	81.05 	: 	22 	0 	0 	0 
F08,47_1_3,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_4,TLW,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_4,TLW,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_4,TLW,ES	: 	1855.44 	2117.48 	4652.71 	2211.51 	1216.42 	446.54 	495 	568.92 	536.32 	3293.02 	1895.42 	1159.1 	782.7 	1671.71 	1074 	105 	0 	0 
F08,47_1_4,TLW,EU28	: 	6594.178 	9148.58 	21755.598 	5722.37 	1216.42 	6801.95 	495 	594.92 	536.32 	3293.02 	1897.44 	1159.1 	782.7 	2432.21 	4046 	105 	924.01 	0 
F08,47_1_4,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_4,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_4,TLW,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_4,TLW,PL	17353.727 	4457.93 	6505.46 	16944.018 	3155.02 	: 	6355.41 	: 	: 	: 	: 	: 	: 	0 	760.5 	2972 	0 	896 	0 
F08,47_1_4,TLW,PT	: 	280.81 	525.64 	158.87 	355.84 	: 	: 	: 	26 	: 	: 	2.02 	: 	: 	: 	0 	0 	28.01 	0 
F08,47_1_4,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_5,TLW,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_5,TLW,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_5,TLW,ES	: 	1995.96 	5870.37 	6324.72 	6752.2 	6235.76 	5438.15 	709.02 	2972.8 	2550.32 	2152.04 	2056.42 	638 	964.7 	2587.9 	1610 	0 	0 	0 
F08,47_1_5,TLW,EU28	: 	2132.67 	5890.94 	6340.21 	6799.74 	6235.76 	5438.15 	709.02 	2973.8 	2553.37 	2257.05 	2467.48 	638.2 	970.72 	2590.93 	1610 	0 	39 	12 
F08,47_1_5,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_5,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_5,TLW,PL	293.715 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_5,TLW,PT	: 	136.71 	20.57 	15.49 	47.54 	: 	: 	: 	1 	3.05 	105.01 	411.06 	0.2 	6.02 	3.03 	0 	0 	39 	12 
F08,47_1_5,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_6,TLW,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_6,TLW,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_6,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	190.2 	15.24 	4.03 	53.71 	0.7 	9.2 	117.2 	4 	1 	0 	0 
F08,47_1_6,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	249.2 	15.24 	9.07 	114.74 	15.41 	34.23 	128.21 	10 	1 	80.01 	4 
F08,47_1_6,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_6,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_6,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	59 	: 	5.04 	61.03 	14.71 	25.03 	11.01 	6 	0 	80.01 	4 
F08,47_1_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7 	: 	0 	143 	10170 	6538 
F08,47_1_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7 	0 	0 	143 	10296 	6573 
F08,47_1_NK,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_1_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	126 	35 
F08,47_2,TLW,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_2,TLW,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25.09 	8.4 	4.2 	: 	0.2 	79 	0 	0 	0 
F08,47_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	92.09 	170.44 	16.1 	23.04 	0.2 	85 	0 	0 	41 
F08,47_2,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_2,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_2,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	67 	162.04 	11.9 	23.04 	: 	6 	0 	0 	41 
F08,47_2_1,TLW,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_2_1,TLW,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_2_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15.04 	4.7 	: 	: 	0.2 	1 	0 	0 	0 
F08,47_2_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	82.04 	123.73 	6.3 	0 	0.2 	1 	0 	0 	40 
F08,47_2_1,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_2_1,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_2_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	67 	119.03 	6.3 	: 	: 	0 	0 	0 	40 
F08,47_2_2,TLW,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_2_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10.05 	3.7 	4.2 	: 	: 	78 	0 	0 	0 
F08,47_2_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10.05 	46.71 	9.8 	23.04 	0 	84 	0 	0 	1 
F08,47_2_2,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_2_2,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	43.01 	5.6 	23.04 	: 	6 	0 	0 	1 
F08,47_3,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	3.8 	: 	: 	0.11 	: 	1.2 	: 	: 	: 	: 	: 
F08,47_3,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	3.8 	: 	: 	0.11 	60.9 	1.2 	: 	: 	: 	: 	: 
F08,47_3,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	60.9 	: 	: 	: 	: 	: 	: 
F08,47_4,TLW,ES	: 	: 	: 	: 	: 	: 	1650.32 	3995.6 	5553.9 	2933.32 	14441.04 	5099.41 	2546.3 	2882.1 	: 	1160 	970 	2288 	2288 
F08,47_4,TLW,EU28	: 	: 	: 	: 	: 	: 	1650.32 	3995.6 	6787.9 	4634.33 	15471.07 	7139.43 	5227.92 	4297.15 	716.02 	1788 	1712 	2979 	3708 
F08,47_4,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_4,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	1234 	1701.01 	1030.03 	2040.02 	2681.62 	1415.05 	716.02 	628 	742 	691 	1420 
F08,47_5,TLW,ES	: 	: 	: 	: 	: 	: 	1262.88 	2795.6 	3740.2 	2638.3 	62055.02 	6880.12 	2113.6 	2025.1 	: 	554 	279 	566 	566 
F08,47_5,TLW,EU28	: 	: 	: 	30 	182.7 	206 	1349.18 	2980.6 	3861.2 	2839.34 	62197.04 	7464.13 	2160.6 	2711.14 	129.53 	824 	438 	1146 	1610 
F08,47_5,TLW,FR	: 	: 	: 	30 	182.7 	206 	86.3 	185 	: 	: 	: 	20 	: 	: 	: 	: 	: 	: 	: 
F08,47_5,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	33.5 	0 	0 	0 	0 
F08,47_5,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	121 	201.04 	142.02 	564.01 	47 	686.04 	96.03 	270 	159 	580 	1044 
F08,47_A,TLW,ES	: 	4990.61 	7487.38 	6590.96 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_A,TLW,EU28	: 	5310.96 	7673.41 	6934.83 	145.43 	3.8638 	132.0878 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_A,TLW,FR	: 	313 	134 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_A,TLW,PT	: 	7.35 	52.03 	343.87 	145.43 	3.8638 	132.0878 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_A_0,TLW,ES	: 	3483.53 	5130.14 	5095.92 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_A_0,TLW,EU28	: 	3738.88 	5316.17 	5367.51 	98.08 	3.8638 	109.4679 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_A_0,TLW,FR	: 	248 	134 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_A_0,TLW,PT	: 	7.35 	52.03 	271.59 	98.08 	3.8638 	109.4679 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_A_1,TLW,ES	: 	1507.08 	2357.24 	1495.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_A_1,TLW,EU28	: 	1572.08 	2357.24 	1567.32 	47.35 	: 	22.6199 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_A_1,TLW,FR	: 	65 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_A_1,TLW,PT	: 	: 	: 	72.28 	47.35 	: 	22.6199 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_B,TLW,ES	: 	3392.97 	2691.71 	3779.44 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_B,TLW,EU28	: 	3515.21 	2965.09 	4600.53 	412.42 	407.3908 	1541.5865 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_B,TLW,FR	: 	7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_B,TLW,PT	: 	115.24 	273.38 	821.09 	412.42 	407.3908 	1541.5865 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_B_0,TLW,ES	: 	2551.71 	1945.72 	2220.51 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_B_0,TLW,EU28	: 	2658.59 	2054.15 	2631.22 	127.02 	95.2644 	317.2794 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_B_0,TLW,PT	: 	106.88 	108.43 	410.71 	127.02 	95.2644 	317.2794 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_B_1,TLW,ES	: 	841.26 	745.99 	1558.93 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_B_1,TLW,EU28	: 	856.62 	910.94 	1969.31 	285.4 	312.1263 	1224.307 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_B_1,TLW,FR	: 	7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_B_1,TLW,PT	: 	8.36 	164.95 	410.38 	285.4 	312.1263 	1224.307 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_C,TLW,ES	: 	1412.07 	1546.06 	1823.73 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_C,TLW,EU28	: 	1412.07 	1546.06 	2229.11 	218.94 	27.8211 	187.8586 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_C,TLW,PT	: 	: 	: 	405.38 	218.94 	27.8211 	187.8586 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_C_0,TLW,ES	: 	1102.97 	1359.87 	1420.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_C_0,TLW,EU28	: 	1102.97 	1359.87 	1769.07 	136.76 	4.5088 	79.2879 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_C_0,TLW,PT	: 	: 	: 	348.4 	136.76 	4.5088 	79.2879 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_C_1,TLW,ES	: 	309.1 	186.19 	403.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_C_1,TLW,EU28	: 	309.1 	186.19 	460.04 	82.18 	23.3123 	108.5706 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_C_1,TLW,PT	: 	: 	: 	56.98 	82.18 	23.3123 	108.5706 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_D,TLW,EU28	: 	: 	: 	: 	: 	12.4492 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_D,TLW,PT	: 	: 	: 	: 	: 	12.4492 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_D_0,TLW,EU28	: 	: 	: 	: 	: 	12.4492 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_D_0,TLW,PT	: 	: 	: 	: 	: 	12.4492 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_NK,TLW,BG	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_NK,TLW,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_NK,TLW,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_NK,TLW,ES	: 	: 	: 	: 	16298.08 	19043.46 	12831.35 	1018.69 	: 	353.01 	1170 	1888.1 	1567.3 	1530.4 	7234.3 	5294 	5700 	7507 	7851 
F08,47_NK,TLW,EU28	: 	: 	: 	: 	16312.43 	19043.46 	12831.35 	1705.09 	: 	386.12 	1436.01 	2745.1 	2417.6 	1530.4 	7601.33 	10946.01 	6351 	8033.02 	8688 
F08,47_NK,TLW,FR	: 	: 	: 	: 	14.35 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,47_NK,TLW,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_NK,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_NK,TLW,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	4686 	0 	0 	0 
F08,47_NK,TLW,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_NK,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	242 
F08,47_NK,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	686.4 	: 	: 	: 	: 	: 	: 	367.03 	966.01 	651 	526.02 	837 
F08,47_NK,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,47_NK,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	33.11 	266.01 	857 	850.3 	: 	: 	: 	: 	: 	: 
F10,47,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 	: 
F10,47,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 	: 
F10,47_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 	: 
F10,47_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 	: 
F10,47_1_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 	: 
F10,47_1_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 	: 
F11,47,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 	: 
F11,47,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 	: 
F11,47_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 	: 
F11,47_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 	: 
F11,47_1_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 	: 
F11,47_1_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 	: 
F30,47,TLW,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F30,47,TLW,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F30,47,TLW,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F30,47,TLW,ES	: 	24250.38 	33824.84 	51195.35 	46100.27 	40901.72 	29291.35 	17392.27 	22056.42 	18904.25 	263112.27 	16762.39 	7969.6 	7186.3 	10901.61 	7881 	5110 	9754 	9223 
F30,47,TLW,EU28	: 	69192.615 	59753.222 	113571.686 	84609.235 	43231.6019 	59154.1628 	19262.67 	23603.42 	21109.53 	264993.53 	20762.7 	11556.43 	10461.64 	16181.93 	19120.01 	10841 	14938.04 	12462 
F30,47,TLW,FR	: 	5116.65 	1391.9 	343.1 	2199.75 	1737.4 	3391.2 	1184 	: 	: 	: 	20 	: 	0 	0 	0 	0 	0 	0 
F30,47,TLW,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F30,47,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F30,47,TLW,LT	: 	: 	3242.7 	18891.62 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	4686 	0 	0 	0 
F30,47,TLW,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F30,47,TLW,NL	: 	: 	: 	: 	9702.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F30,47,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	242 
F30,47,TLW,PL	27041.574 	37974.14 	20212.302 	41396.916 	25323.955 	: 	24610.08 	: 	: 	: 	: 	: 	: 	805.1 	4122.2 	4468 	4318 	3100 	0 
F30,47,TLW,PT	: 	1851.45 	1081.48 	1744.7 	1283.06 	592.4819 	1861.5328 	686.4 	1547 	2172.17 	1615.25 	3123.31 	2736.53 	2470.24 	1158.12 	2085.01 	1413 	2084.04 	3239 
F30,47,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
