species,fishreg,unit,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 
F43,37,TLW,PT	: 	: 	: 	: 	: 	0.2585 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F43,37,TLW,SI	: 	0 n	: 	: 	0 	0 	0 	: 	: 	0 	0 	0 	0 	0.01 	: 	: 	: 	: 	: 
F43,37,TLW,TR	8.9 	8.2 e	2.7 	7.4 	3.6 	24.2 	22.9 	55.3 	104 	154 	95 	55 	60 	43 	37 	36 	28 	28 	26 
F43,37_1,TLW,ES	: 	480.55 	483.47 	601.44 	445.21 	502.32 	574.06 	729.31 	729.53 	739.55 	659.05 	624.41 	548.2 	523.14 	559.01 	685 	701 	677 	449 
F43,37_1,TLW,EU28	: 	991.976 	1051.414 	954.52 	753.01 	839.6985 	939.2 	1182.36 	1167.23 	1275.96 	1115.75 	1145.51 	1029.25 	956.94 	1042.01 	1168 	1114 	1198.02 	883.02 
F43,37_1,TLW,FR	: 	42.326 	66.244 	44.28 	45.7 	77.62 	41.34 	70.75 	63.7 	21.11 	3 	1 	0.05 	0.8 	5 	3 	3 	5.02 	5.02 
F43,37_1,TLW,IT	: 	469.1 	501.7 	308.8 	262.1 	259.5 	323.8 	382.3 	374 	515.3 	453.7 	520.1 	481 	433 	478 	480 	410 	516 	429 
F43,37_1,TLW,PT	: 	: 	: 	: 	: 	0.2585 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F43,37_1_1,TLW,ES	: 	450.81 	455.88 	575.13 	419.93 	468.02 	551.29 	710.26 	703.9 	714.41 	638.01 	569.8 	527.7 	440.11 	492.3 	623 	633 	647 	368 
F43,37_1_1,TLW,EU28	: 	450.81 	455.88 	575.13 	419.93 	468.2697 	551.29 	710.26 	703.9 	714.41 	638.01 	569.8 	527.7 	440.11 	492.3 	623 	633 	647 	368 
F43,37_1_1,TLW,PT	: 	: 	: 	: 	: 	0.2497 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F43,37_1_2,TLW,ES	: 	28.23 	24.7 	24.92 	23.19 	32.49 	21.69 	17.33 	23.92 	25.12 	19.03 	20.11 	20.5 	83.02 	66.71 	62 	68 	29 	81 
F43,37_1_2,TLW,EU28	: 	43.898 	39.114 	35.55 	33.25 	76.87 	33.31 	41.01 	42.62 	32.13 	22.03 	21.11 	20.55 	83.82 	71.71 	65 	71 	34.01 	86.01 
F43,37_1_2,TLW,FR	: 	15.668 	14.414 	10.63 	10.06 	44.38 	11.62 	23.68 	18.7 	7.01 	3 	1 	0.05 	0.8 	5 	3 	3 	5.01 	5.01 
F43,37_1_3,TLW,ES	: 	1.51 	2.89 	1.39 	2.09 	1.81 	1.08 	1.72 	0.7 	: 	: 	: 	: 	: 	: 	0 	0 	1 	0 
F43,37_1_3,TLW,EU28	: 	497.268 	556.42 	343.84 	299.83 	294.5588 	354.6 	431.09 	419.7 	529.4 	453.7 	520.1 	481 	433 	478 	480 	410 	517.01 	429.01 
F43,37_1_3,TLW,FR	: 	26.658 	51.83 	33.65 	35.64 	33.24 	29.72 	47.07 	45 	14.1 	: 	: 	: 	: 	: 	0 	0 	0.01 	0.01 
F43,37_1_3,TLW,IT	: 	469.1 	501.7 	308.8 	262.1 	259.5 	323.8 	382.3 	374 	515.3 	453.7 	520.1 	481 	433 	478 	480 	410 	516 	429 
F43,37_1_3,TLW,PT	: 	: 	: 	: 	: 	0.0088 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F43,37_1_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	1.01 	0.02 	2.01 	34.5 	: 	0.01 	: 	: 	: 	: 	: 
F43,37_1_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	1.01 	0.02 	2.01 	34.5 	: 	0.01 	: 	: 	: 	: 	: 
F43,37_2,TLW,EL	30.01 p	23.37 	14.31 	12.19 	12.95 	8.97 	11.06 	8.77 	10.34 	17.59 	17.01 	12.59 	18.11 	13.72 	23.3 	19.42 	16.38 	124 	51 
F43,37_2,TLW,ES	: 	: 	0 	: 	: 	0.03 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 
F43,37_2,TLW,EU28	: 	1747.463 	1257.8016 	1593.793 	1783.1982 	2231.59 	2193.2769 	2857.29 	3607.34 	3960.39 	3600.61 	4330.1 	4637.11 	4236.73 	2240.3 	2403.42 	1952.38 	2348 	2498 
F43,37_2,TLW,FR	: 	: 	: 	: 	0.45 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F43,37_2,TLW,HR	: 	209.56 	249.5666 	316.579 	357.5352 	316 	272.86 	300.9 	346.6 	388.4 	215 	207 	229 	148 	161 	130 	143 	287 	268 
F43,37_2,TLW,IT	: 	1511.4 	989.9 	1261.8 	1406.9 	1904.2 	1906.2 	2545.5 	3245.7 	3550.8 	3366.8 	4109.2 	4390 	4075 	2056 	2254 	1793 	1937 	2179 
F43,37_2,TLW,MT	: 	3.13 	4.025 	3.224 	5.363 	2.39 	3.1569 	2.12 	4.7 	3.6 	1.8 	1.3 	: 	: 	: 	: 	: 	: 	: 
F43,37_2,TLW,SI	: 	0 n	: 	: 	0 	0 	0 	: 	: 	0 	0 	0 	0 	0.01 	: 	: 	: 	: 	: 
F43,37_2_1,TLW,ES	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F43,37_2_1,TLW,EU28	: 	498.664 	748.5666 	779.779 	903.2652 	930.9 	1078.76 	1241.8 	1616.3 	1830.4 	1546.7 	1740.4 	1975 	2206.01 	1059 	1025 	776 	919 	1074 
F43,37_2_1,TLW,FR	: 	: 	: 	: 	0.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F43,37_2_1,TLW,HR	: 	209.56 	249.5666 	316.579 	357.5352 	316 	272.86 	300.9 	346.6 	388.4 	215 	207 	229 	148 	161 	130 	143 	287 	268 
F43,37_2_1,TLW,IT	: 	289.1 	499 	463.2 	545.7 	614.9 	805.9 	940.9 	1269.7 	1442 	1331.7 	1533.4 	1746 	2058 	898 	895 	633 	632 	806 
F43,37_2_1,TLW,SI	: 	0 n	: 	: 	0 	0 	0 	: 	: 	0 	0 	0 	0 	0.01 	: 	: 	: 	: 	: 
F43,37_2_2,TLW,EL	30.01 p	23.37 	14.31 	12.19 	12.95 	8.97 	11.06 	8.77 	10.34 	17.59 	17.01 	12.59 	18.11 	13.72 	23.3 	19.42 	16.38 	124 	51 
F43,37_2_2,TLW,ES	: 	: 	: 	: 	: 	0.03 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 
F43,37_2_2,TLW,EU28	: 	1248.799 	509.235 	814.014 	879.933 	1300.69 	1114.5169 	1615.49 	1991.04 	2129.99 	2053.91 	2589.7 	2662.11 	2030.72 	1181.3 	1378.42 	1176.38 	1429 	1424 
F43,37_2_2,TLW,FR	: 	: 	: 	: 	0.42 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F43,37_2_2,TLW,IT	: 	1222.3 	490.9 	798.6 	861.2 	1289.3 	1100.3 	1604.6 	1976 	2108.8 	2035.1 	2575.8 	2644 	2017 	1158 	1359 	1160 	1305 	1373 
F43,37_2_2,TLW,MT	: 	3.13 	4.025 	3.224 	5.363 	2.39 	3.1569 	2.12 	4.7 	3.6 	1.8 	1.3 	: 	: 	: 	: 	: 	: 	: 
F43,37_3,TLW,CY	: 	0.573 	0.5 	0.8 	1.0832 	1.1 	2.1931 	2.4 	1.8 	0.5 	0.7 	1.3 	1.4 	1 	1 	3 	5 	5 	4 
F43,37_3,TLW,EL	253.35 p	221.74 	283.77 	329.59 	336.2 	392.79 	414.56 	499.77 	538.01 	622.19 	596.7 	681.66 	569.32 	475.77 	447.53 	366.84 	294.85 	339 	407 
F43,37_3,TLW,ES	: 	: 	: 	: 	0.82 	1.83 	2.65 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F43,37_3,TLW,EU28	: 	222.313 	284.27 	330.39 	338.1032 	395.72 	419.4031 	502.17 	539.81 	622.69 	597.4 	682.96 	570.72 	476.77 	448.53 	369.84 	299.85 	344 	411 
F43,37_3,TLW,TR	8.2 	6.1 e	2 	6.1 	2.9 	23.6 	21.4 	49.3 	38 	63 	73 	45 	55 	40 	30 	27 	24 	20 	15 
F43,37_3_1,TLW,EL	253.35 p	221.74 	283.77 	329.59 	336.2 	392.79 	414.56 	499.77 	538.01 	622.19 	596.7 	681.66 	569.32 	475.77 	447.53 	366.84 	294.85 	339 	407 
F43,37_3_1,TLW,EU28	: 	221.74 	283.77 	329.59 	336.2 	392.79 	414.56 	499.77 	538.01 	622.19 	596.7 	681.66 	569.32 	475.77 	447.53 	366.84 	294.85 	339 	407 
F43,37_3_1,TLW,TR	7.9 	6.1 e	1.8 	5.9 	2.9 	23 	20.4 	47.8 	37 	62 	50 	19 	43 	38 	16 	16 	14 	17 	13 
F43,37_3_2,TLW,CY	: 	0.573 	0.5 	0.8 	1.0832 	1.1 	2.1931 	2.4 	1.8 	0.5 	0.7 	1.3 	1.4 	1 	1 	3 	5 	5 	4 
F43,37_3_2,TLW,ES	: 	: 	: 	: 	0.82 	1.83 	2.65 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F43,37_3_2,TLW,EU28	: 	0.573 	0.5 	0.8 	1.9032 	2.93 	4.8431 	2.4 	1.8 	0.5 	0.7 	1.3 	1.4 	1 	1 	3 	5 	5 	4 
F43,37_3_2,TLW,TR	0.3 	: 	0.2 	0.2 	: 	0.6 	1 	1.5 	1 	1 	23 	26 	12 	2 	14 	11 	10 	3 	2 
F43,37_4,TLW,ES	: 	: 	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F43,37_4,TLW,EU28	: 	: 	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F43,37_4,TLW,TR	0.7 	2.1 e	0.7 	1.3 	0.7 	0.6 	1.5 	6 	14 	14 	22 	10 	5 	3 	7 	9 	4 	8 	11 
F43,37_4_1,TLW,TR	0.7 	0.9 e	0.7 	1.3 	0.7 	0.6 	1.5 	6 	14 	14 	18 	7 	5 	3 	7 	9 	4 	8 	7 
F43,37_4_2,TLW,ES	: 	: 	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F43,37_4_2,TLW,EU28	: 	: 	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F43,37_4_2,TLW,TR	: 	1.2 e	: 	: 	: 	: 	: 	: 	: 	: 	4 	3 	: 	0 	0 	0 	0 	0 	4 
F43,37_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	39 	0 	0 
F43,37_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	39 	0 	0 
F43,37_NK,TLW,TR	: 	: 	: 	: 	: 	: 	: 	: 	52 	77 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F44,37,TLW,ES	: 	4.75 	2.58 	4.03 	0.57 	2.26 	1.89 	22.96 	19 	14.4 	10.01 	8.7 	10.6 	11.7 	19 	: 	: 	: 	: 
F44,37,TLW,EU28	: 	8.896 	4.702 	4.05 	0.57 	2.26 	1.89 	22.96 	19 	14.4 	10.01 	8.7 	10.6 	11.7 	19 	: 	: 	: 	: 
F44,37,TLW,FR	: 	4.146 	0.022 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F44,37,TLW,IT	: 	: 	2.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F44,37_1,TLW,ES	: 	4.75 	2.58 	4.03 	0.57 	2.26 	1.87 	22.96 	19 	14.4 	10.01 	8.7 	10.6 	11.7 	19 	: 	: 	: 	: 
F44,37_1,TLW,EU28	: 	8.896 	4.702 	4.05 	0.57 	2.26 	1.87 	22.96 	19 	14.4 	10.01 	8.7 	10.6 	11.7 	19 	: 	: 	: 	: 
F44,37_1,TLW,FR	: 	4.146 	0.022 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F44,37_1,TLW,IT	: 	: 	2.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F44,37_1_1,TLW,ES	: 	4.54 	2.57 	4.02 	0.57 	2.26 	1.86 	22.96 	19 	14.4 	10.01 	8.7 	9.1 	9.9 	16.9 	: 	: 	: 	: 
F44,37_1_1,TLW,EU28	: 	4.54 	2.57 	4.02 	0.57 	2.26 	1.86 	22.96 	19 	14.4 	10.01 	8.7 	9.1 	9.9 	16.9 	: 	: 	: 	: 
F44,37_1_2,TLW,ES	: 	0.21 	0.01 	0.01 	: 	: 	0.01 	: 	: 	: 	: 	: 	1.5 	1.8 	2.1 	: 	: 	: 	: 
F44,37_1_2,TLW,EU28	: 	4.356 	0.032 	0.03 	: 	: 	0.01 	: 	: 	: 	: 	: 	1.5 	1.8 	2.1 	: 	: 	: 	: 
F44,37_1_2,TLW,FR	: 	4.146 	0.022 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F44,37_1_3,TLW,EU28	: 	: 	2.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F44,37_1_3,TLW,IT	: 	: 	2.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F44,37_3,TLW,ES	: 	: 	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F44,37_3,TLW,EU28	: 	: 	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F44,37_3_2,TLW,ES	: 	: 	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F44,37_3_2,TLW,EU28	: 	: 	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F45,37,TLW,BG	0.991 	1.38 e	2.737 	0.7 	0.3 	0.27 	0.16 	0.03 	: 	0.01 	0.01 	0.01 	0.1 	0.2 	0.01 	0.01 	1 	0.01 	: 
F45,37,TLW,CY	: 	10.236 	5.3 	1.41 	1.5661 	0.8 	2.8 	5.4 	2.01 	: 	3.6 	2.2 	4.61 	3.1 	3 	4 	3 	2 	4 
F45,37,TLW,EL	4066.64 p	3712.04 	3386.72 	3815.81 	2410.09 	2917.34 	2641.19 	3189.21 	2837.61 	2998.01 	3269.54 	4271.71 	4486.28 	4552.54 	3706.05 	2835.06 	2232.13 	2346 	2525 
F45,37,TLW,ES	: 	2766.45 	2407.92 	3162.44 	1181.1 	1486.47 	1705.61 	1880.01 	1892.43 	2270.66 	2216.07 	2106.54 	1934.4 	1636.04 	2103.9 	2463 	2786 	1994 	1717 
F45,37,TLW,EU28	: 	23103.475 e	21158.8466 	21192.5859 	15495.9328 	17325.5688 	16692.6169 	19143.91 	19891.75 	19272.63 	17250.43 	19205.46 	24071.51 	23187.79 	11889.96 	13815.07 	13207.14 	13201.01 	16239 
F45,37,TLW,FR	: 	143.637 	136.766 	32.32 	17.9 	9.74 	11.53 	20.41 	19.5 	1.93 	4 	4 	4.02 	6.9 	9 	9 	10.01 	10 	7 
F45,37,TLW,HR	: 	845.09 	656.8156 	535.2649 	370.7427 	317.32 	170.5 	151.7 	175.1 	139.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F45,37,TLW,IT	: 	15517.7 	13382.4 	13479.2 	11388.8 	12421.6 	12009.4 	13798.4 	14841 	13742 	11670.3 	12765.6 	17610 	16959.01 	6042 	8467 	8146 	8813 	11963 
F45,37,TLW,MT	: 	48.84 	1059.968 	66.401 	51.624 	71.5603 	92.2365 	71.96 	41.1 	62.91 	53.9 	42.4 	32.1 	30 	26 	37 	29 	36 	23 
F45,37,TLW,PT	: 	58.1 	114.82 	97.64 	72.75 	100.4685 	59.1904 	26.79 	83 	58.01 	33.01 	13 	: 	: 	: 	: 	: 	: 	: 
F45,37,TLW,SI	0 n	0 n	5.4 	1.4 	1.06 	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 
F45,37,TLW,TR	4536.1 	4730.3 e	4500.9 	3995.2 	4416.3 	4027.6 	5038.1 	4769.9 	9410 	9228 	4668 	3917 	3856 	6339 	5279 	6000 	4000 	3000 	2000 
F45,37_1,TLW,ES	: 	2729.48 	2362.43 	3138 	1149.98 	1406.04 	1665.03 	1843.09 	1837.63 	2216.16 	2152.06 	1968.23 	1849.1 	1573.93 	2103.9 	2462 	2556 	1994 	1717 
F45,37_1,TLW,EU28	: 	6015.267 	9231.996 	5894.66 	3200.54 	3682.5137 	3644.585 	3694.35 	3671.03 	3721.19 	3420.77 	3613.23 	4706.12 	4859.84 	3490.9 	3778 	3742.01 	3241 	3166 
F45,37_1,TLW,FR	: 	143.637 	136.766 	32.26 	17.79 	9.72 	11.53 	20.41 	19.5 	1.93 	4 	4 	4.02 	6.9 	9 	9 	10.01 	10 	7 
F45,37_1,TLW,IT	: 	3122.5 	6669.9 	2690.4 	2006.4 	2245.4 	1945.3 	1825.3 	1800.9 	1499.1 	1263.7 	1628 	2853 	3279.01 	1378 	1307 	1176 	1237 	1442 
F45,37_1,TLW,PT	: 	19.65 	62.9 	34 	26.37 	21.3537 	22.725 	5.55 	13 	4 	1.01 	13 	: 	: 	: 	: 	: 	: 	: 
F45,37_1_1,TLW,ES	: 	2578.12 	2221.1 	3021 	1055.84 	1293.23 	1582.81 	1768.19 	1760.6 	2085 	1990 	1818.9 	1711.6 	1444.4 	2020.8 	2346 	2444 	1962 	1416 
F45,37_1_1,TLW,EU28	: 	2581.612 	2247.08 	3028 	1074.94 	1300.5694 	1586.955 	1769.38 	1763.6 	2086 	1991 	1831.9 	1711.6 	1444.4 	2020.8 	2346 	2444 	1962 	1416 
F45,37_1_1,TLW,FR	: 	0.022 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F45,37_1_1,TLW,PT	: 	3.47 	25.98 	7 	19.1 	7.3394 	4.145 	1.19 	3 	1 	1 	13 	: 	: 	: 	: 	: 	: 	: 
F45,37_1_2,TLW,ES	: 	104.02 	98.24 	66.73 	35.53 	73.22 	43.95 	43.59 	40.01 	106.31 	105.02 	50.31 	50.1 	0.01 	83.1 	87 	112 	24 	301 
F45,37_1_2,TLW,EU28	: 	242.369 	228.534 	94.8 	47.82 	80.42 	53.14 	59.1 	56.71 	108.23 	109.02 	54.31 	54.12 	6.91 	92.1 	96 	122.01 	34 	308 
F45,37_1_2,TLW,FR	: 	138.349 	130.294 	28.07 	12.29 	7.2 	9.19 	15.51 	16.7 	1.92 	4 	4 	4.02 	6.9 	9 	9 	10.01 	10 	7 
F45,37_1_3,TLW,ES	: 	47.34 	43.09 	50.27 	58.61 	39.59 	38.27 	31.31 	34.8 	24.81 	52 	56.8 	87.4 	84.4 	: 	29 	0 	8 	0 
F45,37_1_3,TLW,EU28	: 	3191.286 	6756.382 	2771.86 	2077.78 	2301.5243 	2004.49 	1865.87 	1848.5 	1526.92 	1315.71 	1684.8 	2940.4 	3363.41 	1378 	1336 	1176 	1245 	1442 
F45,37_1_3,TLW,FR	: 	5.266 	6.472 	4.19 	5.5 	2.52 	2.34 	4.9 	2.8 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F45,37_1_3,TLW,IT	: 	3122.5 	6669.9 	2690.4 	2006.4 	2245.4 	1945.3 	1825.3 	1800.9 	1499.1 	1263.7 	1628 	2853 	3279.01 	1378 	1307 	1176 	1237 	1442 
F45,37_1_3,TLW,PT	: 	16.18 	36.92 	27 	7.27 	14.0143 	18.58 	4.36 	10 	3 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
F45,37_1_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	2.22 	0.04 	5.04 	42.22 	: 	45.12 	: 	: 	: 	: 	: 
F45,37_1_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	2.22 	0.04 	5.04 	42.22 	: 	45.12 	: 	: 	: 	: 	: 
F45,37_2,TLW,CY	: 	7.211 	2.6 	0.61 	0.06 	: 	: 	: 	0.01 	: 	0.2 	: 	0.01 	: 	: 	: 	: 	: 	: 
F45,37_2,TLW,EL	239.95 p	253.98 	209.66 	192.97 	210.37 	289.76 	274.44 	262.67 	313.66 	391.89 	344.89 	309.8 	360.24 	278.53 	198.66 	157.11 	105.17 	110 	113 
F45,37_2,TLW,ES	: 	36.97 	45.49 	24.44 	28.5 	52.07 	23.49 	36.92 	54.8 	54.5 	50 	133.81 	84.9 	62.1 	: 	1 	: 	: 	: 
F45,37_2,TLW,EU28	: 	13625.42 	8744.3536 	11284.4359 	10091.2467 	10985.1778 	10661.2318 	12517.59 	13694.77 	12945.3 	10885.59 	11623.61 	15234.25 	14050.63 	4888.66 	7355.11 	7104.17 	7722 	10657 
F45,37_2,TLW,FR	: 	: 	: 	0.01 	0.11 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F45,37_2,TLW,HR	: 	845.09 	656.8156 	535.2649 	370.7427 	317.32 	170.5 	151.7 	175.1 	139.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F45,37_2,TLW,IT	: 	12395.2 	6712.5 	10399.7 	9382.4 	10176.2 	10064.1 	11973.1 	13040.1 	12242.9 	10406.6 	11137.6 	14757 	13680 	4664 	7160 	6970 	7576 	10521 
F45,37_2,TLW,MT	: 	48.84 	1059.968 	66.401 	51.624 	71.5603 	92.2365 	71.96 	41.1 	62.91 	53.9 	42.4 	32.1 	30 	26 	37 	29 	36 	23 
F45,37_2,TLW,PT	: 	38.13 	51.92 	63.64 	46.38 	78.2676 	36.4653 	21.24 	70 	54 	30 	: 	: 	: 	: 	: 	: 	: 	: 
F45,37_2,TLW,SI	0 n	0 n	5.4 	1.4 	1.06 	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 
F45,37_2_1,TLW,ES	: 	: 	0 	3.88 	2.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F45,37_2_1,TLW,EU28	: 	2512.086 	2418.6156 	1587.7549 	970.5127 	803.22 	728.9 	948.1 	932.9 	801.4 	675.1 	851.3 	456 	427 	365 	427 	299 	458 	390 
F45,37_2_1,TLW,FR	: 	: 	: 	0.01 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F45,37_2_1,TLW,HR	: 	845.09 	656.8156 	535.2649 	370.7427 	317.32 	170.5 	151.7 	175.1 	139.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F45,37_2_1,TLW,IT	: 	1667 	1756.4 	1047.2 	596.3 	485.9 	558.4 	796.4 	757.8 	662.3 	675.1 	851.3 	456 	427 	365 	427 	299 	458 	390 
F45,37_2_1,TLW,SI	0 n	0 n	5.4 	1.4 	1.06 	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 
F45,37_2_2,TLW,CY	: 	7.211 	2.6 	0.61 	0.06 	: 	: 	: 	0.01 	: 	0.2 	: 	0.01 	: 	: 	: 	: 	: 	: 
F45,37_2_2,TLW,EL	239.95 p	253.98 	209.66 	192.97 	210.37 	289.76 	274.44 	262.67 	313.66 	391.89 	344.89 	309.8 	360.24 	278.53 	198.66 	157.11 	105.17 	110 	113 
F45,37_2_2,TLW,ES	: 	36.97 	45.49 	20.56 	26.1 	52.07 	23.49 	36.92 	54.8 	54.5 	50 	133.81 	84.9 	62.1 	: 	1 	: 	: 	: 
F45,37_2_2,TLW,EU28	: 	11113.334 	6325.738 	9696.681 	9120.734 	10181.9578 	9932.3318 	11569.49 	12761.87 	12143.9 	10210.49 	10772.31 	14778.25 	13623.63 	4523.66 	6928.11 	6805.17 	7264 	10267 
F45,37_2_2,TLW,FR	: 	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F45,37_2_2,TLW,IT	: 	10728.2 	4956.1 	9352.5 	8786.1 	9690.3 	9505.7 	11176.7 	12282.3 	11580.6 	9731.5 	10286.3 	14301 	13253 	4299 	6733 	6671 	7118 	10131 
F45,37_2_2,TLW,MT	: 	48.84 	1059.968 	66.401 	51.624 	71.5603 	92.2365 	71.96 	41.1 	62.91 	53.9 	42.4 	32.1 	30 	26 	37 	29 	36 	23 
F45,37_2_2,TLW,PT	: 	38.13 	51.92 	63.64 	46.38 	78.2676 	36.4653 	21.24 	70 	54 	30 	: 	: 	: 	: 	: 	: 	: 	: 
F45,37_3,TLW,CY	: 	3.025 	2.7 	0.8 	1.5061 	0.8 	2.8 	5.4 	2 	: 	3.4 	2.2 	4.6 	3.1 	3 	4 	3 	2 	4 
F45,37_3,TLW,EL	3826.69 p	3458.06 	3177.06 	3622.84 	2199.72 	2627.58 	2366.75 	2926.54 	2523.95 	2606.12 	2924.65 	3961.91 	4126.04 	4274.01 	3507.39 	2677.95 	2126.96 	2236 	2412 
F45,37_3,TLW,ES	: 	: 	: 	: 	2.62 	28.36 	17.09 	: 	: 	: 	14.01 	4.5 	0.4 	: 	: 	: 	: 	: 	: 
F45,37_3,TLW,EU28	: 	3461.405 	3179.76 	4012.74 	2203.8461 	2657.5873 	2386.64 	2931.94 	2525.95 	2606.13 	2944.06 	3968.61 	4131.04 	4277.11 	3510.39 	2681.95 	2129.96 	2238 	2416 
F45,37_3,TLW,IT	: 	: 	: 	389.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F45,37_3,TLW,PT	: 	0.32 	: 	: 	: 	0.8473 	: 	: 	: 	0.01 	2 	: 	: 	: 	: 	: 	: 	: 	: 
F45,37_3,TLW,TR	2487 	2789.3 e	2587.7 	2219.8 	1942.8 	1969.6 	2858.9 	2226.8 	2930 	2177 	2885 	3088 	1472 	2797 	1692 	1923 	1282 	580 	343 
F45,37_3_1,TLW,EL	3826.69 p	3458.06 	3177.06 	3622.84 	2199.72 	2627.58 	2366.75 	2926.54 	2523.95 	2606.12 	2924.65 	3961.91 	4126.04 	4274.01 	3507.39 	2677.95 	2126.96 	2236 	2412 
F45,37_3_1,TLW,ES	: 	: 	: 	: 	: 	0.01 	1.99 	: 	: 	: 	9.01 	: 	0.4 	: 	: 	: 	: 	: 	: 
F45,37_3_1,TLW,EU28	: 	3458.38 	3177.06 	4011.94 	2199.72 	2628.4373 	2368.74 	2926.54 	2523.95 	2606.13 	2933.66 	3961.91 	4126.44 	4274.01 	3507.39 	2677.95 	2126.96 	2236 	2412 
F45,37_3_1,TLW,IT	: 	: 	: 	389.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F45,37_3_1,TLW,PT	: 	0.32 	: 	: 	: 	0.8473 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F45,37_3_1,TLW,TR	1333.8 	1639.5 e	1487.1 	1392.1 	1119.4 	769.7 	1332.8 	828.4 	1239 	690 	835 	522 	995 	1837 	966 	1098 	732 	366 	210 
