species,fishreg,unit,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 
F08,34_3_1_1,TLW,PL	: 	3402.46 	9572.822 	5.86 	13810.219 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,34_3_1_1,TLW,PT	: 	: 	: 	0.03 	: 	0.0979 	86.5089 	105.37 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,34_3_1_2,TLW,ES	: 	6686.61 	6112.36 	8646.06 	14741.98 	6653.27 	5112.62 	3916.2 	1849.31 	2911.25 	3409.05 	5629.3 	3801 	4911.13 	928.8 	: 	: 	: 	: 
F08,34_3_1_2,TLW,EU28	: 	6686.73 	6112.36 	9481.56 	15375.53 	6823.282 	14219.746 	21446.2 	1849.31 	2911.25 	3409.05 	5629.3 	3801 	4911.13 	928.8 	: 	: 	: 	: 
F08,34_3_1_2,TLW,FR	: 	: 	: 	835.5 	583.8 	149.7 	361.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,34_3_1_2,TLW,LT	: 	: 	: 	: 	: 	: 	8745.626 	17530 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,34_3_1_2,TLW,PT	: 	0.12 	: 	: 	49.75 	20.312 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,34_3_1_3,TLW,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,34_3_1_3,TLW,ES	: 	20583.43 	24741.05 	18155.27 	1797.24 	3135.98 	4570.56 	2361.05 	6052.3 	2766.33 	1629.16 	11211.91 	2285.2 	1188.02 	7867.42 	: 	: 	: 	: 
F08,34_3_1_3,TLW,EU28	: 	: c	: c	19156.47 	1839.34 	14608.636 	25117.1475 	16208.88 	8072.3 	2766.33 	1629.16 	11211.91 	2285.2 	1188.02 	7867.42 	: 	: 	: 	: 
F08,34_3_1_3,TLW,FR	: 	1292.355 	699.1 	432 	42.1 	3185.3 	1452.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,34_3_1_3,TLW,IT	: 	: 	337.8 	569.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,34_3_1_3,TLW,LT	: 	: 	: 	: 	: 	4999.856 	16889.563 	13546 	2020 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,34_3_1_3,TLW,LV	: 	: 	: 	: 	: 	3287.5 	2150.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,34_3_1_3,TLW,PT	: 	64.42 	33.14 	: 	: 	: 	53.7245 	301.83 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,34_3_1_NK,TLW,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,34_3_1_NK,TLW,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10996.5 	4700.8 	0 	610.3 	0 	678 	766 	0 
F08,34_3_1_NK,TLW,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,34_3_1_NK,TLW,EL	: 	: 	: 	686.89 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,34_3_1_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.01 	6081 	1128.8 	473.21 	1874.61 	6493.03 	8333 	1472 	1345 
F08,34_3_1_NK,TLW,EU28	: 	: 	: 	686.89 	: 	9965.32 	887 	26266.776 	11175.1 	89939.58 	100673.48 	51011.16 	24227.4 	13676.4 	34084.03 	72265.03 	34839.01 	157419.02 	4667.01 
F08,34_3_1_NK,TLW,FR	: 	: 	: 	: 	: 	: 	: 	1990.2 	1160.7 	18442 	: 	: 	2799 	: 	1550 	0 	0 	0 	0 
F08,34_3_1_NK,TLW,IE	: 	: 	: 	: 	: 	: 	: 	57.876 	: 	: 	: 	: 	: 	9470 	0 	11377 	18627 	39361 	0 
F08,34_3_1_NK,TLW,IT	: 	: 	: 	: 	: 	: 	: 	2045.7 	363.5 	461.5 	514.5 	2639.9 	2328 	2834 	4494.01 	5141 	4029 	4579 	1980 
F08,34_3_1_NK,TLW,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	57623 	69977 	14410 	: 	2 	0 	0 	0 	74414 	0 
F08,34_3_1_NK,TLW,LV	: 	: 	: 	: 	: 	: 	: 	: 	9059.9 	12463 	13225.9 	16167.6 	: 	0 	0 	24452 	0 	0 	0 
F08,34_3_1_NK,TLW,NL	: 	: 	: 	: 	: 	: 	887 	22173 	: 	: 	15828 	: 	12202 	0 	24763 	23851 	2600 	36148.01 	0 
F08,34_3_1_NK,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,34_3_1_NK,TLW,PL	: 	: 	: 	: 	: 	9965.32 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,34_3_1_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	591 	950.08 	1116.07 	716.16 	1068.8 	897.19 	792.11 	951 	572.01 	679.01 	1342.01 
F08,34_3_1_NK,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,34_3_2,TLW,ES	: 	8833.6 	9445.1 	8430.11 	19551.16 	18255.23 	9184.09 	4731.76 	6232.81 	2988.94 	1904.04 	8331.81 	835.6 	2313 	5402 	1290.01 	1026 	0 	0 
F08,34_3_2,TLW,EU28	: 	9532.12 	9915.75 	8986.77 	20831.02 	18445.4654 	9711.5051 	5487.79 	7471.51 	3632.97 	2336.06 	8695.84 	1064.8 	2643.04 	5505 	1474.01 	1160 	11.01 	80 
F08,34_3_2,TLW,FR	: 	428 	: 	320.2 	1265.8 	122.5 	336.4 	97.8 	278.7 	: 	: 	: 	6 	: 	: 	: 	: 	: 	: 
F08,34_3_2,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,34_3_2,TLW,PT	: 	270.52 	470.65 	236.46 	14.06 	67.7354 	191.0151 	658.23 	960 	644.03 	432.02 	364.03 	223.2 	330.04 	103 	184 	134 	11.01 	80 
F08,34_3_3,TLW,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,34_3_3,TLW,ES	: 	8738.15 	11270.23 	9089.88 	12982.2 	5498.28 	12222.19 	3784.99 	5559.52 	12363.25 	994.06 	4957.51 	2429.4 	3580.21 	11347.6 	582.01 	513 	1368 	1024 
F08,34_3_3,TLW,EU28	: 	24294.852 	18836.866 	18356.03 	17171.06 	12116.8446 	27946.29 	11672.52 	25420.42 	15728.46 	1685.08 	5841.61 	13082.41 	3924.23 	24892.61 	1030.01 	628 	1437 	1040 
F08,34_3_3,TLW,FR	: 	15210.512 	6580.726 	8983.8 	4094.5 	6486.9 	15166.6 	6992.7 	19353.9 	2638.2 	: 	: 	10261 	: 	13340 	: 	: 	: 	: 
F08,34_3_3,TLW,IT	: 	: 	32.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,34_3_3,TLW,PT	: 	346.19 	953.11 	282.35 	94.36 	131.6646 	557.5 	894.83 	507 	727.01 	691.02 	884.1 	392.01 	344.02 	205.01 	448 	115 	69 	16 
F08,34_3_3,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,34_3_4,TLW,ES	: 	2064.48 	8032.12 	7242.89 	6957.81 	2932.95 	2699.7 	1962.25 	2514.1 	7789.02 	303.03 	473.5 	3250.4 	616.7 	72550.4 	126 	81 	1083 	985 
F08,34_3_4,TLW,EU28	: 	12108.4 	16614.499 	11022.89 	11070.37 	9647.5578 	9274.5334 	9159.83 	8290.6 	10397.74 	1018.03 	874.51 	5977 	647.73 	77633.4 	137 	108 	1160 	1007 
F08,34_3_4,TLW,FR	: 	10043.92 	8545.409 	3780 	4080.8 	6714.2 	6520.1 	6965.1 	5387.5 	2223.7 	: 	: 	2592 	: 	5083 	: 	: 	: 	: 
F08,34_3_4,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,34_3_4,TLW,PT	: 	: 	36.97 	: 	31.76 	0.4078 	54.7334 	232.48 	389 	385.02 	715 	401.01 	134.6 	31.03 	: 	11 	27 	77 	22 
F08,34_3_5,TLW,ES	: 	47.08 	407.19 	5152.21 	2901.57 	141.67 	260.45 	354.48 	4870.5 	: 	234.04 	52.8 	33.8 	133.3 	54.33 	22.01 	3 	279 	326 
F08,34_3_5,TLW,EU28	: 	1720.73 	2265.01 	7797.11 	7488.17 	4061.77 	557.5386 	970.48 	5261.2 	2539.25 	447.05 	52.8 	2436.8 	162.31 	2222.36 	60.01 	3 	279 	326 
F08,34_3_5,TLW,FR	: 	1673.65 	1857.82 	2644.9 	4586.6 	3920.1 	294.5 	616 	249.7 	2269.2 	: 	: 	2403 	: 	2138 	: 	: 	: 	: 
F08,34_3_5,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,34_3_5,TLW,PT	: 	: 	: 	: 	: 	: 	2.5886 	: 	141 	270.05 	213.01 	: 	: 	29.01 	30.03 	38 	0 	0 	0 
F08,34_3_6,TLW,ES	: 	1687.53 	10431.87 	20008.95 	13687.6 	8974.68 	1454.64 	4182.2 	4238.3 	1742.2 	385 	582.11 	744.6 	1155.6 	4471.9 	211.01 	38 	932 	600 
F08,34_3_6,TLW,EU28	: 	3891.53 	23000.75 	39520.75 	27441.73 	17462.68 	1549.44 	12633.52 	16159 	3404.56 	406.02 	600.13 	5737.6 	1155.6 	17093.93 	262.01 	49 	945 	605 
F08,34_3_6,TLW,FR	: 	2204 	12568.88 	19511.8 	13752.9 	8488 	94.8 	8357 	11836.7 	1639.3 	: 	: 	4993 	: 	12599 	: 	: 	: 	: 
F08,34_3_6,TLW,PT	: 	: 	: 	: 	1.23 	: 	: 	94.32 	84 	23.06 	21.02 	18.02 	: 	: 	23.03 	51 	11 	13 	5 
F08,34_3_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.41 	: 	: 	: 	: 	: 	: 	: 
F08,34_3_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	0.069 	: 	: 	: 	17950.4 	13272.41 	: 	: 	: 	: 	: 	: 	: 
F08,34_3_NK,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17950.4 	13271 	: 	: 	: 	: 	: 	: 	: 
F08,34_3_NK,TLW,PT	: 	: 	: 	: 	: 	: 	0.069 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,34_4,TLW,ES	: 	9897.99 	16545.87 	18464.53 	28079.97 	25964.8 	21591.02 	10291.04 	24653.81 	17055.86 	5932.05 	19680.31 	7705.8 	19381.52 	13659.13 	3978 	2033 	2474 	2474 
F08,34_4,TLW,EU28	: 	19783.874 	25282.72 	24728.31 	36217.75 	35099.7651 	29507.6976 	19914.37 	26460.81 	18566.92 	10410.7 	26399.48 	13806.94 	20376.62 	26480.18 	4298 	2390 	2638 	2615 
F08,34_4,TLW,FR	: 	8395.234 	6185.95 	5747.9 	7734.4 	8571.6 	7000.1 	7345.4 	: 	: 	3486.6 	5768 	5165 	: 	12539 	: 	: 	: 	: 
F08,34_4,TLW,PT	: 	1490.65 	2550.9 	515.88 	403.38 	563.3651 	916.5776 	2277.93 	1807 	1511.06 	992.05 	951.17 	936.14 	995.1 	282.05 	320 	357 	164 	141 
F08,34_4_1,TLW,ES	: 	2259.91 	8317.05 	9665.01 	8298.56 	12798.94 	6731.5 	2460.61 	9241.61 	9906.22 	1396.01 	3140.51 	4621.8 	10186.8 	3017.02 	359 	200 	1601 	1601 
F08,34_4_1,TLW,EU28	: 	7895.012 	12402.48 	13897.8 	14087.36 	19757.4938 	9877.1785 	7239.23 	9943.61 	10172.24 	1830.05 	3333.6 	8058.02 	10291.84 	7621.06 	525 	430 	1694 	1724 
F08,34_4_1,TLW,FR	: 	5408.332 	3975.34 	4223.1 	5641.4 	6945.7 	2872.3 	3792.2 	: 	: 	: 	: 	3336 	: 	4485 	: 	: 	: 	: 
F08,34_4_1,TLW,PT	: 	226.77 	110.09 	9.69 	147.4 	12.8538 	273.3785 	986.42 	702 	266.02 	434.04 	193.09 	100.22 	105.04 	119.04 	166 	230 	93 	123 
F08,34_4_2,TLW,ES	: 	7638.08 	8228.82 	8799.52 	19781.41 	13165.86 	14859.52 	7830.43 	15412.2 	7149.64 	4536.04 	16539.8 	3084 	9194.72 	10642.11 	3619 	1833 	873 	873 
F08,34_4_2,TLW,EU28	: 	11888.862 	12880.24 	10830.51 	22130.39 	15342.2713 	19630.5191 	12675.14 	16517.2 	8394.68 	5094.05 	17297.88 	5748.92 	10084.78 	18859.12 	3773 	1960 	944 	891 
F08,34_4_2,TLW,FR	: 	2986.902 	2210.61 	1524.8 	2093 	1625.9 	4127.8 	3553.2 	: 	: 	: 	: 	1829 	: 	8054 	: 	: 	: 	: 
F08,34_4_2,TLW,PT	: 	1263.88 	2440.81 	506.19 	255.98 	550.5113 	643.1991 	1291.51 	1105 	1245.04 	558.01 	758.08 	835.92 	890.06 	163.01 	154 	127 	71 	18 
F08,34_4_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3486.6 	5768 	: 	: 	: 	: 	: 	: 	: 
F08,34_4_NK,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3486.6 	5768 	: 	: 	: 	: 	: 	: 	: 
F08,34_NK,TLW,BG	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,34_NK,TLW,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 	: 
F08,34_NK,TLW,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	38 	51 	0 
F08,34_NK,TLW,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,34_NK,TLW,EL	: 	: 	: 	: 	729.27 	905.16 	1135.47 	1089.6 	1271.45 	1773.06 	1963.84 	3295.15 	4279.57 	2547.72 	3203.2 	4563.53 	5984.18 	3 	0 
F08,34_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	0.76 	: 	: 	4462.08 	4539 	4832.5 	18307.9 	6501.3 	100511 	87758 	82792 	82261 
F08,34_NK,TLW,EU28	: 	: 	: 	16.6912 	841.8076 	920.7725 	5856.77 	9496.38 	27059.05 	15921.17 	42143.96 	20331.16 	17425.77 	61715.72 	9878.55 	167523.57 	159138.19 	145621 	149486 
F08,34_NK,TLW,FR	: 	: 	: 	0.4 	106.95 	: 	: 	1.12 	: 	: 	: 	: 	: 	40026.5 	: 	56743 	56437 	56576 	63804 
F08,34_NK,TLW,IE	: 	: 	: 	: 	: 	: 	: 	: 	3259.6 	: 	: 	: 	: 	0 	0 	188 	237 	0 	0 
F08,34_NK,TLW,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,34_NK,TLW,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	1516 	1307 	154 	80 
F08,34_NK,TLW,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	644 	973 	468 	452 
F08,34_NK,TLW,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	530 	1793 	1791 	1507 
F08,34_NK,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	71 
F08,34_NK,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	79 	521 	0 
F08,34_NK,TLW,PT	: 	: 	: 	11.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	174.05 	2828.04 	4532.01 	3234 	1382 
F08,34_NK,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
F08,34_NK,TLW,UK	: 	: 	: 	5.2012 	5.5876 	15.6125 	4721.3 	8404.9 	22528 	14148.11 	35718.04 	12497.01 	8313.7 	833.6 	0 	0 	0 	31 	0 
F10,34,TLW,ES	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34,TLW,EU28	: 	: 	0.1 	: 	: 	0.26 	13.779 	2 	: 	41.9 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34,TLW,LT	: 	: 	: 	: 	: 	: 	3.939 	2 	: 	41.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34,TLW,PL	: 	: 	: 	: 	: 	0.26 	9.84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_1,TLW,ES	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_1,TLW,EU28	: 	: 	0.1 	: 	: 	: 	12.24 	: 	: 	8.6 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_1,TLW,LT	: 	: 	: 	: 	: 	: 	2.4 	: 	: 	8.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_1,TLW,PL	: 	: 	: 	: 	: 	: 	9.84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_1_2,TLW,ES	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_1_2,TLW,EU28	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_1_3,TLW,EU28	: 	: 	: 	: 	: 	: 	12.24 	: 	: 	8.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_1_3,TLW,LT	: 	: 	: 	: 	: 	: 	2.4 	: 	: 	8.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_1_3,TLW,PL	: 	: 	: 	: 	: 	: 	9.84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_1_3_2,TLW,EU28	: 	: 	: 	: 	: 	: 	2.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_1_3_2,TLW,LT	: 	: 	: 	: 	: 	: 	2.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_1_3_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	9.84 	: 	: 	8.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_1_3_NK,TLW,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	8.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_1_3_NK,TLW,PL	: 	: 	: 	: 	: 	: 	9.84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_3,TLW,EU28	: 	: 	: 	: 	: 	0.26 	1.539 	2 	: 	33.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_3,TLW,LT	: 	: 	: 	: 	: 	: 	1.539 	2 	: 	33.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_3,TLW,PL	: 	: 	: 	: 	: 	0.26 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_3_1,TLW,EU28	: 	: 	: 	: 	: 	0.26 	1.539 	2 	: 	33.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_3_1,TLW,LT	: 	: 	: 	: 	: 	: 	1.539 	2 	: 	33.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_3_1,TLW,PL	: 	: 	: 	: 	: 	0.26 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_3_1_2,TLW,EU28	: 	: 	: 	: 	: 	: 	1.539 	2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_3_1_2,TLW,LT	: 	: 	: 	: 	: 	: 	1.539 	2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_3_1_NK,TLW,EU28	: 	: 	: 	: 	: 	0.26 	: 	: 	: 	33.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_3_1_NK,TLW,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	33.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F10,34_3_1_NK,TLW,PL	: 	: 	: 	: 	: 	0.26 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F12,34,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
F12,34,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
F12,34_1,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
F12,34_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
F12,34_1_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
F12,34_1_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34,TLW,ES	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34,TLW,EU28	: 	: 	0.1 	: 	: 	0.26 	13.779 	2 	: 	41.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34,TLW,LT	: 	: 	: 	: 	: 	: 	3.939 	2 	: 	41.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34,TLW,PL	: 	: 	: 	: 	: 	0.26 	9.84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_1,TLW,ES	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_1,TLW,EU28	: 	: 	0.1 	: 	: 	: 	12.24 	: 	: 	8.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_1,TLW,LT	: 	: 	: 	: 	: 	: 	2.4 	: 	: 	8.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_1,TLW,PL	: 	: 	: 	: 	: 	: 	9.84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_1_2,TLW,ES	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_1_2,TLW,EU28	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_1_3,TLW,EU28	: 	: 	: 	: 	: 	: 	12.24 	: 	: 	8.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_1_3,TLW,LT	: 	: 	: 	: 	: 	: 	2.4 	: 	: 	8.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_1_3,TLW,PL	: 	: 	: 	: 	: 	: 	9.84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_1_3_2,TLW,EU28	: 	: 	: 	: 	: 	: 	2.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_1_3_2,TLW,LT	: 	: 	: 	: 	: 	: 	2.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_1_3_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	9.84 	: 	: 	8.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_1_3_NK,TLW,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	8.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_1_3_NK,TLW,PL	: 	: 	: 	: 	: 	: 	9.84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_3,TLW,EU28	: 	: 	: 	: 	: 	0.26 	1.539 	2 	: 	33.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_3,TLW,LT	: 	: 	: 	: 	: 	: 	1.539 	2 	: 	33.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_3,TLW,PL	: 	: 	: 	: 	: 	0.26 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_3_1,TLW,EU28	: 	: 	: 	: 	: 	0.26 	1.539 	2 	: 	33.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_3_1,TLW,LT	: 	: 	: 	: 	: 	: 	1.539 	2 	: 	33.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_3_1,TLW,PL	: 	: 	: 	: 	: 	0.26 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_3_1_2,TLW,EU28	: 	: 	: 	: 	: 	: 	1.539 	2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_3_1_2,TLW,LT	: 	: 	: 	: 	: 	: 	1.539 	2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_3_1_NK,TLW,EU28	: 	: 	: 	: 	: 	0.26 	: 	: 	: 	33.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_3_1_NK,TLW,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	33.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F13,34_3_1_NK,TLW,PL	: 	: 	: 	: 	: 	0.26 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F20,34,TLW,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.57 	: 	0 	0 
F20,34,TLW,ES	: 	15.24 	7.11 	0.34 	: 	: 	0.63 	5.86 	4.71 	10.3 	3 	7.2 	114.4 	0.4 	26.9 	: 	: 	: 	: 
F20,34,TLW,EU28	: 	15.24 	7.11 	0.34 	0.18 	: 	0.644 	13.86 	5.71 	33.1 	17 	9.2 	114.4 	1.4 	26.91 	1.57 	0 	0 	0 
F20,34,TLW,NL	: 	: 	: 	: 	: 	: 	: 	8 	: 	10 	14 	2 	: 	1 	: 	: 	: 	: 	: 
F20,34,TLW,PT	: 	: 	: 	: 	0.18 	: 	0.014 	: 	1 	: 	: 	: 	: 	: 	0.01 	0 	0 	0 	0 
F20,34,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 
