species,fishreg,unit,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 
F37,41_2_1,TLW,ES	: 	4.03 	18.28 	53.2 	15.14 	23.84 	: 	9.25 	4.4 	3.6 	: 	: 	: 	: 	1.3 	: 	: 	: 	: 
F37,41_2_1,TLW,EU28	: 	4.03 	18.28 	53.2 	15.14 	23.84 	0.2205 	9.35 	5.4 	3.61 	2 	: 	: 	: 	1.3 	: 	: 	: 	: 
F37,41_2_1,TLW,PT	: 	: 	: 	: 	: 	: 	0.2205 	0.1 	1 	0.01 	2 	: 	: 	: 	: 	: 	: 	: 	: 
F37,41_2_2,TLW,ES	: 	2.45 	1.28 	2.12 	2.47 	12.65 	3.08 	2.9 	2.9 	0.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F37,41_2_2,TLW,EU28	: 	2.47 	1.28 	2.12 	2.47 	12.65 	4.3467 	4.4 	3.9 	3.51 	1 	: 	: 	: 	: 	: 	: 	: 	: 
F37,41_2_2,TLW,PT	: 	0.02 	: 	: 	: 	: 	1.2667 	1.5 	1 	3.01 	1 	: 	: 	: 	: 	: 	: 	: 	: 
F37,41_2_3,TLW,ES	: 	: 	0.2 	0.11 	0.09 	0.23 	0.43 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F37,41_2_3,TLW,EU28	: 	: 	0.2 	0.11 	0.09 	0.23 	0.43 	0.2 	: 	1 	1 	: 	: 	: 	: 	: 	: 	: 	: 
F37,41_2_3,TLW,PT	: 	: 	: 	: 	: 	: 	: 	0.2 	: 	1 	1 	: 	: 	: 	: 	: 	: 	: 	: 
F37,41_2_4,TLW,ES	: 	47.15 	34.48 	49.91 	38.49 	44.74 	: 	5.91 	9.8 	3.51 	: 	0.1 	: 	: 	0.01 	: 	: 	: 	: 
F37,41_2_4,TLW,EU28	: 	66.18 	34.87 	60.21 	38.49 	46.7822 	3.1322 	7.01 	10.8 	4.52 	14 	0.1 	: 	1 	2.01 	: 	: 	: 	: 
F37,41_2_4,TLW,PT	: 	19.03 	0.39 	10.3 	: 	2.0422 	3.1322 	1.1 	1 	1.01 	14 	: 	: 	1 	2 	: 	: 	: 	: 
F37,41_2_NK,TLW,ES	: 	: 	: 	: 	: 	: 	1.89 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F37,41_2_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	1.89 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F37,41_3,TLW,ES	: 	553.32 	46.48 	32.13 	34.4 	44.17 	44.48 	25.04 	15.6 	12.31 	: 	1.3 	: 	: 	: 	: 	: 	: 	: 
F37,41_3,TLW,EU28	: 	553.32 	46.48 	34.38 	34.4 	44.17 	44.48 	25.04 	15.6 	12.31 	: 	1.3 	: 	: 	: 	: 	0.01 	20.2 	: 
F37,41_3,TLW,PT	: 	: 	: 	2.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	20.2 	: 
F37,41_3_1,TLW,ES	: 	550.65 	32.42 	30.7 	32.2 	40.36 	: 	23.96 	15.6 	12.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F37,41_3_1,TLW,EU28	: 	550.65 	32.42 	32.95 	32.2 	40.36 	: 	23.96 	15.6 	12.3 	: 	: 	: 	: 	: 	: 	0.01 	20.2 	: 
F37,41_3_1,TLW,PT	: 	: 	: 	2.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	20.2 	: 
F37,41_3_2,TLW,ES	: 	2.67 	14.06 	1.39 	2.2 	3.81 	40.24 	1.08 	: 	0.01 	: 	1.3 	: 	: 	: 	: 	: 	: 	: 
F37,41_3_2,TLW,EU28	: 	2.67 	14.06 	1.39 	2.2 	3.81 	40.24 	1.08 	: 	0.01 	: 	1.3 	: 	: 	: 	: 	: 	: 	: 
F37,41_3_3,TLW,ES	: 	: 	: 	0.04 	: 	: 	4.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F37,41_3_3,TLW,EU28	: 	: 	: 	0.04 	: 	: 	4.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F37,41_NK,TLW,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	4.1 	: 	: 
F37,41_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.02 	0 
F37,41_NK,TLW,EU28	: 	: 	: 	: 	: 	0.09 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	4.1 	0.02 	0 
F37,41_NK,TLW,FR	: 	: 	: 	: 	: 	0.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F37,41_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
F38,41,TLW,EE	: 	: 	: 	: 	: 	: 	63.864 	35.51 	58.5 	: 	: 	: 	10.8 	0.9 	18.3 	0 	198.5 	: 	: 
F38,41,TLW,ES	: 	8096.05 	7617.46 	10522.55 	10424.3 	8610.51 	12525.48 	16609.2 	10895.9 	7886.54 	: 	4621.82 	: 	: 	3989.9 	3313.9 	2258.03 	1855.02 	3450 
F38,41,TLW,EU28	: 	13764.447 	11829.239 	12854.107 	12151.1373 	10639.1123 	15651.6052 	21535.11 	15328.9 	11018.62 	4806.05 	6781.93 	1492.63 	2095.24 	4982.42 	3571.4 	3629.63 	3030.82 	3552 
F38,41,TLW,FR	: 	9.174 	: 	: 	: 	: 	: 	: 	: 	94 	134 	151 	: 	: 	: 	: 	: 	: 	0 
F38,41,TLW,PT	: 	5659.01 	4195.09 	2315.05 	1700.06 	2028.6023 	3024.1612 	4848.4 	4339 	3038.08 	4431.05 	1979.11 	1191.62 	2082.04 	965.02 	251 	1123.1 	1139.7 	85 
F38,41,TLW,UK	0.828 	0.213 	16.689 	16.507 	26.7773 	: 	38.1 	42 	35.5 	: 	241 	30 	290.21 	12.3 	9.2 	6.5 	50 	36.1 	17 
F38,41_1,TLW,ES	: 	827.33 	1208.62 	641.21 	585.15 	872.27 	876.28 	1012.59 	1165.8 	831.72 	: 	333.92 	: 	: 	450.3 	353.1 	504.02 	462 	: 
F38,41_1,TLW,EU28	: 	890.584 	1283.69 	700.72 	598.93 	905.4316 	959.8505 	1150.39 	1307.8 	1170.77 	266 	489.96 	12.82 	91.02 	461.31 	438.1 	516.12 	495.8 	: 
F38,41_1,TLW,FR	: 	9.174 	: 	: 	: 	: 	: 	: 	: 	94 	134 	151 	: 	: 	: 	: 	: 	: 	: 
F38,41_1,TLW,PT	: 	54.08 	75.07 	59.51 	13.78 	33.1616 	83.5705 	137.8 	142 	245.05 	132 	5.04 	12.82 	91.02 	11.01 	85 	12.1 	33.8 	: 
F38,41_1_1,TLW,ES	: 	0.83 	3.17 	: 	30.32 	4.17 	: 	34.02 	0.8 	: 	: 	: 	: 	: 	25.2 	14.8 	8 	: 	: 
F38,41_1_1,TLW,EU28	: 	10.004 	3.17 	0.97 	36.95 	4.17 	1.7031 	37.02 	0.8 	97.02 	139 	151 	0.01 	: 	25.2 	14.8 	8 	: 	: 
F38,41_1_1,TLW,FR	: 	9.174 	: 	: 	: 	: 	: 	: 	: 	94 	134 	151 	: 	: 	: 	: 	: 	: 	: 
F38,41_1_1,TLW,PT	: 	: 	: 	0.97 	6.63 	: 	1.7031 	3 	: 	3.02 	5 	: 	0.01 	: 	: 	: 	: 	: 	: 
F38,41_1_2,TLW,ES	: 	: 	2.2 	: 	3.32 	: 	: 	13.45 	9.2 	0.02 	: 	0.72 	: 	: 	25.3 	6.2 	4.01 	: 	: 
F38,41_1_2,TLW,EU28	: 	: 	2.2 	: 	3.32 	0.1959 	: 	13.45 	9.2 	0.02 	: 	0.72 	: 	: 	25.3 	6.2 	4.01 	: 	: 
F38,41_1_2,TLW,PT	: 	: 	: 	: 	: 	0.1959 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F38,41_1_3,TLW,ES	: 	: 	: 	: 	0.32 	: 	19.27 	: 	0.3 	0.8 	: 	5.1 	: 	: 	64.9 	: 	0.01 	: 	: 
F38,41_1_3,TLW,EU28	: 	: 	: 	: 	0.32 	: 	19.27 	31.5 	0.3 	0.8 	: 	5.1 	: 	: 	64.9 	: 	0.01 	: 	: 
F38,41_1_3,TLW,PT	: 	: 	: 	: 	: 	: 	: 	31.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F38,41_1_4,TLW,ES	: 	826.5 	1203.25 	641.21 	551.19 	868.1 	4.84 	965.12 	1155.5 	830.9 	: 	328.1 	: 	: 	334.9 	332.1 	492 	462 	: 
F38,41_1_4,TLW,EU28	: 	880.58 	1278.32 	699.75 	558.34 	901.0657 	86.7075 	1068.42 	1297.5 	1072.93 	127 	333.14 	12.81 	91.02 	345.91 	417.1 	504.1 	495.8 	: 
F38,41_1_4,TLW,PT	: 	54.08 	75.07 	58.54 	7.15 	32.9657 	81.8675 	103.3 	142 	242.03 	127 	5.04 	12.81 	91.02 	11.01 	85 	12.1 	33.8 	: 
F38,41_1_NK,TLW,ES	: 	: 	: 	: 	: 	: 	852.17 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F38,41_1_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	852.17 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F38,41_2,TLW,ES	: 	5353.21 	3433.45 	4060.17 	5735.81 	5374.42 	9262.68 	12612.7 	7552.4 	3697.92 	: 	2817.5 	: 	: 	3168.7 	2286.1 	1228.01 	1356 	: 
F38,41_2,TLW,EU28	: 	9037.22 	5538.84 	4970.58 	6282.67 	6651.7745 	10874.9921 	14840.4 	10107.4 	5874.95 	2869.04 	4053.57 	549.4 	1991.02 	4020.71 	2415.1 	1571.91 	1643.6 	: 
F38,41_2,TLW,PT	: 	3684.01 	2105.39 	910.41 	546.86 	1277.3545 	1612.3121 	2227.7 	2555 	2177.03 	2869.04 	1236.07 	549.4 	1991.02 	852.01 	129 	343.9 	287.6 	: 
F38,41_2_1,TLW,ES	: 	370.17 	661.06 	667.36 	563.52 	872.54 	: 	1265.96 	1152.5 	365.02 	: 	361.1 	: 	: 	514.1 	203.4 	54 	126 	: 
F38,41_2_1,TLW,EU28	: 	370.17 	661.06 	672.35 	563.52 	872.54 	2.0882 	1331.96 	1304.5 	571.03 	205.02 	430.1 	6.5 	6.02 	514.1 	216.4 	54 	126 	: 
F38,41_2_1,TLW,PT	: 	: 	: 	4.99 	: 	: 	2.0882 	66 	152 	206.01 	205.02 	69 	6.5 	6.02 	: 	13 	: 	: 	: 
F38,41_2_2,TLW,ES	: 	271.01 	125.18 	114.54 	234.33 	1358.47 	1051.21 	802.3 	442.5 	242.4 	: 	70.4 	: 	: 	138.6 	168 	45.01 	: 	: 
F38,41_2_2,TLW,EU28	: 	297.74 	222.54 	128.95 	234.33 	1362.1861 	1157.138 	976.6 	715.5 	527.42 	186.02 	167.43 	16.4 	7 	139.61 	168 	53.81 	: 	: 
F38,41_2_2,TLW,PT	: 	26.73 	97.36 	14.41 	: 	3.7161 	105.928 	174.3 	273 	285.02 	186.02 	97.03 	16.4 	7 	1.01 	: 	8.8 	: 	: 
F38,41_2_3,TLW,ES	: 	23.1 	254.56 	254.33 	448.49 	30.75 	1044.87 	104.94 	53.2 	: 	: 	88 	: 	: 	422 	188.6 	138 	19 	: 
F38,41_2_3,TLW,EU28	: 	756.38 	811.07 	344.22 	558.53 	443.0802 	1368.9713 	575.94 	577.2 	244 	161 	146 	95.7 	347 	436 	211.6 	273.5 	32.4 	: 
F38,41_2_3,TLW,PT	: 	733.28 	556.51 	89.89 	110.04 	412.3302 	324.1013 	471 	524 	244 	161 	58 	95.7 	347 	14 	23 	135.5 	13.4 	: 
F38,41_2_4,TLW,ES	: 	4688.93 	2392.65 	3023.94 	4489.47 	3112.66 	: 	10439.5 	5904.2 	3090.5 	: 	2298 	: 	: 	2094 	1726.1 	991 	1211 	: 
F38,41_2_4,TLW,EU28	: 	7612.93 	3844.17 	3825.06 	4926.29 	3973.9682 	1180.1945 	11955.9 	7510.2 	4532.5 	2317 	3310.04 	430.8 	1631 	2931 	1819.1 	1190.6 	1485.2 	: 
F38,41_2_4,TLW,PT	: 	2924 	1451.52 	801.12 	436.82 	861.3082 	1180.1945 	1516.4 	1606 	1442 	2317 	1012.04 	430.8 	1631 	837 	93 	199.6 	274.2 	: 
F38,41_2_NK,TLW,ES	: 	: 	: 	: 	: 	: 	7166.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F38,41_2_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	7166.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F38,41_3,TLW,EE	: 	: 	: 	: 	: 	: 	63.864 	35.51 	58.5 	: 	: 	: 	10.8 	0.9 	18.3 	0 	0 	: 	: 
F38,41_3,TLW,ES	: 	1915.51 	2975.39 	5821.17 	4103.34 	2363.82 	2386.52 	2983.91 	2177.7 	3356.9 	: 	1452.4 	: 	: 	370.9 	674.7 	497 	: 	: 
F38,41_3,TLW,EU28	: 	3836.643 	5006.709 	7166.3 	5242.76 	3081.9062 	3778.6626 	5502.32 	3878.2 	3972.9 	1430.01 	2190.4 	640.2 	0.9 	389.2 	711.7 	1285.7 	666 	: 
F38,41_3,TLW,PT	: 	1920.92 	2014.63 	1345.13 	1139.42 	718.0862 	1328.2786 	2482.9 	1642 	616 	1430.01 	738 	629.4 	: 	: 	37 	738.7 	629.9 	: 
F38,41_3,TLW,UK	0.828 	0.213 	16.689 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	50 	36.1 	: 
F38,41_3_1,TLW,EE	: 	: 	: 	: 	: 	: 	63.864 	35.51 	58.5 	: 	: 	: 	: 	0 	15.9 	: 	: 	: 	: 
F38,41_3_1,TLW,ES	: 	780.73 	557.85 	1073.46 	1135.14 	708.02 	: 	819.73 	514.4 	1102.8 	: 	824.4 	: 	: 	239.5 	334.3 	218 	: 	: 
F38,41_3_1,TLW,EU28	: 	2197.79 	1296.1 	1842.77 	1946.64 	1208.893 	606.6484 	2576.74 	2024.9 	1549.8 	1185 	1399.4 	200.1 	0 	255.4 	342.3 	749.1 	346 	: 
F38,41_3_1,TLW,PT	: 	1417.06 	738.25 	769.31 	811.5 	500.873 	542.7844 	1721.5 	1452 	447 	1185 	575 	200.1 	: 	: 	8 	531.1 	346 	: 
F38,41_3_2,TLW,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10.8 	0.9 	2.4 	0 	0 	: 	: 
F38,41_3_2,TLW,ES	: 	1104.89 	2211.57 	4712.93 	2962.4 	1655.8 	419.45 	2049.29 	1663.3 	2254.1 	: 	419.2 	: 	: 	: 	308.3 	150 	: 	: 
F38,41_3_2,TLW,EU28	: 	1105.103 	2228.259 	4712.93 	2962.4 	1655.8 	419.45 	2049.29 	1663.3 	2254.1 	: 	419.2 	10.8 	0.9 	2.4 	308.3 	200 	36.1 	: 
F38,41_3_2,TLW,UK	0.828 	0.213 	16.689 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	50 	36.1 	: 
F38,41_3_3,TLW,ES	: 	29.89 	205.97 	34.78 	5.8 	: 	1967.07 	62.79 	: 	: 	: 	208.8 	: 	: 	131.4 	32.1 	129 	: 	: 
F38,41_3_3,TLW,EU28	: 	533.75 	1482.35 	610.6 	333.72 	217.2132 	2752.5642 	824.19 	190 	169 	245.01 	371.8 	429.3 	: 	131.4 	61.1 	336.6 	283.9 	: 
F38,41_3_3,TLW,PT	: 	503.86 	1276.38 	575.82 	327.92 	217.2132 	785.4942 	761.4 	190 	169 	245.01 	163 	429.3 	: 	: 	29 	207.6 	283.9 	: 
F38,41_3_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	52.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F38,41_3_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	52.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F38,41_NK,TLW,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	198.5 	: 	: 
F38,41_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18 	: 	: 	: 	: 	29 	37.02 	3450 
F38,41_NK,TLW,EU28	: 	: 	: 	16.507 	26.7773 	: 	38.1 	42 	35.5 	: 	241 	48 	290.21 	12.3 	111.2 	6.5 	255.9 	225.42 	3552 
F38,41_NK,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
F38,41_NK,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	102 	: 	28.4 	188.4 	85 
F38,41_NK,TLW,UK	: 	: 	: 	16.507 	26.7773 	: 	38.1 	42 	35.5 	: 	241 	30 	290.21 	12.3 	9.2 	6.5 	0 	0 	17 
F39,41,TLW,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.1 	0 	178.1 	0 	4.1 	: 	: 
F39,41,TLW,ES	: 	31.19 	27.78 	282.39 	29.72 	4.81 	48.02 	63.35 	456.6 	1430.2 	: 	1658.4 	: 	: 	152.41 	1296.7 	669.02 	33 	207 
F39,41,TLW,EU28	: 	33.892 	54.266 	283.19 	31.11 	4.81 	49.264 	66.65 	527.6 	1620.73 	90.02 	1719.4 	26.7 	79.01 	411.52 	1306.71 	742.54 	88.9 	228 
F39,41,TLW,FR	: 	2.702 	26.486 	0.8 	1.39 	: 	: 	: 	: 	64.5 	38 	46 	: 	: 	: 	: 	: 	: 	0 
F39,41,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0.4 	0 	0 
F39,41,TLW,PT	: 	: 	: 	: 	: 	: 	1.244 	3.3 	71 	126.03 	52.02 	15 	19.6 	79.01 	81.01 	10.01 	0.02 	6.5 	8 
F39,41,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	69 	49.4 	13 
F39,41_1,TLW,ES	: 	6.45 	8.35 	64.3 	5.27 	: 	0.12 	5.08 	42.4 	25.1 	: 	57.6 	: 	: 	2.11 	95.4 	127.02 	: 	: 
F39,41_1,TLW,EU28	: 	9.152 	34.836 	65.1 	6.66 	: 	0.12 	8.08 	53.4 	151.61 	42.01 	104.6 	1.6 	: 	2.12 	105.4 	127.02 	: 	: 
F39,41_1,TLW,FR	: 	2.702 	26.486 	0.8 	1.39 	: 	: 	: 	: 	64.5 	38 	46 	: 	: 	: 	: 	: 	: 	: 
F39,41_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	3 	11 	62.01 	4.01 	1 	1.6 	: 	0.01 	10 	: 	: 	: 
F39,41_1_1,TLW,ES	: 	0.01 	0.02 	: 	0.57 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	0.01 	8.2 	0.01 	: 	: 
F39,41_1_1,TLW,EU28	: 	2.712 	26.506 	0.8 	1.96 	: 	: 	0.22 	: 	64.51 	38.01 	46 	0.1 	: 	0.01 	8.2 	0.01 	: 	: 
F39,41_1_1,TLW,FR	: 	2.702 	26.486 	0.8 	1.39 	: 	: 	: 	: 	64.5 	38 	46 	: 	: 	: 	: 	: 	: 	: 
F39,41_1_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	0.2 	: 	0.01 	0.01 	: 	0.1 	: 	: 	: 	: 	: 	: 
F39,41_1_2,TLW,ES	: 	: 	0 	: 	0.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.4 	: 	5 	: 	: 
F39,41_1_2,TLW,EU28	: 	: 	0 	: 	0.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.4 	: 	5 	: 	: 
F39,41_1_3,TLW,ES	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 
F39,41_1_3,TLW,EU28	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 
F39,41_1_4,TLW,ES	: 	6.44 	8.33 	64.3 	4.63 	: 	: 	5.06 	42.4 	25.1 	: 	57.6 	: 	: 	1.7 	87.2 	122 	: 	: 
F39,41_1_4,TLW,EU28	: 	6.44 	8.33 	64.3 	4.63 	: 	: 	7.86 	53.4 	87.1 	4 	58.6 	1.5 	: 	1.71 	97.2 	122 	: 	: 
F39,41_1_4,TLW,PT	: 	: 	: 	: 	: 	: 	: 	2.8 	11 	62 	4 	1 	1.5 	: 	0.01 	10 	: 	: 	: 
F39,41_1_NK,TLW,ES	: 	: 	: 	: 	: 	: 	0.12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,41_1_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	0.12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,41_2,TLW,ES	: 	23.17 	18.66 	192 	24.41 	: 	8.56 	24.64 	46.7 	42.5 	: 	241 	: 	: 	0.2 	143.4 	236 	: 	: 
F39,41_2,TLW,EU28	: 	23.17 	18.66 	192 	24.41 	: 	9.804 	24.94 	106.7 	106.51 	48.01 	255 	18 	79.01 	41.2 	143.41 	236 	2.8 	: 
F39,41_2,TLW,PT	: 	: 	: 	: 	: 	: 	1.244 	0.3 	60 	64.01 	48.01 	14 	18 	79.01 	41 	0.01 	: 	2.8 	: 
F39,41_2_1,TLW,ES	: 	2.56 	3.89 	52.26 	4.48 	: 	: 	0.73 	17.2 	5.6 	: 	39.1 	: 	: 	: 	32.8 	77 	: 	: 
F39,41_2_1,TLW,EU28	: 	2.56 	3.89 	52.26 	4.48 	: 	: 	0.73 	26.2 	8.6 	3 	40.1 	0.7 	0.01 	: 	32.8 	77 	: 	: 
F39,41_2_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	9 	3 	3 	1 	0.7 	0.01 	: 	: 	: 	: 	: 
F39,41_2_2,TLW,ES	: 	0.66 	0.27 	1.86 	0.87 	: 	0.06 	: 	0.6 	2.8 	: 	7 	: 	: 	: 	13.5 	2 	: 	: 
F39,41_2_2,TLW,EU28	: 	0.66 	0.27 	1.86 	0.87 	: 	0.06 	: 	0.6 	6.8 	1 	9 	1.8 	: 	: 	13.5 	2 	: 	: 
F39,41_2_2,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	4 	1 	2 	1.8 	: 	: 	: 	: 	: 	: 
F39,41_2_3,TLW,ES	: 	0.01 	0.14 	0.55 	0.33 	: 	0.94 	: 	: 	: 	: 	0.7 	: 	: 	: 	2.8 	: 	: 	: 
F39,41_2_3,TLW,EU28	: 	0.01 	0.14 	0.55 	0.33 	: 	0.94 	: 	: 	0.01 	0.01 	0.7 	: 	: 	: 	2.8 	: 	: 	: 
F39,41_2_3,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
F39,41_2_4,TLW,ES	: 	19.94 	14.36 	137.33 	18.73 	: 	: 	23.91 	28.9 	34.1 	: 	194.2 	: 	: 	0.2 	94.3 	157 	: 	: 
F39,41_2_4,TLW,EU28	: 	19.94 	14.36 	137.33 	18.73 	: 	1.244 	24.21 	79.9 	91.1 	44 	205.2 	15.5 	79 	41.2 	94.31 	157 	2.8 	: 
F39,41_2_4,TLW,PT	: 	: 	: 	: 	: 	: 	1.244 	0.3 	51 	57 	44 	11 	15.5 	79 	41 	0.01 	: 	2.8 	: 
F39,41_2_NK,TLW,ES	: 	: 	: 	: 	: 	: 	7.56 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,41_2_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	7.56 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,41_3,TLW,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.1 	0 	178.1 	0 	0 	: 	: 
F39,41_3,TLW,ES	: 	1.57 	0.77 	26.09 	0.04 	4.81 	39.34 	31.24 	365.1 	1362.6 	: 	1359.8 	: 	: 	150.1 	1057.9 	202 	: 	: 
F39,41_3,TLW,EU28	: 	1.57 	0.77 	26.09 	0.04 	4.81 	39.34 	31.24 	365.1 	1362.61 	: 	1359.8 	7.1 	0 	328.2 	1057.9 	271.41 	49.4 	0 
F39,41_3,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0.4 	0 	0 
F39,41_3,TLW,PT	: 	: 	: 	: 	: 	: 	: 	0 	: 	0.01 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 
F39,41_3,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	69 	49.4 	: 
F39,41_3_1,TLW,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	144.6 	0 	0 	: 	: 
F39,41_3_1,TLW,ES	: 	: 	0.74 	: 	0.04 	1.52 	: 	0.86 	59.9 	70.6 	: 	76.1 	: 	: 	150.1 	529.1 	5 	: 	: 
F39,41_3_1,TLW,EU28	: 	: 	0.74 	: 	0.04 	1.52 	: 	0.86 	59.9 	70.6 	: 	76.1 	: 	0 	294.7 	529.1 	5.41 	0 	0 
F39,41_3_1,TLW,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0.4 	0 	0 
F39,41_3_1,TLW,PT	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 
F39,41_3_2,TLW,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.1 	0 	33.5 	0 	0 	: 	: 
F39,41_3_2,TLW,ES	: 	1.56 	: 	25.94 	: 	3.29 	0.94 	30.29 	305.2 	1292 	: 	1283.7 	: 	: 	: 	528.4 	197 	: 	: 
F39,41_3_2,TLW,EU28	: 	1.56 	: 	25.94 	: 	3.29 	0.94 	30.29 	305.2 	1292 	: 	1283.7 	7.1 	0 	33.5 	528.4 	266 	49.4 	: 
F39,41_3_2,TLW,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	69 	49.4 	: 
F39,41_3_3,TLW,ES	: 	0.01 	0.03 	0.15 	: 	: 	38.4 	0.09 	: 	: 	: 	: 	: 	: 	: 	0.4 	: 	: 	: 
F39,41_3_3,TLW,EU28	: 	0.01 	0.03 	0.15 	: 	: 	38.4 	0.09 	: 	0.01 	: 	: 	: 	: 	: 	0.4 	: 	: 	: 
F39,41_3_3,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F39,41_NK,TLW,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	4.1 	: 	: 
F39,41_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	2.39 	2.4 	: 	: 	: 	: 	: 	: 	: 	104 	33 	207 
F39,41_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	2.39 	2.4 	: 	: 	: 	: 	0 	40 	0 	108.11 	36.7 	228 
