"Country_Code";"CFR";"UVI";"Event_Code";"Event_Start_Date";"Event_End_Date";"Registration_Nbr";"Ext_Marking";"Vessel_Name";"Port_Code";"IRCS";"IRCS_Code";"License_Ind";"Vms_Code";"ERS_Code";"AIS_Code";"MMSI";"Vessel_Type";"Gear_Main_Code";"Gear_1_Code";"Gear_2_Code";"Gear_3_Code";"Gear_4_Code";"Gear_5_Code";"Loa";"Lbp";"Ton_Gt";"Ton_Oth";"Ton_Gts";"Power_Main";"Power_Aux";"Hull_Material";"Com_Date";"Segment";"Exp_Country";"Exp_Type";"Public_Aid_Code";"Construction_Year"
"EST";"EST031017005";NA;"MOD";20110414;21001231;"4M000212";"PMA-287";"PMA-287";"EEMNJ";"";"N";"Y";"N";"N";"N";NA;"WO";"PS";"NO";"";"";NA;NA;"12.06";"11.58";"8.15";0;0;"51";"0";1;"31/12/1997";"MFL";"";"";"AC";"01/01/1997"
"EST";"EST031017008";NA;"CEN";20040501;20120119;"4M000095";"PMA-171";"PMA-171";"EELVA";"";"N";"Y";"N";"N";"N";NA;"GO";"FPO";"GNS";"";"";NA;NA;"8.55";"8.21";"3.36";0;0;"18.39";"0";1;"31/12/1990";"MFL";"";"";"";"01/01/1990"
"EST";"EST031017008";NA;"RET";20120120;20120120;"4M000095";"PMA-171";"PMA-171";"EELVA";"";"N";"N";"N";"N";"N";NA;"GO";"";"NO";"";"";NA;NA;"8.55";"8.21";"3.36";0;0;"18.39";"0";1;"31/12/1990";"MFL";"";"";"PA";"01/01/1990"
"EST";"EST031017144";NA;"CEN";20040501;21001231;"4M000178";"PMA-253";"PMA-253";"EETRE";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"NO";"";"";NA;NA;"6.92";"6.64";"1.35";0;0;"3.68";"0";1;"31/12/1978";"MFL";"";"";"";"01/01/1978"
"EST";"EST031017145";NA;"CEN";20040501;21001231;"4M03000";"PMA-574";"PMA-574";"EETRE";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"NO";"";"";NA;NA;"5";"4.8";"0.8";0;0;"3.68";"0";1;"31/12/1988";"MFL";"";"";"";"01/01/1988"
"EST";"EST031017146";NA;"CEN";20040501;20191230;"4M000275";"PMA-349";"PMA-349";"EEMNJ";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"NO";"";"";NA;NA;"8.58";"8.24";"2.95";0;0;"14.71";"0";1;"31/12/1995";"MFL";"";"";"";"01/01/1995"
"EST";"EST031017146";NA;"MOD";20191231;20201202;"PMA-349";"PMA-349";"PMA-349";"EEMNJ";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"NO";"";"";NA;NA;"8.58";"8.24";"2.95";0;0;"14.71";"0";1;"31/12/1995";"MFL";"";"";"PA";"01/01/1995"
"EST";"EST031017146";NA;"RET";20201203;20201203;"PMA-349";"PMA-349";"PMA-349";"EEMNJ";"";"N";"N";"N";"N";"N";NA;"GO";"GNS";"NO";"";"";NA;NA;"8.58";"8.24";"2.95";0;0;"14.71";"0";1;"31/12/1995";"MFL";"";"";"PA";"01/01/1995"
"EST";"EST031017147";NA;"CEN";20040501;20180320;"4M000159";"PMA-234";"PMA-234";"EEMNJ";"";"N";"Y";"N";"N";"N";NA;"GO";"GNS";"NO";"";"";NA;NA;"4.2";"4.03";"0.65";0;0;"6.62";"0";1;"31/12/1995";"MFL";"";"";"";"01/01/1995"
"EST";"EST031017147";NA;"RET";20180321;20180321;"4M000159";"PMA-234";"PMA-234";"EEMNJ";"";"N";"N";"N";"N";"N";NA;"GO";"GNS";"NO";"";"";NA;NA;"4.2";"4.03";"0.65";0;0;"6.62";"0";1;"31/12/1995";"MFL";"";"";"PA";"01/01/1995"
