"TAXOCODE";"X3A_CODE";"Scientific_name";"AphiaID";"Match.type";"ScientificName";"AphiaID_accepted";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Subgenus";"Species";"Subspecies";"WoRMSname";"English_name";"ISSCAAP"
"23019002XX";"UEX";"Munida spp";"106835";"exact";"Munida";"106835";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Munididae";"Munida";"";"";NA;"Munida";"";44
"22302001XX";"AJX";"Acutiserolis spp";"175135";"exact";"Acutiserolis";"175135";"Animalia";"Arthropoda";"Malacostraca";"Isopoda";"Serolidae";"Acutiserolis";"";"";NA;"Acutiserolis";"Spiny serolid isopod";47
"22810005XX";"QAX";"Oplophorus spp";"107026";"exact";"Oplophorus";"107026";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Oplophoridae";"Oplophorus";"";"";NA;"Oplophorus";"";45
"22810001XX";"FBX";"Acanthephyra spp";"107018";"exact";"Acanthephyra";"107018";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Acanthephyridae";"Acanthephyra";"";"";NA;"Acanthephyra";"Subantarctic ruby prawn nei";45
"22830001XX";"NYX";"Nematocarcinus spp";"107015";"exact";"Nematocarcinus";"107015";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Nematocarcinidae";"Nematocarcinus";"";"";NA;"Nematocarcinus";"Spider prawns nei";45
"32127001XX";"QBX";"Opisthoteuthis spp";"138294";"exact";"Opisthoteuthis";"138294";"Animalia";"Mollusca";"Cephalopoda";"Octopoda";"Opisthoteuthidae";"Opisthoteuthis";"";"";NA;"Opisthoteuthis";"Umbrella octopus nei";57
"32109066XX";"DWO";"Graneledone spp";"157018";"exact";"Graneledone";"157018";"Animalia";"Mollusca";"Cephalopoda";"Octopoda";"Octopodidae";"Graneledone";"";"";NA;"Graneledone";"";57
"64922001XX";"UFX";"Thermiphione spp";"324994";"exact";"Thermiphione";"324994";"Animalia";"Annelida";"Polychaeta";"Phyllodocida";"Polynoidae";"Thermiphione";"";"";NA;"Thermiphione";"Thermiphione scaleworms";77
"64921001XX";"FXX";"Eunice spp";NA;"ambiguous";"";NA;"";"";"";"";"";"";"";"";NA;"";"Eunice sea-worms";77
"61931001XX";"FIX";"Flabellum spp";"135114";"exact";"Flabellum";"135114";"Animalia";"Cnidaria";"Anthozoa";"Scleractinia";"Flabellidae";"Flabellum";"";"";NA;"Flabellum";"Flabellum cup corals nei";82
"61703002XX";"NWX";"Lepidotheca spp";"231552";"exact";"Lepidotheca";"231552";"Animalia";"Cnidaria";"Hydrozoa";"Anthoathecata";"Stylasteridae";"Lepidotheca";"";"";NA;"Lepidotheca";"Spiny white hydrocorals nei";82
"61703001XX";"DWX";"Errina spp";"117242";"exact";"Errina";"117242";"Animalia";"Cnidaria";"Hydrozoa";"Anthoathecata";"Stylasteridae";"Errina";"";"";NA;"Errina";"Red hydrocorals nei";82
"61919XXXXX";"IQO";"Isididae";"125276";"exact";"Isididae";"125276";"Animalia";"Cnidaria";"Anthozoa";"Alcyonacea";"Isididae";"";"";"";NA;"Isididae";"";82
"61936002XX";"FHX";"Chrysogorgia spp";"125294";"exact";"Chrysogorgia";"125294";"Animalia";"Cnidaria";"Anthozoa";"Alcyonacea";"Chrysogorgiidae";"Chrysogorgia";"";"";NA;"Chrysogorgia";"";82
"61943001XX";"UXX";"Telesto spp";"177688";"exact";"Telesto";"177688";"Animalia";"Cnidaria";"Anthozoa";"Alcyonacea";"Clavulariidae";"Telesto";"";"";NA;"Telesto";"Long polyp soft corals nei";82
"61942001XX";"NVX";"Liponema spp";"100769";"exact";"Liponema";"100769";"Animalia";"Cnidaria";"Anthozoa";"Actiniaria";"Liponematidae";"Liponema";"";"";NA;"Liponema";"";82
"61903004XX";"BVX";"Bolocera spp";"100698";"exact";"Bolocera";"100698";"Animalia";"Cnidaria";"Anthozoa";"Actiniaria";"Actiniidae";"Bolocera";"";"";NA;"Bolocera";"";82
"61940001XX";"OJZ";"Ombellula spp";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"";82
"61937001XX";"AJG";"Anthoptilum spp";"128489";"exact";"Anthoptilum";"128489";"Animalia";"Cnidaria";"Anthozoa";"Pennatulacea";"Anthoptilidae";"Anthoptilum";"";"";NA;"Anthoptilum";"";82
"61933001XX";"PZL";"Paramuricea spp";"125311";"exact";"Paramuricea";"125311";"Animalia";"Cnidaria";"Anthozoa";"Alcyonacea";"Plexauridae";"Paramuricea";"";"";NA;"Paramuricea";"";82
"61918003XX";"QYX";"Stichopathes spp";"103308";"exact";"Stichopathes";"103308";"Animalia";"Cnidaria";"Anthozoa";"Antipatharia";"Antipathidae";"Stichopathes";"";"";NA;"Stichopathes";"";82
"61929XXXXX";"NYZ";"Nephtheidae";"146762";"exact";"Nephtheidae";"146762";"Animalia";"Cnidaria";"Anthozoa";"Alcyonacea";"Nephtheidae";"";"";"";NA;"Nephtheidae";"";82
"61928001XX";"BXX";"Anthomastus spp";"125285";"exact";"Anthomastus";"125285";"Animalia";"Cnidaria";"Anthozoa";"Alcyonacea";"Alcyoniidae";"Anthomastus";"";"";NA;"Anthomastus";"";82
"618XXXXXXX";"SZY";"Scyphozoa";"135220";"exact";"Scyphozoa";"135220";"Animalia";"Cnidaria";"Scyphozoa";"";"";"";"";"";NA;"Scyphozoa";"";77
"23021XXXXX";"CZM";"Paguridae";"106738";"exact";"Paguridae";"106738";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Paguridae";"";"";"";NA;"Paguridae";"Right-handed hermit crabs nei";44
"56702XXXXX";"ITV";"Phalacrocoracidae";"136993";"exact";"Phalacrocoracidae";"136993";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Phalacrocoracidae";"";"";"";NA;"Phalacrocoracidae";"Cormorants nei";NA
"56201XXXXX";"TZH";"Anatidae";"136973";"exact";"Anatidae";"136973";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"";"";"";NA;"Anatidae";"Ducks, geese and swans nei";NA
"56705XXXXX";"HBB";"Alcidae";"136987";"exact";"Alcidae";"136987";"Animalia";"Chordata";"Aves";"Charadriiformes";"Alcidae";"";"";"";NA;"Alcidae";"";NA
"30742009XX";"DVX";"Adelomelon spp";"382310";"exact";"Adelomelon";"382310";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Volutidae";"Adelomelon";"";"";NA;"Adelomelon";"";52
"30708010XX";"DMX";"Austrofusus spp";"490630";"exact";"Austrofusus";"490630";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Buccinidae";"Austrofusus";"";"";NA;"Austrofusus";"";52
"30752002XX";"DAX";"Crepipatella spp";"234136";"exact";"Crepipatella";"234136";"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Calyptraeidae";"Crepipatella";"";"";NA;"Crepipatella";"";52
"31612050XX";"QZX";"Darina spp";"492536";"exact";"Darina";"492536";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Mactridae";"Darina";"";"";NA;"Darina";"";56
"30731005XX";"FEX";"Fusitriton spp";"390535";"exact";"Fusitriton";"390535";"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Ranellidae";"Fusitriton";"";"";NA;"Fusitriton";"";52
"31611099XX";"FDX";"Leukoma spp";"492481";"exact";"Leukoma";"492481";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Veneridae";"Leukoma";"";"";NA;"Leukoma";"";56
"31630008XX";"EWX";"Lucina spp";"147468";"exact";"Lucina";"147468";"Animalia";"Mollusca";"Bivalvia";"Lucinoida";"Lucinidae";"Lucina";"";"";NA;"Lucina";"";56
"30742008XX";"WTX";"Odontocymbiola spp";"382323";"exact";"Odontocymbiola";"382323";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Volutidae";"Odontocymbiola";"";"";NA;"Odontocymbiola";"";52
"30708009XX";"WUX";"Pareuthria spp";"196933";"exact";"Pareuthria";"196933";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Buccinidae";"Pareuthria";"";"";NA;"Pareuthria";"";52
"30731004XX";"YYX";"Priene spp";"463498";"exact";"Priene";"463498";"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Ranellidae";"Priene";"";"";NA;"Priene";"";52
"30716003XX";"JYX";"Scurria spp";"456553";"exact";"Scurria";"456553";"Animalia";"Mollusca";"Gastropoda";"";"Lottiidae";"Scurria";"";"";NA;"Scurria";"";52
"30752001XX";"UDX";"Trochita spp";"224253";"exact";"Trochita";"224253";"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Calyptraeidae";"Trochita";"";"";NA;"Trochita";"";52
"31612004XX";"RIX";"Rangia spp";"156990";"exact";"Rangia";"156990";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Mactridae";"Rangia";"";"";NA;"Rangia";"";56
"31636003XX";"FJX";"Pholas spp";"138343";"exact";"Pholas";"138343";"Animalia";"Mollusca";"Bivalvia";"Myoida";"Pholadidae";"Pholas";"";"";NA;"Pholas";"";56
"30702013XX";"NCX";"Chicoreus spp";"205487";"exact";"Chicoreus";"205487";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Muricidae";"Chicoreus";"";"";NA;"Chicoreus";"";52
"31638006XX";"FWX";"Asaphis spp";"204788";"exact";"Asaphis";"204788";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Psammobiidae";"Asaphis";"";"";NA;"Asaphis";"";56
"31611027XX";"VEX";"Venus spp";"138648";"exact";"Venus";"138648";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Veneridae";"Venus";"";"";NA;"Venus";"";56
"30725003XX";"UAX";"Turbinella spp";NA;"ambiguous";"";NA;"";"";"";"";"";"";"";"";NA;"";"";52
"30708008XX";"FPX";"Trophon spp";"138208";"exact";"Trophon";"138208";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Muricidae";"Trophon";"";"";NA;"Trophon";"";52
"31623010XX";"YWX";"Trachycardium spp";"203976";"exact";"Trachycardium";"203976";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Cardiidae";"Trachycardium";"";"";NA;"Trachycardium";"";56
"30702004XX";"IBX";"Thais spp";"138207";"exact";"Thais";"138207";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Muricidae";"Thais";"";"";NA;"Thais";"";52
"30704001XX";"GFX";"Tegula spp";"413467";"exact";"Tegula";"413467";"Animalia";"Mollusca";"Gastropoda";"";"Tegulidae";"Tegula";"";"";NA;"Tegula";"";52
"31640002XX";"GHX";"Tagelus spp";"156997";"exact";"Tagelus";"156997";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Solecurtidae";"Tagelus";"";"";NA;"Tagelus";"";56
"31641001XX";"DZX";"Spondylus spp";"138518";"exact";"Spondylus";"138518";"Animalia";"Mollusca";"Bivalvia";"Pectinoida";"Spondylidae";"Spondylus";"";"";NA;"Spondylus";"Thorny oysters nei";53
"31640004XX";"UUX";"Solecurtus spp";"138513";"exact";"Solecurtus";"138513";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Solecurtidae";"Solecurtus";"";"";NA;"Solecurtus";"";56
"30717009XX";"UIX";"Sinum spp";"138244";"exact";"Sinum";"138244";"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Naticidae";"Sinum";"";"";NA;"Sinum";"";52
"31616007XX";"IQX";"Siliqua spp";"159997";"exact";"Siliqua";"159997";"Animalia";"Mollusca";"Bivalvia";"[unassigned] Euheterodonta";"Pharidae";"Siliqua";"";"";NA;"Siliqua";"";56
"31604005XX";"FTX";"Scapharca spp";"204489";"exact";"Scapharca";"204489";"Animalia";"Mollusca";"Bivalvia";"Arcoida";"Arcidae";"Scapharca";"";"";NA;"Scapharca";"";56
"31611037XX";"XDX";"Saxidomus spp";"367777";"exact";"Saxidomus";"367777";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Veneridae";"Saxidomus";"";"";NA;"Saxidomus";"Butter clams nei";56
"31638005XX";"UJX";"Sanguinolaria spp";"206767";"exact";"Sanguinolaria";"206767";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Psammobiidae";"Sanguinolaria";"";"";NA;"Sanguinolaria";"";56
"31607003XX";"OZX";"Saccostrea spp";"138300";"exact";"Saccostrea";"138300";"Animalia";"Mollusca";"Bivalvia";"Ostreoida";"Ostreidae";"Saccostrea";"";"";NA;"Saccostrea";"";53
"30709002XX";"UGX";"Pugilina spp";"224383";"exact";"Pugilina";"224383";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Melongenidae";"Pugilina";"";"";NA;"Pugilina";"";52
"31606023XX";"TXX";"Pteria spp";"138397";"exact";"Pteria";"138397";"Animalia";"Mollusca";"Bivalvia";"Pterioida";"Pteriidae";"Pteria";"";"";NA;"Pteria";"Wing oysters nei";81
"31621002XX";"YGX";"Polymesoda spp";"415847";"exact";"Polymesoda";"415847";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Cyrenidae";"Polymesoda";"";"";NA;"Polymesoda";"";51
"31620003XX";"NXX";"Pododesmus spp";"137653";"exact";"Pododesmus";"137653";"Animalia";"Mollusca";"Bivalvia";"Pectinoida";"Anomiidae";"Pododesmus";"";"";NA;"Pododesmus";"";53
"30714002XX";"UVX";"Pleuroploca spp";"204742";"exact";"Pleuroploca";"204742";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Fasciolariidae";"Pleuroploca";"";"";NA;"Pleuroploca";"Horse conches nei";52
"31611021XX";"IUX";"Pitar spp";"138644";"exact";"Pitar";"138644";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Veneridae";"Pitar";"";"";NA;"Pitar";"";56
"31637002XX";"IDX";"Pinna spp";"138352";"exact";"Pinna";"138352";"Animalia";"Mollusca";"Bivalvia";"Pterioida";"Pinnidae";"Pinna";"";"";NA;"Pinna";"";55
"30711001XX";"FAX";"Phalium spp";"137749";"exact";"Phalium";"137749";"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Cassidae";"Phalium";"";"";NA;"Phalium";"";52
"31647002XX";"PIX";"Petricola spp";"138332";"exact";"Petricola";"138332";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Veneridae";"Petricola";"";"";NA;"Petricola";"";56
"31624002XX";"AKX";"Paphies spp";"206582";"exact";"Paphies";"206582";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Mesodesmatidae";"Paphies";"";"";NA;"Paphies";"";56
"31618089XX";"GEX";"Panopea spp";"225484";"exact";"Panopea";"225484";"Animalia";"Mollusca";"Bivalvia";"[unassigned] Euheterodonta";"Hiatellidae";"Panopea";"";"";NA;"Panopea";"";56
"30718001XX";"OXX";"Oliva spp";"205393";"exact";"Oliva";"205393";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Olividae";"Oliva";"";"";NA;"Oliva";"";52
"31604004XX";"NKX";"Noetia spp";"156907";"exact";"Noetia";"156907";"Animalia";"Mollusca";"Bivalvia";"Arcoida";"Noetiidae";"Noetia";"";"";NA;"Noetia";"";56
"30735001XX";"NIX";"Nerita spp";"138254";"exact";"Nerita";"138254";"Animalia";"Mollusca";"Gastropoda";"Cycloneritimorpha";"Neritidae";"Nerita";"";"";NA;"Nerita";"";52
"30717001XX";"NDX";"Natica spp";"138240";"exact";"Natica";"138240";"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Naticidae";"Natica";"";"";NA;"Natica";"";52
"30733002XX";"NBX";"Nassarius spp";"138235";"exact";"Nassarius";"138235";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Nassariidae";"Nassarius";"";"";NA;"Nassarius";"";52
"31624039XX";"EBX";"Mesodesma spp";"156804";"exact";"Mesodesma";"156804";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Mesodesmatidae";"Mesodesma";"";"";NA;"Mesodesma";"";56
"31611075XX";"EAX";"Mercenaria spp";"138642";"exact";"Mercenaria";"138642";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Veneridae";"Mercenaria";"";"";NA;"Mercenaria";"";56
"30709001XX";"NFX";"Melongena spp";"205587";"exact";"Melongena";"205587";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Melongenidae";"Melongena";"";"";NA;"Melongena";"";52
"30723001XX";"MZX";"Malea spp";"204597";"exact";"Malea";"204597";"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Tonnidae";"Malea";"";"";NA;"Malea";"";52
"31612007XX";"WMX";"Mactrellona spp";"492523";"exact";"Mactrellona";"492523";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Mactridae";"Mactrellona";"";"";NA;"Mactrellona";"";56
"31611015XX";"KAX";"Macrocallista spp";"205150";"exact";"Macrocallista";"205150";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Veneridae";"Macrocallista";"";"";NA;"Macrocallista";"";56
"31642001XX";"OVX";"Macoma spp";"138531";"exact";"Macoma";"138531";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Tellinidae";"Macoma";"";"";NA;"Macoma";"";56
"31612003XX";"UQX";"Lutraria spp";"138157";"exact";"Lutraria";"138157";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Mactridae";"Lutraria";"";"";NA;"Lutraria";"";56
"30716001XX";"KJX";"Lottia spp";"160336";"exact";"Lottia";"160336";"Animalia";"Mollusca";"Gastropoda";"";"Lottiidae";"Lottia";"";"";NA;"Lottia";"";52
"31610006XX";"NJX";"Lithophaga spp";"138220";"exact";"Lithophaga";"138220";"Animalia";"Mollusca";"Bivalvia";"Mytiloida";"Mytilidae";"Lithophaga";"";"";NA;"Lithophaga";"Date mussels nei";54
"31627001XX";"ERX";"Laternula spp";"138106";"exact";"Laternula";"138106";"Animalia";"Mollusca";"Bivalvia";"Anomalodesmata";"Laternulidae";"Laternula";"";"";NA;"Laternula";"";56
"30706001XX";"BPX";"Lambis spp";"205790";"exact";"Lambis";"205790";"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Strombidae";"Lambis";"";"";NA;"Lambis";"";52
"31623008XX";"KZX";"Laevicardium spp";"137738";"exact";"Laevicardium";"137738";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Cardiidae";"Laevicardium";"";"";NA;"Laevicardium";"Egg cockles nei";56
"31625001XX";"IMX";"Isognomon spp";"138091";"exact";"Isognomon";"138091";"Animalia";"Mollusca";"Bivalvia";"Pterioida";"Pteriidae";"Isognomon";"";"";NA;"Isognomon";"";53
"31615003XX";"IFX";"Iphigenia spp";NA;"ambiguous";"";NA;"";"";"";"";"";"";"";"";NA;"";"";56
"31614001XX";"YRX";"Hyotissa spp";"204006";"exact";"Hyotissa";"204006";"Animalia";"Mollusca";"Bivalvia";"Ostreoida";"Gryphaeidae";"Hyotissa";"";"";NA;"Hyotissa";"";53
"30702001XX";"HZX";"Hexaplex spp";"138194";"exact";"Hexaplex";"138194";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Muricidae";"Hexaplex";"";"";NA;"Hexaplex";"";52
"31638001XX";"GIX";"Gari spp";"138388";"exact";"Gari";"138388";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Psammobiidae";"Gari";"";"";NA;"Gari";"Sunset clams nei";56
"31615001XX";"GKX";"Galatea spp";"492282";"exact";"Galatea";"492282";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Donacidae";"Galatea";"";"";NA;"Galatea";"";56
"31623006XX";"FVX";"Fulvia spp";"137737";"exact";"Fulvia";"137737";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Cardiidae";"Fulvia";"";"";NA;"Fulvia";"";56
"30715002XX";"FSX";"Fissurella spp";"138013";"exact";"Fissurella";"138013";"Animalia";"Mollusca";"Gastropoda";"";"Fissurellidae";"Fissurella";"";"";NA;"Fissurella";"";52
"30714003XX";"FKX";"Fasciolaria spp";"138001";"exact";"Fasciolaria";"138001";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Fasciolariidae";"Fasciolaria";"";"";NA;"Fasciolaria";"";52
"31611010XX";"EZX";"Eurhomalea spp";"492474";"exact";"Eurhomalea";"492474";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Veneridae";"Eurhomalea";"";"";NA;"Eurhomalea";"";56
"30715004XX";"DFX";"Diodora spp";"138011";"exact";"Diodora";"138011";"Animalia";"Mollusca";"Gastropoda";"";"Fissurellidae";"Diodora";"";"";NA;"Diodora";"";52
"31616008XX";"UOX";"Cultellus spp";NA;"ambiguous";"";NA;"";"";"";"";"";"";"";"";NA;"";"";56
"30713002XX";"KXX";"Crucibulum spp";"160231";"exact";"Crucibulum";"160231";"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Calyptraeidae";"Crucibulum";"";"";NA;"Crucibulum";"";52
"30713001XX";"KWX";"Crepidula spp";"137722";"exact";"Crepidula";"137722";"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Calyptraeidae";"Crepidula";"";"";NA;"Crepidula";"";52
"31630002XX";"KLX";"Codakia spp";"146849";"exact";"Codakia";"146849";"Animalia";"Mollusca";"Bivalvia";"Lucinoida";"Lucinidae";"Codakia";"";"";NA;"Codakia";"";56
"31611008XX";"KEX";"Circomphalus spp";"152411";"exact";"Circomphalus";"152411";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Veneridae";"Circomphalus";"";"";NA;"Circomphalus";"";56
"31611007XX";"KNX";"Chione spp";NA;"ambiguous";"";NA;"";"";"";"";"";"";"";"";NA;"";"";56
"30731002XX";"KVX";"Charonia spp";"138425";"exact";"Charonia";"138425";"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Ranellidae";"Charonia";"";"";NA;"Charonia";"";52
"30711003XX";"KSX";"Cassis spp";"206265";"exact";"Cassis";"206265";"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Cassidae";"Cassis";"";"";NA;"Cassis";"";52
"31623003XX";"KFX";"Cardium spp";"137734";"exact";"Cardium";"137734";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Cardiidae";"Cardium";"";"";NA;"Cardium";"";56
"31633004XX";"KBX";"Cardiocardita spp";"225629";"exact";"Cardiocardita";"225629";"Animalia";"Mollusca";"Bivalvia";"Carditoida";"Carditidae";"Cardiocardita";"";"";NA;"Cardiocardita";"";56
"30733004XX";"UNX";"Bullia spp";"181058";"exact";"Bullia";"181058";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Nassariidae";"Bullia";"";"";NA;"Bullia";"";52
"30708001XX";"BEX";"Buccinum spp";"137701";"exact";"Buccinum";"137701";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Buccinidae";"Buccinum";"";"";NA;"Buccinum";"";52
"31604002XX";"BJX";"Barbatia spp";"137672";"exact";"Barbatia";"137672";"Animalia";"Mollusca";"Bivalvia";"Arcoida";"Arcidae";"Barbatia";"";"";NA;"Barbatia";"";56
"30708006XX";"YJX";"Babylonia spp";"456368";"exact";"Babylonia";"456368";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Babyloniidae";"Babylonia";"";"";NA;"Babylonia";"";52
"31642003XX";"YKX";"Apolymetis spp";"225478";"exact";"Apolymetis";"225478";"Animalia";"Mollusca";"Bivalvia";"Veneroida";"Tellinidae";"Apolymetis";"";"";NA;"Apolymetis";"";56
"31620002XX";"NLX";"Anomia spp";"137650";"exact";"Anomia";"137650";"Animalia";"Mollusca";"Bivalvia";"Pectinoida";"Anomiidae";"Anomia";"";"";NA;"Anomia";"";53
"19002008XX";"TFX";"Tetraodon spp";"154803";"exact";"Tetraodon";"154803";"Animalia";"Chordata";"Actinopterygii";"Tetraodontiformes";"Tetraodontidae";"Tetraodon";"";"";NA;"Tetraodon";"";33
"14306007XX";"MDZ";"Muraena spp";"125637";"exact";"Muraena";"125637";"Animalia";"Chordata";"Actinopterygii";"Anguilliformes";"Muraenidae";"Muraena";"";"";NA;"Muraena";"";33
"14804029XX";"GCQ";"Ciliata spp";"125741";"exact";"Ciliata";"125741";"Animalia";"Chordata";"Actinopterygii";"Gadiformes";"Lotidae";"Ciliata";"";"";NA;"Ciliata";"";32
"17715006XX";"NUW";"Blennius spp";"125915";"exact";"Blennius";"125915";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Blenniidae";"Blennius";"";"";NA;"Blennius";"";33
"19010002XX";"BIX";"Balistes spp";"126228";"exact";"Balistes";"126228";"Animalia";"Chordata";"Actinopterygii";"Tetraodontiformes";"Balistidae";"Balistes";"";"";NA;"Balistes";"";33
"18301001XX";"RGX";"Arnoglossus spp";"126109";"exact";"Arnoglossus";"126109";"Animalia";"Chordata";"Actinopterygii";"Pleuronectiformes";"Bothidae";"Arnoglossus";"";"";NA;"Arnoglossus";"Scaldfishes nei";31
"17032100XX";"AVY";"Aprion spp";"206164";"exact";"Aprion";"206164";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Lutjanidae";"Aprion";"";"";NA;"Aprion";"";33
"16204007XX";"AHX";"Allocyttus spp";"126246";"exact";"Allocyttus";"126246";"Animalia";"Chordata";"Actinopterygii";"Zeiformes";"Oreosomatidae";"Allocyttus";"";"";NA;"Allocyttus";"";34
"17032098XX";"AZX";"Aphareus spp";NA;"ambiguous";"";NA;"";"";"";"";"";"";"";"";NA;"";"";33
"17402004XX";"AXQ";"Acanthurus spp";"125908";"exact";"Acanthurus";"125908";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Acanthuridae";"Acanthurus";"";"";NA;"Acanthurus";"";33
"78716XXXXX";"GHG";"Gigartinaceae";"143733";"exact";"Gigartinaceae";"143733";"Plantae";"Rhodophyta";"Florideophyceae";"Gigartinales";"Gigartinaceae";"";"";"";NA;"Gigartinaceae";"Gigartina seaweeds nei";92
