"Country_Code";"CFR";"UVI";"Event_Code";"Event_Start_Date";"Event_End_Date";"Registration_Nbr";"Ext_Marking";"Vessel_Name";"Port_Code";"IRCS";"IRCS_Code";"License_Ind";"Vms_Code";"ERS_Code";"AIS_Code";"MMSI";"Vessel_Type";"Gear_Main_Code";"Gear_1_Code";"Gear_2_Code";"Gear_3_Code";"Gear_4_Code";"Gear_5_Code";"Loa";"Lbp";"Ton_Gt";"Ton_Oth";"Ton_Gts";"Power_Main";"Power_Aux";"Hull_Material";"Com_Date";"Segment";"Exp_Country";"Exp_Type";"Public_Aid_Code";"Construction_Year";"NA";"NA"
"POL";"POL012101590";NA;"MOD";NA;NA;"PL01590";"RWL-4";"No name";"PLRWL";"Rewal";"SPS3569";"Y";"Y";"N";"N";"";"N";NA;"FX";"GNS";"FPO";"LHP";"LLS";"";"";"8.50";"8.06";"5.72";"0.00";"0.00";"38.20";"0.00";2;"2001-04-20";"MFL";"";"";"";"2001-01-01"
"POL";"POL012101590";NA;"MOD";NA;NA;"PL01590";"RWL-4";"No name";"PLRWL";"Rewal";"SPS3569";"Y";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLS";"FPO";"LHP";"";"";"9.19";"8.72";"5.72";"0.00";"0.00";"38.20";"0.00";7;"2001-04-20";"MFL";"";"";"";"2001-01-01"
"POL";"POL012101591";NA;"CEN";NA;NA;"PL01591";"RWL-6";"No name";"0121";"";"";"N";"Y";"N";"N";"";"N";NA;"FX";"GNS";"BTF";"LLS";"";"";"";"7.65";"7.25";"3.65";"0.00";"0.00";"22.40";"0.00";2;"1983-02-22";"MFL";"";"";"";"1970-01-01"
"POL";"POL012101591";NA;"MOD";NA;NA;"PL01591";"RWL-6";"No name";"0121";"";"";"N";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLS";"";"";"";"";"7.65";"7.25";"3.65";"0.00";"0.00";"38.20";"0.00";2;"1983-02-22";"MFL";"";"";"";"1970-01-01"
"POL";"POL012101596";NA;"CEN";NA;NA;"PL01596";"RWL-7";"<NO NAME GIVEN>";"0121";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"11.00";"10.42";"9.33";"0.00";"0.00";"38.20";"0.00";2;"1985-05-13";"MFL";"";"";"";"1985-01-01"
"POL";"POL012101596";NA;"DES";NA;NA;"PL01596";"RWL-7";"<NO NAME GIVEN>";"0121";"";"";"N";"N";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"11.00";"10.42";"9.33";"0.00";"0.00";"38.20";"0.00";2;"1985-05-13";"MFL";"";"";"AC";"1985-01-01"
"POL";"POL012101627";NA;"CEN";NA;NA;"PL01627";"RWL-9";"<NO NAME GIVEN>";"0121";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"8.80";"8.06";"5.28";"0.00";"0.00";"22.40";"0.00";1;"1989-01-01";"MFL";"";"";"";"1989-01-01"
"POL";"POL012101627";NA;"RET";NA;NA;"PL01627";"RWL-9";"<NO NAME GIVEN>";"0121";"";"";"N";"N";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"8.80";"8.06";"5.28";"0.00";"0.00";"22.40";"0.00";1;"1989-01-01";"MFL";"";"";"PA";"1989-01-01"
"POL";"POL012101628";NA;"CEN";NA;NA;"PL01628";"RWL-11";"No name";"0121";"";"";"N";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLS";"BTF";"";"";"";"8.20";"7.72";"3.54";"0.00";"0.00";"21.30";"0.00";2;"1996-01-04";"MFL";"";"";"";"1961-01-01"
"POL";"POL012101628";NA;"MOD";NA;NA;"PL01628";"RWL-11";"No name";"0121";"";"";"N";"Y";"N";"N";"";"N";NA;"FX";"GNS";"SB";"LLS";"";"";"";"8.20";"7.72";"3.54";"0.00";"0.00";"21.30";"0.00";2;"1996-01-04";"MFL";"";"";"";"1961-01-01"
"POL";"POL012101628";NA;"MOD";NA;NA;"PL01628";"RWL-11";"No name";"0121";"";"";"N";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLS";"";"";"";"";"8.20";"7.72";"3.54";"0.00";"0.00";"38.20";"0.00";2;"1996-01-04";"MFL";"";"";"";"1961-01-01"
"POL";"POL012101628";NA;"MOD";NA;NA;"PL01628";"RWL-11";"No name";"PLRWL";"Rewal";"SPS2975";"Y";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LHP";"LLS";"";"";"";"8.20";"7.72";"3.54";"0.00";"0.00";"38.20";"0.00";2;"1996-01-04";"MFL";"";"";"";"1961-01-01"
"POL";"POL012101629";NA;"CEN";NA;NA;"PL01629";"RWL-12";"<NO NAME GIVEN>";"0121";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"7.65";"7.23";"3.71";"0.00";"0.00";"17.60";"0.00";2;"1982-04-21";"MFL";"";"";"";"1968-01-01"
"POL";"POL012101629";NA;"DES";NA;NA;"PL01629";"RWL-12";"<NO NAME GIVEN>";"0121";"";"";"N";"N";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"7.65";"7.23";"3.71";"0.00";"0.00";"17.60";"0.00";2;"1982-04-21";"MFL";"";"";"AC";"1968-01-01"
"POL";"POL012101630";NA;"CEN";NA;NA;"PL01630";"RWL-15";"No name";"0121";"";"";"N";"Y";"N";"N";"";"N";NA;"FX";"GNS";"BTF";"LLS";"";"";"";"7.32";"6.93";"2.51";"0.00";"0.00";"38.20";"0.00";2;"1985-10-11";"MFL";"";"";"";"1964-01-01"
"POL";"POL012101630";NA;"MOD";NA;NA;"PL01630";"RWL-15";"No name";"0121";"";"";"N";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLS";"SB";"";"";"";"7.32";"6.93";"2.51";"0.00";"0.00";"63.00";"0.00";2;"1985-10-11";"MFL";"";"";"";"1964-01-01"
"POL";"POL012101630";NA;"MOD";NA;NA;"PL01630";"RWL-15";"No name";"PLRWL";"Rewal";"SPS3615";"Y";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LHP";"LLS";"FPO";"";"";"7.32";"6.93";"2.51";"0.00";"0.00";"63.00";"0.00";2;"1985-10-11";"MFL";"";"";"";"1964-01-01"
"POL";"POL012101728";NA;"CEN";NA;NA;"PL01728";"RWL-5";"No name";"0121";"";"";"N";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLS";"FPO";"BTF";"";"";"9.95";"9.07";"10.07";"0.00";"0.00";"47.80";"0.00";2;"2003-04-28";"MFL";"";"";"";"2002-01-01"
"POL";"POL012101728";NA;"MOD";NA;NA;"PL01728";"RWL-5";"No name";"0121";"";"";"N";"Y";"N";"N";"";"N";NA;"FX";"GNS";"SB";"FPO";"LLS";"";"";"9.95";"9.07";"10.07";"0.00";"0.00";"47.80";"0.00";2;"2003-04-28";"MFL";"";"";"";"2002-01-01"
"POL";"POL012101728";NA;"MOD";NA;NA;"PL01728";"RWL-5";"No name";"0121";"";"";"N";"Y";"N";"N";"";"N";NA;"FX";"GNS";"FPO";"LLS";"LLD";"";"";"10.05";"9.22";"10.07";"0.00";"0.00";"47.80";"0.00";2;"2003-04-28";"MFL";"";"";"";"2002-01-01"
"POL";"POL012101728";NA;"MOD";NA;NA;"PL01728";"RWL-5";"No name";"0121";"";"";"N";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLS";"LLD";"FPO";"";"";"11.85";"10.98";"11.56";"0.00";"0.00";"47.80";"0.00";2;"2003-04-28";"MFL";"";"";"";"2002-01-01"
"POL";"POL012101728";NA;"MOD";NA;NA;"PL01728";"RWL-5";"No name";"0121";"";"SPS2594";"Y";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLD";"LLS";"FPO";"";"";"11.70";"10.96";"11.56";"0.00";"0.00";"47.80";"0.00";2;"2003-04-28";"MFL";"";"";"";"2002-01-01"
"POL";"POL012101728";NA;"MOD";NA;NA;"PL01728";"RWL-5";"No name";"PLRWL";"Rewal";"SPS2594";"Y";"Y";"N";"N";"Y";"N";NA;"FX";"GNS";"FPN";"LLD";"LLS";"LHP";"FPO";"11.70";"10.96";"11.56";"0.00";"0.00";"47.80";"0.00";2;"2003-04-28";"MFL";"";"";"";"2002-01-01"
"POL";"POL012101994";NA;"CST";NA;NA;"PL01994";"RWL-8";"No name";"0121";"";"";"N";"N";"N";"N";"";"N";NA;"FX";"GNS";"SB";"LLS";"";"";"";"8.50";"7.53";"4.84";"0.00";"0.00";"18.70";"0.00";3;"2005-02-10";"MFL";"";"";"";"2004-01-01"
"POL";"POL012101994";NA;"MOD";NA;NA;"PL01994";"RWL-8";"No name";"0121";"";"";"N";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLS";"SB";"";"";"";"8.50";"7.53";"4.84";"0.00";"0.00";"18.70";"0.00";3;"2005-02-10";"MFL";"";"";"";"2004-01-01"
"POL";"POL012101994";NA;"MOD";NA;NA;"PL01994";"RWL-8";"No name";"PLRWL";"Rewal";"SPS3050";"Y";"Y";"N";"N";"";"Y";261024180;"FX";"GNS";"LLS";"LHP";"FPO";"";"";"8.50";"7.53";"4.84";"0.00";"0.00";"18.70";"0.00";3;"2005-02-10";"MFL";"";"";"";"2004-01-01"
"POL";"POL012201592";NA;"CEN";NA;NA;"PL01592";"NIE-5";"No name";"0122";"";"SPS2284";"Y";"Y";"N";"N";"";"N";NA;"FX";"GNS";"BTF";"LLS";"";"";"";"11.88";"10.99";"10.07";"12.30";"0.00";"70.00";"0.00";2;"1989-03-23";"MFL";"";"";"";"1987-01-01"
"POL";"POL012201592";NA;"RET";NA;NA;"PL01592";"NIE-5";"No name";"0122";"";"SPS2284";"Y";"N";"N";"N";"";"N";NA;"FX";"GNS";"LLD";"SB";"OTB";"LLS";"";"11.88";"10.99";"10.07";"12.30";"0.00";"70.00";"0.00";2;"1989-03-23";"MFL";"";"";"PA";"1987-01-01"
"POL";"POL012201592";NA;"CHA";NA;NA;"PL01592";"USM-20";"No name";"0226";"";"SPS2284";"Y";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLD";"LHP";"FPO";"LLS";"";"11.88";"10.99";"10.07";"12.30";"0.00";"34.70";"0.00";2;"1989-03-23";"MFL";"";"";"";"1987-01-01"
"POL";"POL012201592";NA;"MOD";NA;NA;"PL01592";"USM-20";"No name";"0226";"";"SPS2284";"Y";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLS";"LHP";"FPO";"LLD";"";"11.88";"10.99";"10.07";"12.30";"0.00";"47.20";"0.00";2;"1989-03-23";"MFL";"";"";"";"1987-01-01"
"POL";"POL012201592";NA;"MOD";NA;NA;"PL01592";"USM-20";"No name";"PLUMS";"Ustronie Morskie";"SPS2284";"Y";"Y";"N";"N";"Y";"Y";261006740;"FX";"GNS";"LLD";"FPO";"FYK";"LLS";"LHP";"11.88";"10.99";"10.07";"12.30";"0.00";"47.20";"0.00";2;"1989-03-23";"MFL";"";"";"";"1987-01-01"
"POL";"POL012201631";NA;"CEN";NA;NA;"PL01631";"NIE-4";"<NO NAME GIVEN>";"0122";"";"";"N";"Y";"N";"";"";"";NA;"GO";"GNS";"LLS";"";"";"";"";"7.32";"6.93";"2.69";"0.00";"0.00";"55.20";"0.00";2;"1990-03-20";"MFL";"";"";"";"1964-01-01"
"POL";"POL012201631";NA;"MOD";NA;NA;"PL01631";"NIE-4";"<NO NAME GIVEN>";"0122";"";"";"N";"Y";"N";"";"";"";NA;"GO";"GNS";"LLS";"";"";"";"";"7.32";"6.93";"2.69";"0.00";"0.00";"55.20";"0.00";2;"1990-03-20";"MFL";"";"";"";"1964-01-01"
"POL";"POL012201631";NA;"MOD";NA;NA;"PL01631";"NIE-4";"No name";"0122";"";"";"N";"Y";"N";"N";"";"N";NA;"GO";"GNS";"LLS";"";"";"";"";"7.32";"6.93";"2.69";"0.00";"0.00";"55.20";"0.00";2;"1990-03-20";"MFL";"";"";"";"1964-01-01"
"POL";"POL012201631";NA;"MOD";NA;NA;"PL01631";"NIE-4";"No name";"PLNCH";"Niechorze";"";"N";"Y";"N";"N";"";"N";NA;"GO";"GNS";"LHP";"LLD";"LHM";"LLS";"";"7.32";"6.93";"2.69";"0.00";"0.00";"55.20";"0.00";2;"1990-03-20";"MFL";"";"";"";"1964-01-01"
"POL";"POL012201631";NA;"MOD";NA;NA;"PL01631";"NIE-4";"No name";"PLNCH";"Niechorze";"";"N";"Y";"N";"N";"";"N";NA;"GO";"GNS";"LLD";"LHP";"FYK";"LHM";"LLS";"7.32";"6.93";"2.69";"0.00";"0.00";"55.20";"0.00";2;"1990-03-20";"MFL";"";"";"";"1964-01-01"
"POL";"POL012201632";NA;"CEN";NA;NA;"PL01632";"NIE-9";"<NO NAME GIVEN>";"0122";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"NO";"";"";"";"";"7.40";"7.06";"3.07";"0.00";"0.00";"31.50";"0.00";2;"1982-01-01";"MFL";"";"";"";"1964-01-01"
"POL";"POL012201632";NA;"MOD";NA;NA;"PL01632";"NIE-9";"<NO NAME GIVEN>";"0122";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"NO";"";"";"";"";"7.40";"7.06";"3.07";"0.00";"0.00";"31.50";"0.00";2;"1982-01-01";"MFL";"";"";"";"1964-01-01"
"POL";"POL012201632";NA;"RET";NA;NA;"PL01632";"NIE-9";"<NO NAME GIVEN>";"0122";"";"";"N";"N";"N";"";"";"";NA;"FX";"GNS";"NO";"";"";"";"";"7.40";"7.06";"3.07";"0.00";"0.00";"31.50";"0.00";2;"1982-01-01";"MFL";"";"";"PA";"1964-01-01"
"POL";"POL012201633";NA;"CEN";NA;NA;"PL01633";"NIE-10";"<NO NAME GIVEN>";"0122";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"FPO";"";"";"";"";"9.50";"8.58";"6.25";"0.00";"0.00";"31.50";"0.00";2;"1986-11-05";"MFL";"";"";"";"1984-01-01"
"POL";"POL012201633";NA;"MOD";NA;NA;"PL01633";"NIE-10";"<NO NAME GIVEN>";"0122";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"FPO";"";"";"";"";"9.50";"8.58";"6.25";"0.00";"0.00";"31.50";"0.00";2;"1986-11-05";"MFL";"";"";"";"1984-01-01"
"POL";"POL012201633";NA;"DES";NA;NA;"PL01633";"NIE-10";"<NO NAME GIVEN>";"0122";"";"";"N";"N";"N";"";"";"";NA;"FX";"GNS";"FPO";"";"";"";"";"9.50";"8.58";"6.25";"0.00";"0.00";"31.50";"0.00";2;"1986-11-05";"MFL";"";"";"PA";"1984-01-01"
"POL";"POL012201634";NA;"CEN";NA;NA;"PL01634";"NIE-11";"<NO NAME GIVEN>";"0122";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"8.50";"8.04";"4.06";"0.00";"0.00";"70.00";"0.00";1;"1986-02-10";"MFL";"";"";"";"1985-01-01"
"POL";"POL012201634";NA;"MOD";NA;NA;"PL01634";"NIE-11";"<NO NAME GIVEN>";"0122";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"8.50";"8.04";"4.06";"0.00";"0.00";"70.00";"0.00";1;"1986-02-10";"MFL";"";"";"";"1985-01-01"
"POL";"POL012201634";NA;"DES";NA;NA;"PL01634";"NIE-11";"<NO NAME GIVEN>";"0122";"";"";"N";"N";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"8.50";"8.04";"4.06";"0.00";"0.00";"70.00";"0.00";1;"1986-02-10";"MFL";"";"";"AC";"1985-01-01"
"POL";"POL012201635";NA;"CEN";NA;NA;"PL01635";"NIE-15";"No name";"0122";"";"";"N";"Y";"N";"N";"";"N";NA;"FX";"GNS";"BTF";"FPO";"LLS";"";"";"11.00";"10.20";"11.56";"0.00";"0.00";"70.00";"0.00";2;"1996-09-26";"MFL";"";"";"";"1996-01-01"
"POL";"POL012201635";NA;"MOD";NA;NA;"PL01635";"NIE-15";"No name";"0122";"";"";"N";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLS";"FPO";"";"";"";"11.00";"10.20";"11.56";"0.00";"0.00";"70.00";"0.00";2;"1996-09-26";"MFL";"";"";"";"1996-01-01"
"POL";"POL012201635";NA;"MOD";NA;NA;"PL01635";"NIE-15";"No name";"PLNCH";"Niechorze";"SPS3616";"Y";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLS";"FPN";"FPO";"LHP";"";"11.00";"10.20";"11.56";"0.00";"0.00";"70.00";"0.00";2;"1996-09-26";"MFL";"";"";"";"1996-01-01"
"POL";"POL012201635";NA;"MOD";NA;NA;"PL01635";"NIE-15";"No name";"PLNCH";"Niechorze";"SPS3616";"Y";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LHP";"FPO";"FPN";"LLS";"";"10.46";"9.91";"8.39";"0.00";"0.00";"70.00";"0.00";7;"1996-09-26";"MFL";"";"";"";"1996-01-01"
"POL";"POL012201636";NA;"CEN";NA;NA;"PL01636";"NIE-20";"No name";"0122";"";"";"N";"Y";"N";"N";"";"N";NA;"FX";"GNS";"SB";"LLS";"";"";"";"7.56";"7.16";"2.85";"0.00";"0.00";"38.00";"0.00";2;"1982-05-27";"MFL";"";"";"";"1970-01-01"
"POL";"POL012202046";NA;"CHA";NA;NA;"PL02046";"NIE-1";"<NO NAME GIVEN>";"0122";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"FPO";"";"";"";"";"9.17";"8.69";"6.09";"0.00";"0.00";"31.50";"0.00";2;"1982-12-08";"MFL";"";"";"";"1970-01-01"
"POL";"POL012202046";NA;"RET";NA;NA;"PL02046";"NIE-1";"<NO NAME GIVEN>";"0122";"";"";"N";"N";"N";"";"";"";NA;"FX";"GNS";"FPO";"";"";"";"";"9.17";"8.69";"6.09";"0.00";"0.00";"31.50";"0.00";2;"1982-12-08";"MFL";"";"";"PA";"1970-01-01"
"POL";"POL012202199";NA;"CST";NA;NA;"PL02199";"NIE-14";"No name";"0122";"";"SPS2889";"Y";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLS";"FPO";"";"";"";"11.98";"10.91";"16.22";"0.00";"0.00";"31.50";"0.00";2;"2012-11-14";"MFL";"";"";"";"2011-01-01"
"POL";"POL012202199";NA;"MOD";NA;NA;"PL02199";"NIE-14";"No name";"0122";"";"SPS2889";"Y";"Y";"N";"N";"";"Y";261023440;"FX";"GNS";"LLS";"FPN";"";"";"";"11.98";"10.91";"16.22";"0.00";"0.00";"31.50";"0.00";2;"2012-11-14";"MFL";"";"";"";"2011-01-01"
"POL";"POL012202199";NA;"MOD";NA;NA;"PL02199";"NIE-14";"No name";"PLNCH";"Niechorze";"SPS2889";"Y";"Y";"N";"N";"";"Y";261023440;"FX";"GNS";"LLS";"FPN";"";"";"";"11.98";"10.91";"16.22";"0.00";"0.00";"31.50";"0.00";2;"2012-11-14";"MFL";"";"";"";"2011-01-01"
"POL";"POL012202221";NA;"CST";NA;NA;"PL02221";"NIE-8";"No name";"0122";"";"SPS2888";"Y";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLS";"OTM";"SB";"LLD";"OTB";"11.98";"10.92";"17.89";"0.00";"0.00";"70.00";"0.00";2;"2013-01-08";"MFL";"";"";"";"2011-01-01"
"POL";"POL012202221";NA;"MOD";NA;NA;"PL02221";"NIE-8";"No name";"PLNCH";"Niechorze";"SPS2888";"Y";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LHP";"LLS";"LLD";"";"";"11.98";"10.92";"17.89";"0.00";"0.00";"70.00";"0.00";2;"2013-01-08";"MFL";"";"";"";"2011-01-01"
"POL";"POL012301595";NA;"CEN";NA;NA;"PL01595";"MRZ-11";"No name";"0123";"";"SPS2150";"Y";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLS";"GND";"BTF";"";"";"11.50";"9.39";"9.41";"0.00";"0.00";"70.00";"0.00";2;"1991-01-01";"MFL";"";"";"";"1991-01-01"
"POL";"POL012301595";NA;"MOD";NA;NA;"PL01595";"MRZ-11";"No name";"0123";"";"SPS2150";"Y";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLD";"SB";"LLS";"";"";"11.50";"9.39";"9.41";"0.00";"0.00";"70.00";"0.00";2;"1991-01-01";"MFL";"";"";"";"1991-01-01"
"POL";"POL012301595";NA;"RET";NA;NA;"PL01595";"MRZ-11";"No name";"0123";"";"SPS2150";"Y";"N";"N";"N";"";"N";NA;"FX";"GNS";"OTB";"SB";"LLD";"LLS";"";"11.50";"9.39";"9.41";"0.00";"0.00";"70.00";"0.00";2;"1991-01-01";"MFL";"";"";"PA";"1991-01-01"
"POL";"POL012301595";NA;"CHA";NA;NA;"PL01595";"ŁEB-86";"No name";"0236";"";"SPS2150";"Y";"Y";"N";"N";"";"N";NA;"FX";"GNS";"OTB";"LLD";"LLS";"FPO";"LHP";"11.50";"9.39";"9.41";"0.00";"0.00";"50.00";"0.00";2;"1991-01-01";"MFL";"";"";"";"1991-01-01"
"POL";"POL012301637";NA;"CEN";NA;NA;"PL01637";"MRZ-1";"<NO NAME GIVEN>";"0123";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"8.25";"7.82";"4.13";"0.00";"0.00";"18.70";"0.00";1;"1967-06-02";"MFL";"";"";"";"1967-01-01"
"POL";"POL012301637";NA;"MOD";NA;NA;"PL01637";"MRZ-1";"<NO NAME GIVEN>";"0123";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"8.25";"7.82";"4.13";"0.00";"0.00";"18.70";"0.00";1;"1967-06-02";"MFL";"";"";"";"1967-01-01"
"POL";"POL012301637";NA;"DES";NA;NA;"PL01637";"MRZ-1";"<NO NAME GIVEN>";"0123";"";"";"N";"N";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"8.25";"7.82";"4.13";"0.00";"0.00";"18.70";"0.00";1;"1967-06-02";"MFL";"";"";"AC";"1967-01-01"
"POL";"POL012301638";NA;"CEN";NA;NA;"PL01638";"MRZ-2";"";"0123";"";"SPS2340";"Y";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLS";"SB";"";"";"";"12.48";"11.16";"16.59";"0.00";"0.00";"121.00";"0.00";2;"2002-01-24";"MFL";"";"";"";"2001-01-01"
"POL";"POL012301638";NA;"MOD";NA;NA;"PL01638";"MRZ-2";"";"0123";"";"SPS2340";"Y";"Y";"Y";"Y";"";"N";NA;"FX";"GNS";"SB";"OTB";"LLD";"LLS";"";"12.48";"11.16";"16.59";"0.00";"0.00";"121.00";"0.00";2;"2002-01-24";"MFL";"";"";"";"1996-01-01"
"POL";"POL012301638";NA;"MOD";NA;NA;"PL01638";"MRZ-2";"";"0123";"";"SPS2340";"Y";"Y";"Y";"Y";"";"Y";261004450;"FX";"GNS";"LLS";"SB";"LLD";"OTB";"";"12.48";"11.16";"16.59";"0.00";"0.00";"121.00";"0.00";2;"2002-01-24";"MFL";"";"";"";"1996-01-01"
"POL";"POL012301638";NA;"MOD";NA;NA;"PL01638";"MRZ-2";"No name";"0123";"";"SPS2340";"Y";"Y";"Y";"Y";"";"Y";261004450;"FX";"GNS";"LLS";"SB";"LLD";"OTB";"";"12.48";"11.16";"16.59";"0.00";"0.00";"121.00";"0.00";2;"2002-01-24";"MFL";"";"";"";"1996-01-01"
"POL";"POL012301638";NA;"MOD";NA;NA;"PL01638";"MRZ-2";"No name";"0123";"";"SPS2340";"Y";"Y";"Y";"Y";"";"Y";261004450;"FX";"GNS";"LLD";"LLS";"";"";"";"11.81";"11.03";"15.62";"0.00";"0.00";"121.00";"0.00";2;"2002-01-24";"MFL";"";"";"";"1996-01-01"
"POL";"POL012301638";NA;"MOD";NA;NA;"PL01638";"MRZ-2";"No name";"PLMRE";"Mrzeżyno";"SPS2340";"Y";"Y";"Y";"Y";"";"Y";261004450;"FX";"GNS";"LLD";"LLS";"LHP";"";"";"11.81";"11.03";"15.62";"0.00";"0.00";"121.00";"0.00";2;"2002-01-24";"MFL";"";"";"";"1996-01-01"
"POL";"POL012301639";NA;"CEN";NA;NA;"PL01639";"DAR-63";"<NO NAME GIVEN>";"0232";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"8.40";"7.63";"4.10";"0.00";"0.00";"44.00";"0.00";2;"1989-12-31";"MFL";"";"";"";"1989-01-01"
"POL";"POL012301639";NA;"MOD";NA;NA;"PL01639";"DAR-63";"<NO NAME GIVEN>";"0232";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"8.40";"7.63";"4.10";"0.00";"0.00";"44.00";"0.00";2;"1989-12-31";"MFL";"";"";"";"1989-01-01"
"POL";"POL012301639";NA;"RET";NA;NA;"PL01639";"DAR-63";"<NO NAME GIVEN>";"0232";"";"";"N";"N";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"8.40";"7.63";"4.10";"0.00";"0.00";"44.00";"0.00";2;"1989-12-31";"MFL";"";"";"AC";"1989-01-01"
"POL";"POL012301640";NA;"CEN";NA;NA;"PL01640";"MRZ-6";"<NO NAME GIVEN>";"0123";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"9.18";"8.76";"6.93";"0.00";"0.00";"21.30";"0.00";4;"1969-01-01";"MFL";"";"";"";"1969-01-01"
"POL";"POL012301640";NA;"DES";NA;NA;"PL01640";"MRZ-6";"<NO NAME GIVEN>";"0123";"";"";"N";"N";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"9.18";"8.76";"6.93";"0.00";"0.00";"21.30";"0.00";4;"1969-01-01";"MFL";"";"";"AC";"1969-01-01"
"POL";"POL012301641";NA;"CEN";NA;NA;"PL01641";"MRZ-14";"<NO NAME GIVEN>";"0123";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"GND";"";"";"";"";"9.00";"8.40";"5.09";"0.00";"0.00";"55.00";"0.00";2;"1990-12-31";"MFL";"";"";"";"1990-01-01"
"POL";"POL012301641";NA;"MOD";NA;NA;"PL01641";"MRZ-14";"<NO NAME GIVEN>";"0123";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"NO";"";"";"";"";"9.00";"8.40";"5.09";"0.00";"0.00";"55.00";"0.00";2;"1990-12-31";"MFL";"";"";"";"1990-01-01"
"POL";"POL012301641";NA;"RET";NA;NA;"PL01641";"MRZ-14";"<NO NAME GIVEN>";"0123";"";"";"N";"N";"N";"";"";"";NA;"FX";"GNS";"NO";"";"";"";"";"9.00";"8.40";"5.09";"0.00";"0.00";"55.00";"0.00";2;"1990-12-31";"MFL";"";"";"PA";"1990-01-01"
"POL";"POL012301642";NA;"CEN";NA;NA;"PL01642";"MRZ-19";"No name";"0123";"";"";"N";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLS";"BTF";"";"";"";"10.00";"8.98";"8.09";"0.00";"0.00";"73.50";"0.00";2;"1986-01-01";"MFL";"";"";"";"1986-01-01"
"POL";"POL012301642";NA;"MOD";NA;NA;"PL01642";"MRZ-19";"No name";"0123";"";"";"N";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLS";"SB";"";"";"";"10.00";"8.98";"8.09";"0.00";"0.00";"73.50";"0.00";2;"1986-01-01";"MFL";"";"";"";"1986-01-01"
"POL";"POL012301642";NA;"MOD";NA;NA;"PL01642";"MRZ-19";"No name";"0123";"";"SPS3143";"Y";"Y";"N";"N";"";"N";NA;"FX";"GNS";"LLS";"";"";"";"";"10.01";"9.47";"8.05";"0.00";"0.00";"73.50";"0.00";2;"1986-01-01";"MFL";"";"";"";"1986-01-01"
