"Country_Code";"CFR";"UVI";"Event_Code";"Event_Start_Date";"Event_End_Date";"Registration_Nbr";"Ext_Marking";"Vessel_Name";"Port_Code";"IRCS";"IRCS_Code";"License_Ind";"Vms_Code";"ERS_Code";"AIS_Code";"MMSI";"Vessel_Type";"Gear_Main_Code";"Gear_1_Code";"Gear_2_Code";"Gear_3_Code";"Gear_4_Code";"Gear_5_Code";"Loa";"Lbp";"Ton_Gt";"Ton_Oth";"Ton_Gts";"Power_Main";"Power_Aux";"Hull_Material";"Com_Date";"Segment";"Exp_Country";"Exp_Type";"Public_Aid_Code";"Construction_Year";"NA";"NA"
"LTU";"DNK000014292";6714809;"MOD";NA;NA;"856";"KL-856";"MINGĖ";"LTKLJ";"Klaipeda";"LYAB";"Y";"Y";"Y";"Y";"";"Y";277029000;"FX";"PTM";"OTM";NA;NA;NA;NA;"40.50";"37.15";"378.00";"0.00";"0.00";"735.00";"672.00";2;"1967-12-31";"MFL";"";"";"PA";"1966-12-31"
"LTU";"DNK000014292";6714809;"MOD";NA;NA;"856";"KL-856";"MINGĖ";"LTKLJ";"Klaipeda";"LYAB";"Y";"Y";"Y";"Y";"";"Y";277029000;"FX";"PTM";"OTM";NA;NA;NA;NA;"40.50";"37.15";"378.00";"0.00";"0.00";"735.00";"672.00";2;"1967-12-31";"MFL";"";"";"PA";"1966-12-31"
"LTU";"DNK000014292";6714809;"MOD";NA;NA;"856";"KL-856";"MINGĖ";"LTKLJ";"Klaipeda";"LYAB";"Y";"Y";"Y";"Y";"";"Y";277029000;"FX";"PTM";"OTM";NA;NA;NA;NA;"40.50";"37.15";"378.00";"0.00";"0.00";"735.00";"672.00";2;"1967-12-31";"MFL";"";"";"PA";"1966-12-31"
"LTU";"DNK000014292";6714809;"MOD";NA;NA;"856";"KL-856";"MINGĖ";"LTKLJ";"Klaipeda";"LYAB";"Y";"Y";"Y";"Y";"";"Y";277029000;"FX";"PTM";"OTM";NA;NA;NA;NA;"40.50";"37.15";"378.00";"0.00";"0.00";"735.00";"672.00";2;"1967-12-31";"MFL";"";"";"PA";"1966-12-31"
"LTU";"DNK000014292";6714809;"MOD";NA;NA;"856";"KL-856";"MINGĖ";"LTKLJ";"Klaipeda";"LYAB";"Y";"Y";"Y";"Y";"";"Y";277029000;"FX";"PTM";"OTM";NA;NA;NA;NA;"40.50";"37.15";"378.00";"0.00";"0.00";"735.00";"672.00";2;"1967-12-31";"MFL";"";"";"PA";"1966-12-31"
"LTU";"DNK000014292";6714809;"MOD";NA;NA;"856";"KL-856";"MINGĖ";"LTKLJ";"Klaipeda";"LYAB";"Y";"Y";"Y";"Y";"";"Y";277029000;"FX";"PTM";"OTM";NA;NA;NA;NA;"40.50";"37.15";"378.00";"0.00";"0.00";"735.00";"672.00";2;"1967-12-30";"MFL";"";"";"";"1966-12-31"
"LTU";"EST010101056";8411023;"IMP";NA;NA;"898";"KL 898";"TAURUS";"LTKLJ";"Klaipeda";"LYAY";"Y";"Y";"Y";"Y";"";"Y";277544000;"FX";"OTB";"NK";NA;NA;NA;NA;"58.00";"52.05";"1780.00";"0.00";"0.00";"2475.00";"1415.00";2;"1985-01-01";"MFL";"EST";"";"PA";"1984-12-31"
"LTU";"EST010101150";8315956;"IMP";NA;NA;"913";"KL 913";"ONTIKA";"LTKLJ";"Klaipeda";"LYBG";"Y";"Y";"Y";"Y";"";"Y";277553000;"FX";"OTB";"NK";NA;NA;NA;NA;"63.83";"58.11";"1410.00";"0.00";"0.00";"2355.00";"1380.00";2;"1984-12-31";"MFL";"EST";"";"PA";"1984-01-01"
"LTU";"EST010101150";8315956;"EXP";NA;NA;"913";"KL 913";"ONTIKA";"LTKLJ";"Klaipeda";"LYBG";"Y";"N";"Y";"Y";"";"Y";277553000;"FX";"OTB";"NK";NA;NA;NA;NA;"63.83";"58.11";"1410.00";"0.00";"0.00";"2355.00";"1380.00";2;"1984-12-31";"MFL";"EST";"EX";"PA";"1984-01-01"
"LTU";"EST010101457";8877916;"IMP";NA;NA;"760";"KL 760";"PREILA";"LTKLJ";"Klaipeda";"LYSB";"Y";"N";"Y";"N";"";"N";NA;"FX";"OTM";"OTB";NA;NA;NA;NA;"25.40";"24.38";"117.00";"0.00";"0.00";"221.00";"25.00";2;"1977-12-31";"MFL";"EST";"";"";"1976-12-31"
"LTU";"EST010101457";8877916;"MOD";NA;NA;"859";"KL 859";"PREILA";"LTKLJ";"Klaipeda";"LYSB";"Y";"N";"Y";"N";"";"N";NA;"FX";"OTM";"OTB";NA;NA;NA;NA;"25.40";"24.38";"117.00";"0.00";"0.00";"221.00";"25.00";2;"1977-12-31";"MFL";"";"";"";"1976-12-31"
"LTU";"EST010101457";8877916;"EXP";NA;NA;"859";"KL-859";"PREILA";"LTKLJ";"Klaipeda";"LYSB";"Y";"Y";"N";"N";"";"N";NA;"FX";"OTM";"OTB";NA;NA;NA;NA;"25.40";"24.38";"117.00";"0.00";"0.00";"221.00";"25.00";2;"1977-12-31";"MFL";"EST";"EX";"PA";"1976-12-31"
