Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
NLD;NLD190801833;;MOD;1997-01-01;1998-09-03;NLD190801833;YE-89;LAISSER DIRY;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;FPO;;;;;22.87;0.00;0.00;117.69;0.00;183.00;84.00;2;1993-11-09;4J7;;;;1908-01-01
NLD;NLD190801833;;MOD;1998-09-04;1998-11-15;NLD190801833;YE-89;LAISSER DIRY;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;FPO;;;;;22.87;0.00;52.00;0.00;0.00;183.00;84.00;2;1993-11-09;4J7;;;;1908-01-01
NLD;NLD190801833;;MOD;1998-11-16;2001-03-31;NLD190801833;YE-171;NI-EL;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;FPO;;;;;22.87;0.00;52.00;0.00;0.00;183.00;84.00;2;1993-11-09;4J7;;;;1908-01-01
NLD;NLD190801833;;RET;2001-04-01;2001-04-01;NLD190801833;YE-171;NI-EL;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;FPO;;;;;22.87;0.00;52.00;0.00;0.00;183.00;84.00;2;1993-11-09;4J7;;;PA;1908-01-01
NLD;NLD190802113;;CHA;1998-06-12;1998-12-16;NLD190802113;WL-3;LEONARDO;NLWDE;Westdongeradeel;;N;N;N;N;N;N;;FX;TBB;MIS;;;;;24.25;0.00;0.00;62.91;0.00;221.00;65.00;2;1998-06-12;4J6;;;;1908-01-01
NLD;NLD190802113;;MOD;1998-12-17;2002-12-31;NLD190802113;WL-3;LEONARDO;NLWDE;Westdongeradeel;;N;Y;N;N;N;N;;FX;TBB;MIS;;;;;24.25;0.00;43.00;0.00;0.00;221.00;65.00;2;1998-06-12;4J6;;;;1908-01-01
NLD;NLD190802113;;MOD;2003-01-01;2004-03-24;NLD190802113;WL-3;LEONARDO;NLWDE;Westdongeradeel;PE4434;Y;Y;N;N;N;N;;FX;TBB;MIS;;;;;24.25;0.00;43.00;0.00;0.00;221.00;65.00;2;1998-06-12;MFL;;;;1908-01-01
NLD;NLD190802113;;MOD;2004-03-25;2011-03-01;NLD190802113;WL-3;LEONARDO;NLWDE;Westdongeradeel;PE4434;Y;Y;Y;N;N;N;;FX;TBB;MIS;;;;;24.25;0.00;43.00;0.00;0.00;221.00;65.00;2;1998-06-12;MFL;;;;1908-01-01
NLD;NLD190802113;;MOD;2011-03-02;2014-02-10;NLD190802113;WON-17;CHARLOTTE;NLMKM;Wonseradeel/Makkum;PE4434;Y;Y;Y;N;N;N;;FX;TBB;MIS;;;;;24.25;0.00;43.00;0.00;0.00;221.00;65.00;2;1998-06-12;MFL;;;;1908-01-01
NLD;NLD190802113;;MOD;2014-02-11;2017-07-30;NLD190802113;WON-17;CHARLOTTE;NLMKM;Wonseradeel/Makkum;PE4434;Y;Y;Y;Y;N;N;;FX;TBB;MIS;;;;;24.25;0.00;43.00;0.00;0.00;221.00;65.00;2;1998-06-12;MFL;;;;1908-01-01
NLD;NLD190802113;;MOD;2017-07-31;2022-11-03;NLD190802113;WON-17;CHARLOTTE;NLMKM;Wonseradeel/Makkum;PE4434;Y;Y;Y;Y;N;Y;245071000;TU;TBB;MIS;;;;;24.25;0.00;43.00;0.00;0.00;221.00;65.00;2;1998-06-12;MFL;;;;1908-01-01
NLD;NLD190802113;;RET;2022-11-04;2022-11-04;NLD190802113;WON-17;CHARLOTTE;NLMKM;Wonseradeel/Makkum;PE4434;Y;N;Y;Y;N;Y;245071000;TU;TBB;MIS;;;;;24.25;0.00;43.00;0.00;0.00;221.00;65.00;2;1998-06-12;MFL;;;PA;1908-01-01
NLD;NLD190900032;;CEN;1989-09-01;1991-12-31;NLD190900032;BRU-14;GOEDE VERWACHTING;NLBSE;Bruinisse;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;33.45;0.00;0.00;123.05;0.00;346.00;0.00;2;1975-07-11;SDV;;;;1909-01-01
NLD;NLD190900032;;MOD;1992-01-01;1995-12-14;NLD190900032;BRU-14;GOEDE VERWACHTING;NLBSE;Bruinisse;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;33.45;0.00;0.00;123.05;0.00;346.00;0.00;2;1975-07-11;Z18;;;;1909-01-01
NLD;NLD190900032;;MOD;1995-12-15;1996-01-28;NLD190900032;BRU-14;GOEDE VERWACHTING;NLBSE;Bruinisse;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;33.45;0.00;114.00;0.00;0.00;370.00;180.00;2;1975-07-11;Z18;;;;1909-01-01
NLD;NLD190900032;;MOD;1996-01-29;1996-12-31;NLD190900032;BRU-14;GOEDE VERWACHTING;NLBSE;Bruinisse;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;33.45;0.00;114.00;0.00;0.00;370.00;180.00;2;1975-07-11;Z18;;;;1909-01-01
NLD;NLD190900032;;MOD;1997-01-01;1999-11-02;NLD190900032;BRU-14;GOEDE VERWACHTING;NLBSE;Bruinisse;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;33.45;0.00;114.00;0.00;0.00;370.00;180.00;2;1975-07-11;4JZ;;;;1909-01-01
NLD;NLD190900032;;MOD;1999-11-03;2001-04-19;NLD190900032;BRU-14;GOEDE VERWACHTING;NLBSE;Bruinisse;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;33.45;0.00;114.00;0.00;0.00;370.00;180.00;2;1975-07-11;4J7;;;;1909-01-01
NLD;NLD190900032;;RET;2001-04-20;2001-04-20;NLD190900032;BRU-14;GOEDE VERWACHTING;NLBSE;Bruinisse;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;33.45;0.00;114.00;0.00;0.00;370.00;180.00;2;1975-07-11;4J7;;;PA;1909-01-01
NLD;NLD190900074;;CEN;1989-09-01;1991-12-31;NLD190900074;BRU-25;MARIA CORNELIA;NLBSE;Bruinisse;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;29.50;0.00;0.00;120.36;0.00;235.00;0.00;2;1977-11-18;SDV;;;;1909-01-01
NLD;NLD190900074;;MOD;1992-01-01;1996-12-31;NLD190900074;BRU-25;MARIA CORNELIA;NLBSE;Bruinisse;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;29.50;0.00;0.00;120.36;0.00;235.00;0.00;2;1977-11-18;Z18;;;;1909-01-01
NLD;NLD190900074;;MOD;1997-01-01;2000-05-21;NLD190900074;BRU-25;MARIA CORNELIA;NLBSE;Bruinisse;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;29.50;0.00;0.00;120.36;0.00;235.00;0.00;2;1977-11-18;4JZ;;;;1909-01-01
NLD;NLD190900074;;MOD;2000-05-22;2000-06-08;NLD190900074;BRU-25;MARIA CORNELIA;NLBSE;Bruinisse;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;23.92;0.00;86.00;0.00;0.00;221.00;105.00;2;1977-11-18;4JZ;;;;1909-01-01
NLD;NLD190900074;;MOD;2000-06-09;2002-12-31;NLD190900074;WL-8;LUBBERT SR;NLWDE;Westdongeradeel;;N;Y;N;N;N;N;;FX;DRB;MIS;;;;;23.92;0.00;86.00;0.00;0.00;221.00;105.00;2;1977-11-18;4J6;;;;1909-01-01
NLD;NLD190900074;;MOD;2003-01-01;2003-09-23;NLD190900074;WL-8;LUBBERT SR;NLWDE;Westdongeradeel;;N;Y;N;N;N;N;;FX;TBB;MIS;;;;;23.92;0.00;86.00;0.00;0.00;221.00;105.00;2;1977-11-18;MFL;;;;1909-01-01
NLD;NLD190900074;;MOD;2003-09-24;2004-01-12;NLD190900074;WL-8;LUBBERT SR;NLWDE;Westdongeradeel;;N;Y;Y;N;N;N;;FX;TBB;MIS;;;;;23.92;0.00;86.00;0.00;0.00;221.00;105.00;2;1977-11-18;MFL;;;;1909-01-01
NLD;NLD190900074;;MOD;2004-01-13;2010-12-31;NLD190900074;WL-8;LUBBERT SR;NLWDE;Westdongeradeel;PBAM;Y;Y;Y;N;N;N;;FX;TBB;MIS;;;;;23.92;0.00;86.00;0.00;0.00;221.00;105.00;2;1977-11-18;MFL;;;;1909-01-01
NLD;NLD190900074;;MOD;2011-01-01;2015-12-13;NLD190900074;WL-8;LUBBERT SR;NLWDE;Westdongeradeel;PBAM;Y;Y;Y;Y;N;N;;FX;TBB;MIS;;;;;23.92;0.00;86.00;0.00;0.00;221.00;105.00;2;1977-11-18;MFL;;;;1909-01-01
NLD;NLD190900074;;MOD;2015-12-14;2021-01-10;NLD190900074;WL-8;LUBBERT SR;NLWDE;Westdongeradeel;PBAM;Y;Y;Y;Y;N;Y;244991000;TU;TBB;MIS;;;;;23.92;0.00;86.00;0.00;0.00;221.00;105.00;2;1977-11-18;MFL;;;;1909-01-01
NLD;NLD190900074;;MOD;2021-01-11;2100-12-31;NLD190900074;WL-8;LUBBERT SR;NLWDE;Westdongeradeel;PBAM;Y;Y;Y;Y;N;Y;244991000;TU;TBB;MIS;;;;;23.92;0.00;86.00;0.00;0.00;221.00;105.00;2;1977-11-18;MFL;;;;1909-01-01
NLD;NLD190900354;;CEN;1989-09-01;1991-12-31;NLD190900354;HA-17;RAM;NLHAR;Harlingen;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;18.12;0.00;0.00;28.08;0.00;96.00;0.00;2;1978-02-10;OVG;;;;1909-01-01
NLD;NLD190900354;;MOD;1992-01-01;1994-06-22;NLD190900354;HA-17;RAM;NLHAR;Harlingen;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;18.12;0.00;0.00;28.08;0.00;96.00;0.00;2;1978-02-10;Z18;;;;1909-01-01
NLD;NLD190900354;;RET;1994-06-23;1994-06-23;NLD190900354;HA-17;RAM;NLHAR;Harlingen;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;18.12;0.00;0.00;28.08;0.00;96.00;0.00;2;1978-02-10;Z18;;;PA;1909-01-01
NLD;NLD190900401;;CEN;1989-09-01;1989-12-19;NLD190900401;IJM-10;MAARTEN;NLIJM;Ijmuiden/Velsen;;N;N;N;N;N;N;;FX;TBB;MIS;;;;;17.90;0.00;21.00;0.00;0.00;147.00;0.00;2;1974-04-25;OVG;;;;1909-01-01
NLD;NLD190900401;;MOD;1989-12-20;1991-12-31;NLD190900401;HD-106;MAARTEN;NLDHR;Den Helder;;N;N;N;N;N;N;;FX;TBB;MIS;;;;;18.50;0.00;21.00;0.00;0.00;147.00;0.00;2;1974-04-25;OVG;;;;1909-01-01
NLD;NLD190900401;;MOD;1992-01-01;1992-03-10;NLD190900401;HD-106;MAARTEN;NLDHR;Den Helder;;N;N;N;N;N;N;;FX;TBB;MIS;;;;;18.50;0.00;21.00;0.00;0.00;147.00;0.00;2;1974-04-25;Z18;;;;1909-01-01
NLD;NLD190900401;;MOD;1992-03-11;1993-12-14;NLD190900401;IJM-10;MAARTEN;NLIJM;Ijmuiden/Velsen;;N;N;N;N;N;N;;FX;TBB;MIS;;;;;18.50;0.00;21.00;0.00;0.00;147.00;0.00;2;1974-04-25;E17;;;;1909-01-01
NLD;NLD190900401;;MOD;1993-12-15;1996-08-26;NLD190900401;IJM-10;MAARTEN;NLIJM;Ijmuiden/Velsen;;N;N;N;N;N;N;;FX;TBB;MIS;;;;;18.50;0.00;21.00;0.00;0.00;147.00;0.00;2;1974-04-25;E17;;;;1909-01-01
NLD;NLD190900401;;RET;1996-08-27;1996-08-27;NLD190900401;IJM-10;MAARTEN;NLIJM;Ijmuiden/Velsen;;N;N;N;N;N;N;;FX;TBB;MIS;;;;;18.50;0.00;21.00;0.00;0.00;147.00;0.00;2;1974-04-25;E17;;;PA;1909-01-01
NLD;NLD190900810;8571160;CEN;1989-09-01;1991-03-25;NLD190900810;YE-38;DRIE GEBROEDERS;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;32.93;0.00;0.00;152.51;0.00;235.00;0.00;2;1967-04-13;SDV;;;;1909-01-01
NLD;NLD190900810;8571160;MOD;1991-03-26;1991-12-31;NLD190900810;YE-38;DRIE GEBROEDERS;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;32.93;0.00;0.00;152.51;0.00;235.00;0.00;2;1967-04-13;SDV;;;;1909-01-01
NLD;NLD190900810;8571160;MOD;1992-01-01;1992-03-25;NLD190900810;YE-38;DRIE GEBROEDERS;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;32.93;0.00;0.00;152.51;0.00;235.00;0.00;2;1967-04-13;Z18;;;;1909-01-01
NLD;NLD190900810;8571160;MOD;1992-03-26;1993-10-07;NLD190900810;YE-38;DRIE GEBROEDERS;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;32.93;0.00;0.00;152.51;0.00;235.00;0.00;2;1967-04-13;Z18;;;;1909-01-01
NLD;NLD190900810;8571160;MOD;1993-10-08;1993-10-13;NLD190900810;YE-38;DRIE GEBROEDERS;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;32.93;0.00;0.00;152.51;0.00;441.00;221.00;2;1967-04-13;Z18;;;;1909-01-01
NLD;NLD190900810;8571160;MOD;1993-10-14;1996-12-31;NLD190900810;YE-2;CORNELIS;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;32.93;0.00;0.00;152.51;0.00;441.00;221.00;2;1967-04-13;Z18;;;;1909-01-01
NLD;NLD190900810;8571160;MOD;1997-01-01;1999-02-23;NLD190900810;YE-2;CORNELIS;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;32.93;0.00;0.00;152.51;0.00;441.00;221.00;2;1967-04-13;4JZ;;;;1909-01-01
NLD;NLD190900810;8571160;MOD;1999-02-24;2001-06-11;NLD190900810;YE-2;CORNELIS;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;32.93;0.00;133.00;0.00;0.00;441.00;221.00;2;1967-04-13;4JZ;;;;1909-01-01
NLD;NLD190900810;8571160;MOD;2001-06-12;2002-12-31;NLD190900810;YE-2;CORNELIS;NLYSK;Yerseke;;N;Y;N;N;N;N;;FX;DRB;MIS;;;;;32.93;0.00;133.00;0.00;0.00;441.00;221.00;2;1967-04-13;4JZ;;;;1909-01-01
NLD;NLD190900810;8571160;MOD;2003-01-01;2004-12-31;NLD190900810;YE-2;CORNELIS;NLYSK;Yerseke;PF4008;Y;Y;N;N;N;N;;FX;DRB;MIS;;;;;32.93;0.00;133.00;0.00;0.00;441.00;221.00;2;1967-04-13;AQU;;;;1909-01-01
NLD;NLD190900810;8571160;MOD;2005-01-01;2005-12-15;NLD190900810;YE-2;CORNELIS;NLYSK;Yerseke;PF4008;Y;Y;N;N;N;N;;FX;DRB;MIS;;;;;32.93;0.00;133.00;0.00;0.00;441.00;221.00;2;1967-04-13;AQU;;;PA;1909-01-01
NLD;NLD190900810;8571160;MOD;2005-12-16;2006-05-22;NLD190900810;YE-2;CORNELIS;NLYSK;Yerseke;PF4008;Y;Y;N;N;N;N;;FX;DRB;MIS;;;;;32.93;0.00;133.00;0.00;0.00;415.00;290.00;2;1967-04-13;AQU;;;PA;1909-01-01
NLD;NLD190900810;8571160;MOD;2006-05-23;2015-06-29;NLD190900810;YE-39;DRIE GEBROEDERS;NLYSK;Yerseke;PF4008;Y;Y;N;N;N;N;;FX;DRB;MIS;;;;;32.93;0.00;133.00;0.00;0.00;415.00;290.00;2;1967-04-13;AQU;;;;1909-01-01
NLD;NLD190900810;8571160;MOD;2015-06-30;2023-05-14;NLD190900810;YE-39;DRIE GEBROEDERS;NLYSK;Yerseke;PF4008;Y;Y;N;N;N;N;;FX;DRB;MIS;;;;;32.93;0.00;133.00;0.00;0.00;415.00;290.00;2;1967-04-13;AQU;;;;1909-01-01
NLD;NLD190900810;8571160;MOD;2023-05-15;2100-12-31;NLD190900810;YE-39;DRIE GEBROEDERS;NLYSK;Yerseke;PF4008;Y;Y;N;N;N;N;;DB;DRB;MIS;;;;;32.93;0.00;133.00;0.00;0.00;440.00;290.00;2;1967-04-13;AQU;;;;1909-01-01
NLD;NLD190900815;;CEN;1989-09-01;1991-12-31;NLD190900815;YE-170;JOHANNES;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;28.25;0.00;58.00;0.00;0.00;235.00;0.00;2;1980-11-04;SDV;;;;1909-01-01
NLD;NLD190900815;;MOD;1992-01-01;1992-11-04;NLD190900815;YE-170;JOHANNES;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;28.25;0.00;58.00;0.00;0.00;235.00;0.00;2;1980-11-04;Z18;;;;1909-01-01
NLD;NLD190900815;;MOD;1992-11-05;1993-09-22;NLD190900815;YE-170;JOHANNES;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;28.25;0.00;58.00;0.00;0.00;235.00;0.00;2;1980-11-04;Z18;;;;1909-01-01
NLD;NLD190900815;;MOD;1993-09-23;1996-12-31;NLD190900815;YE-200;JOHANNES;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;28.25;0.00;58.00;0.00;0.00;235.00;0.00;2;1980-11-04;Z18;;;;1909-01-01
NLD;NLD190900815;;MOD;1997-01-01;2002-12-31;NLD190900815;YE-200;JOHANNES;NLYSK;Yerseke;;N;Y;N;N;N;N;;FX;DRB;MIS;;;;;28.25;0.00;58.00;0.00;0.00;235.00;0.00;2;1980-11-04;4JZ;;;;1909-01-01
NLD;NLD190900815;;MOD;2003-01-01;2011-04-14;NLD190900815;YE-200;JOHANNES;NLYSK;Yerseke;PG4410;Y;Y;N;N;N;N;;FX;DRB;MIS;;;;;28.25;0.00;58.00;0.00;0.00;235.00;0.00;2;1980-11-04;AQU;;;;1909-01-01
NLD;NLD190900815;;DES;2011-04-15;2011-04-15;NLD190900815;YE-200;JOHANNES;NLYSK;Yerseke;PG4410;Y;N;N;N;N;N;;FX;DRB;MIS;;;;;28.25;0.00;58.00;0.00;0.00;235.00;0.00;2;1980-11-04;AQU;;;PA;1909-01-01
NLD;NLD190900846;;CEN;1989-09-01;1991-12-31;NLD190900846;YE-45;ELISABETH;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;28.42;0.00;0.00;72.17;0.00;294.00;0.00;2;1980-03-05;SDV;;;;1909-01-01
NLD;NLD190900846;;MOD;1992-01-01;1994-10-13;NLD190900846;YE-45;ELISABETH;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;28.42;0.00;0.00;72.17;0.00;294.00;0.00;2;1980-03-05;Z18;;;;1909-01-01
NLD;NLD190900846;;MOD;1994-10-14;1994-10-24;NLD190900846;YE-45;ELISABETH;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;28.42;0.00;0.00;72.17;0.00;257.00;0.00;2;1980-03-05;Z18;;;;1909-01-01
NLD;NLD190900846;;MOD;1994-10-25;1996-12-31;NLD190900846;YE-45;ELISABETH;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;28.42;0.00;0.00;72.17;0.00;257.00;0.00;2;1980-03-05;Z18;;;;1909-01-01
NLD;NLD190900846;;MOD;1997-01-01;1999-02-23;NLD190900846;YE-45;ELISABETH;NLYSK;Yerseke;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;28.42;0.00;0.00;72.17;0.00;257.00;0.00;2;1980-03-05;4JZ;;;;1909-01-01
NLD;NLD190900846;;MOD;1999-02-24;2002-12-31;NLD190900846;YE-45;ELISABETH;NLYSK;Yerseke;;N;Y;N;N;N;N;;FX;DRB;MIS;;;;;28.42;0.00;63.00;0.00;0.00;257.00;0.00;2;1980-03-05;4JZ;;;;1909-01-01
NLD;NLD190900846;;MOD;2003-01-01;2004-12-31;NLD190900846;YE-45;ELISABETH;NLYSK;Yerseke;PE3344;Y;Y;N;N;N;N;;FX;DRB;OTB;;;;;28.42;0.00;63.00;0.00;0.00;257.00;0.00;2;1980-03-05;AQU;;;;1909-01-01
NLD;NLD190900846;;MOD;2005-01-01;2006-12-13;NLD190900846;YE-45;ELISABETH;NLYSK;Yerseke;PE3344;Y;Y;N;N;N;N;;FX;DRB;OTB;;;;;28.42;0.00;63.00;0.00;0.00;257.00;0.00;2;1980-03-05;AQU;;;PA;1909-01-01
NLD;NLD190900846;;RET;2006-12-14;2006-12-14;NLD190900846;YE-45;ELISABETH;NLYSK;Yerseke;PE3344;Y;N;N;N;N;N;;FX;DRB;OTB;;;;;28.42;0.00;63.00;0.00;0.00;257.00;0.00;2;1980-03-05;AQU;;;PA;1909-01-01
NLD;NLD190900846;;CHA;2008-12-08;2020-04-23;NLD190900846;YE-45;ELISABETH;NLYSK;Yerseke;PE3344;Y;Y;N;N;N;N;;FX;DRB;DRH;;;;;28.42;0.00;63.00;0.00;0.00;257.00;0.00;2;1980-03-05;AQU;;;;1909-01-01
NLD;NLD190900846;;MOD;2020-04-24;2022-02-02;NLD190900846;YE-145;ELISABETH;NLYSK;Yerseke;PE3344;Y;Y;N;N;N;N;;FX;DRB;DRH;;;;;28.42;0.00;63.00;0.00;0.00;257.00;0.00;2;1980-03-05;AQU;;;;1909-01-01
NLD;NLD190900846;;DES;2022-02-03;2022-02-03;NLD190900846;YE-145;ELISABETH;NLYSK;Yerseke;PE3344;Y;N;N;N;N;N;;FX;DRB;DRH;;;;;28.42;0.00;63.00;0.00;0.00;257.00;0.00;2;1980-03-05;AQU;;;PA;1909-01-01
NLD;NLD190901051;8571421;CHA;1990-03-19;1991-12-31;NLD190901051;ZZ-3;AVONTUUR;NLZIE;Zierikzee;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;31.67;0.00;0.00;117.47;0.00;335.00;0.00;2;1990-03-19;SDV;;;;1909-01-01
NLD;NLD190901051;8571421;MOD;1992-01-01;1995-02-16;NLD190901051;ZZ-3;AVONTUUR;NLZIE;Zierikzee;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;31.67;0.00;0.00;117.47;0.00;335.00;0.00;2;1990-03-19;Z18;;;;1909-01-01
NLD;NLD190901051;8571421;MOD;1995-02-17;1995-04-19;NLD190901051;ZZ-3;AVONTUUR;NLZIE;Zierikzee;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;31.67;0.00;0.00;117.47;0.00;403.00;77.00;2;1990-03-19;Z18;;;;1909-01-01
NLD;NLD190901051;8571421;MOD;1995-04-20;1996-12-31;NLD190901051;ZZ-3;AVONTUUR;NLZIE;Zierikzee;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;31.67;0.00;0.00;117.47;0.00;403.00;77.00;2;1990-03-19;Z18;;;;1909-01-01
NLD;NLD190901051;8571421;MOD;1997-01-01;1998-03-08;NLD190901051;ZZ-3;AVONTUUR;NLZIE;Zierikzee;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;31.67;0.00;0.00;117.47;0.00;403.00;77.00;2;1990-03-19;4J7;;;;1909-01-01
NLD;NLD190901051;8571421;EXP;1998-03-09;1998-03-09;NLD190901051;ZZ-3;AVONTUUR;NLZIE;Zierikzee;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;31.67;0.00;0.00;117.47;0.00;403.00;77.00;2;1990-03-19;4J7;IRL;EX;PA;1909-01-01
NLD;NLD190901051;8571421;IMP;2012-05-11;2013-01-23;NLD190901051;YE-140;DEI-GRATIA;NLYSK;Yerseke;PC6607;Y;Y;N;N;N;N;;FX;DRB;MIS;;;;;31.67;0.00;115.00;0.00;0.00;403.00;180.00;2;2012-05-11;AQU;IRL;;PA;1909-01-01
NLD;NLD190901051;8571421;MOD;2013-01-24;2021-02-23;NLD190901051;YE-140;DEI-GRATIA;NLYSK;Yerseke;PC6607;Y;Y;N;N;N;N;;FX;DRB;MIS;;;;;31.67;0.00;115.00;0.00;0.00;403.00;180.00;2;2012-05-11;AQU;;;;1909-01-01
NLD;NLD190901051;8571421;MOD;2021-02-24;2100-12-31;NLD190901051;YE-140;DEI-GRATIA;NLYSK;Yerseke;PC6607;Y;Y;N;N;N;N;;DB;DRB;MIS;;;;;31.67;0.00;115.00;0.00;0.00;403.00;180.00;2;2012-05-11;AQU;;;;1909-01-01
NLD;NLD190901995;;CHA;2007-08-06;2023-09-21;NLD190901995;UK-29;JAN;NLURK;Urk;;N;Y;N;N;N;N;;MSN;PS;MIS;;;;;6.50;0.00;1.00;0.00;0.00;7.00;0.00;2;2007-08-06;MFL;;;;1909-01-01
NLD;NLD190901995;;MOD;2023-09-22;2100-12-31;NLD190901995;UK-29;JAN;NLURK;Urk;;N;Y;N;N;N;N;;MSN;PS;MIS;;;;;6.50;0.00;1.00;0.00;0.00;7.00;0.00;2;2007-08-06;MFL;;;;1909-01-01
NLD;NLD191000136;;CEN;1989-09-01;1991-12-31;NLD191000136;GOE-2;HELENA F;NLGOE;Goes;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;34.76;0.00;0.00;60.00;0.00;124.00;0.00;2;1976-09-06;OVG;;;;1910-01-01
NLD;NLD191000136;;MOD;1992-01-01;1994-06-22;NLD191000136;GOE-2;HELENA F;NLGOE;Goes;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;34.76;0.00;0.00;60.00;0.00;124.00;0.00;2;1976-09-06;Z18;;;;1910-01-01
NLD;NLD191000136;;RET;1994-06-23;1994-06-23;NLD191000136;GOE-2;HELENA F;NLGOE;Goes;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;34.76;0.00;0.00;60.00;0.00;124.00;0.00;2;1976-09-06;Z18;;;PA;1910-01-01
NLD;NLD191000289;;CEN;1989-09-01;1991-09-29;NLD191000289;HA-10;ALBATROS;NLHAR;Harlingen;;N;N;N;N;N;N;;FX;NK;MIS;;;;;28.55;0.00;0.00;67.00;0.00;202.00;0.00;2;1984-03-15;KUQ;;;;1910-01-01
NLD;NLD191000289;;MOD;1991-09-30;1991-11-27;NLD191000289;HA-10;ALBATROS;NLHAR;Harlingen;;N;N;N;N;N;N;;FX;NK;MIS;;;;;28.55;0.00;0.00;67.00;0.00;147.00;110.00;2;1984-03-15;KUQ;;;;1910-01-01
NLD;NLD191000289;;RET;1991-11-28;1991-11-28;NLD191000289;HA-10;ALBATROS;NLHAR;Harlingen;;N;N;N;N;N;N;;FX;NK;MIS;;;;;28.55;0.00;0.00;67.00;0.00;147.00;110.00;2;1984-03-15;KUQ;;;AC;1910-01-01
NLD;NLD191000315;;CEN;1989-09-01;1990-01-07;NLD191000315;OL-37;INSULINDE;NLDDE;Oostdongeradeel;;N;N;N;N;N;N;;FX;DRB;MIS;;;;;20.54;0.00;0.00;40.37;0.00;134.00;0.00;2;1975-09-30;KDQ;;;;1910-01-01
NLD;NLD191000315;;MOD;1990-01-08;1991-12-31;NLD191000315;OL-37;INSULINDE;NLDDE;Oostdongeradeel;;N;N;N;N;N;N;;FX;TBB;MIS;;;;;20.54;0.00;0.00;40.37;0.00;134.00;0.00;2;1975-09-30;KDQ;;;;1910-01-01
NLD;NLD191000315;;MOD;1992-01-01;1995-03-15;NLD191000315;OL-37;INSULINDE;NLDDE;Oostdongeradeel;;N;N;N;N;N;N;;FX;TBB;MIS;;;;;20.54;0.00;0.00;40.37;0.00;134.00;0.00;2;1975-09-30;E12;;;;1910-01-01
