Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
BEL;BEL012791969;8740826;MOD;2003-01-01;2006-03-19;279;Z.279;RAMBLERS;ZEEBR;;OPKS;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;31.18;29.00;143.00;0.00;0.00;221.00;0.00;2;1969-05-20;MFL;;;;1969-01-01
BEL;BEL012791969;8740826;MOD;2006-03-20;2006-11-08;279;Z.279;RAMBLERS;ZEEBR;;OPKS;Y;Y;Y;Y;;N;;FX;TBB;OTB;;;;;33.18;29.00;143.00;0.00;0.00;221.00;0.00;2;1969-05-20;MFL;;;;1969-01-01
BEL;BEL012791969;8740826;MOD;2006-11-09;2020-09-08;279;Z.279;RAMBLERS;ZEEBR;;OPKS;Y;Y;Y;Y;;N;;FX;TBB;OTB;;;;;33.18;29.00;143.00;0.00;0.00;221.00;0.00;2;1969-05-20;MFL;;;;1969-01-01
BEL;BEL012791969;8740826;MOD;2020-09-09;2021-01-17;279;Z.279;RAMBLERS;ZEEBR;;OPKS;Y;Y;Y;Y;;Y;205325000;FX;TBB;OTB;;;;;33.18;29.00;143.00;0.00;0.00;221.00;0.00;2;1969-05-20;MFL;;;;1969-01-01
BEL;BEL012791969;8740826;MOD;2021-01-18;2023-12-18;279;Z.279;RAMBLERS;BEZEE;Zeebrugge;OPKS;Y;Y;Y;Y;;Y;205325000;FX;TBB;OTB;;;;;33.18;29.00;143.00;0.00;0.00;221.00;0.00;2;1969-05-20;MFL;;;;1969-01-01
BEL;BEL012791969;8740826;RET;2023-12-19;2023-12-19;279;Z.279;RAMBLERS;BEZEE;Zeebrugge;OPKS;Y;Y;Y;Y;N;Y;205325000;FX;TBB;OTB;;;;;33.18;29.00;143.00;0.00;0.00;221.00;0.00;2;1969-05-20;MFL;;;;1969-01-01
BEL;BEL013161987;8615514;CEN;1989-01-01;1991-12-31;316;O.316;AEGIR;OOSTE;;OPMD;Y;Y;N;Y;;N;;FX;OTB;TBB;;;;;32.32;28.20;336.00;0.00;0.00;588.00;0.00;2;1987-03-25;ZEE;;;;1987-01-01
BEL;BEL013161987;8615514;MOD;1992-01-01;1996-12-31;316;O.316;AEGIR;OOSTE;;OPMD;Y;Y;N;Y;;N;;FX;OTB;TBB;;;;;32.32;29.20;336.00;0.00;0.00;551.00;0.00;2;1987-03-25;E13;;;;1987-01-01
BEL;BEL013161987;8615514;MOD;1997-01-01;2002-12-31;316;O.316;AEGIR;OOSTE;;OPMD;Y;Y;Y;Y;;N;;FX;OTB;TBB;;;;;32.32;29.20;336.00;0.00;0.00;551.00;0.00;2;1987-03-25;4A2;;;;1987-01-01
BEL;BEL013161987;8615514;MOD;2003-01-01;2006-02-19;316;O.316;AEGIR;OOSTE;;OPMD;Y;Y;Y;Y;;N;;FX;OTB;TBB;;;;;32.32;29.20;336.00;0.00;0.00;551.00;0.00;2;1987-03-25;MFL;;;;1987-01-01
BEL;BEL013161987;8615514;MOD;2006-02-20;2008-09-28;316;O.316;AEGIR;OOSTE;;OPMD;Y;Y;Y;Y;;N;;FX;OTB;NO;;;;;32.32;29.20;336.00;0.00;0.00;551.00;0.00;2;1987-03-25;MFL;;;;1987-01-01
BEL;BEL013161987;8615514;MOD;2008-09-29;2012-07-16;316;O.316;AEGIR;OOSTE;;OPMD;Y;Y;Y;Y;;N;;FX;OTB;NO;;;;;32.32;29.20;336.00;0.00;0.00;551.00;0.00;2;1987-03-25;MFL;;;;1987-01-01
BEL;BEL013161987;8615514;MOD;2012-07-17;2017-11-28;316;O.316;AEGIR;OOSTE;;OPMD;Y;Y;Y;Y;;N;;FX;OTB;NO;;;;;32.32;29.20;336.00;0.00;0.00;551.00;0.00;2;1987-03-25;MFL;;;;1987-01-01
BEL;BEL013161987;8615514;MOD;2017-11-29;2017-12-17;316;O.316;AEGIR;OOSTE;;OPMD;Y;Y;Y;Y;;N;;FX;OTB;NO;;;;;32.32;29.20;336.00;0.00;0.00;705.00;0.00;2;1987-03-25;MFL;;;;1987-01-01
BEL;BEL013161987;8615514;MOD;2017-12-18;2019-01-30;316;O.316;AEGIR;OOSTE;;OPMD;Y;Y;Y;Y;;N;;FX;OTB;NO;;;;;32.32;29.20;336.00;0.00;0.00;705.00;0.00;2;1987-03-25;MFL;;;;1987-01-01
BEL;BEL013161987;8615514;MOD;2019-01-31;2020-09-08;316;O.316;AEGIR;OOSTE;;OPMD;Y;Y;Y;Y;;N;;FX;OTB;NO;;;;;32.32;29.20;336.00;0.00;0.00;705.00;0.00;2;1987-03-25;MFL;;;;1987-01-01
BEL;BEL013161987;8615514;MOD;2020-09-09;2021-01-11;316;O.316;AEGIR;OOSTE;;OPMD;Y;Y;Y;Y;;Y;205241000;FX;OTB;NO;;;;;32.32;29.20;336.00;0.00;0.00;705.00;0.00;2;1987-03-25;MFL;;;;1987-01-01
BEL;BEL013161987;8615514;MOD;2021-01-12;2100-12-31;316;O.316;AEGIR;BEOST;Oostende (Ostend);OPMD;Y;Y;Y;Y;;Y;205241000;FX;OTB;NO;;;;;32.32;29.20;336.00;0.00;0.00;705.00;0.00;2;1987-03-25;MFL;;;;1987-01-01
BEL;BEL013331985;;CEN;1989-01-01;1991-12-31;333;O.333;MARCO;OOSTE;;OPMU;Y;Y;N;Y;;N;;FX;TBB;NO;;;;;36.01;32.00;329.00;0.00;0.00;875.00;0.00;2;1985-05-03;ZEE;;;;1985-01-01
BEL;BEL013331985;;MOD;1992-01-01;1996-12-31;333;O.333;MARCO;OOSTE;;OPMU;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;36.01;32.00;329.00;0.00;0.00;875.00;0.00;2;1985-05-03;E10;;;;1985-01-01
BEL;BEL013331985;;MOD;1997-01-01;2002-12-31;333;O.333;MARCO;OOSTE;;OPMU;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;36.01;32.00;329.00;0.00;0.00;875.00;0.00;2;1985-05-03;4A1;;;;1985-01-01
BEL;BEL013331985;;MOD;2003-01-01;2006-03-01;333;O.333;MARCO;OOSTE;;OPMU;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;36.01;32.00;329.00;0.00;0.00;875.00;0.00;2;1985-05-03;MFL;;;;1985-01-01
BEL;BEL013331985;;MOD;2006-03-02;2009-02-16;333;O.333;MARCO;OOSTE;;OPMU;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;36.01;32.11;329.00;0.00;0.00;875.00;0.00;2;1985-05-03;MFL;;;;1985-01-01
BEL;BEL013331985;;MOD;2009-02-17;2009-12-21;333;O.333;MARCO;OOSTE;;OPMU;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;36.01;32.11;329.00;0.00;0.00;875.00;0.00;2;1985-05-03;MFL;;;;1985-01-01
BEL;BEL013331985;;MOD;2009-12-22;2012-02-08;333;O.333;MARCO;OOSTE;;OPMU;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;36.01;32.11;329.00;0.00;0.00;1198.00;0.00;2;1985-05-03;MFL;;;;1985-01-01
BEL;BEL013331985;;DES;2012-02-09;2012-02-09;333;O.333;MARCO;OOSTE;;OPMU;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;36.01;32.11;329.00;0.00;0.00;1198.00;0.00;2;1985-05-03;MFL;;;PA;1985-01-01
BEL;BEL013691963;;CEN;1989-01-01;1991-12-31;369;O.369;KONINGIN DER ENGELEN;OOSTE;;OPOE;Y;Y;N;Y;;N;;FX;OTB;NO;;;;;27.00;23.95;98.00;90.72;0.00;313.00;0.00;2;1963-03-04;ZEE;;;;1963-01-01
BEL;BEL013691963;;MOD;1992-01-01;1995-03-09;369;O.369;KONINGIN DER ENGELEN;OOSTE;;OPOE;Y;Y;N;Y;;N;;FX;OTB;NO;;;;;27.00;23.95;98.00;90.72;0.00;221.00;0.00;2;1963-03-04;E13;;;;1963-01-01
BEL;BEL013691963;;MOD;1995-03-10;1996-12-31;369;O.369;KONINGIN DER ENGELEN;OOSTE;;OPOE;Y;Y;N;Y;;N;;FX;OTB;NO;;;;;27.00;23.95;98.00;0.00;0.00;221.00;0.00;2;1963-03-04;E13;;;;1963-01-01
BEL;BEL013691963;;MOD;1997-01-01;1998-02-20;369;O.369;KONINGIN DER ENGELEN;OOSTE;;OPOE;Y;Y;Y;Y;;N;;FX;OTB;NO;;;;;27.00;23.95;98.00;0.00;0.00;221.00;0.00;2;1963-03-04;4A2;;;;1963-01-01
BEL;BEL013691963;;DES;1998-02-21;1998-02-21;369;O.369;KONINGIN DER ENGELEN;OOSTE;;OPOE;Y;Y;Y;Y;;N;;FX;OTB;NO;;;;;27.00;23.95;98.00;0.00;0.00;221.00;0.00;2;1963-03-04;4A2;;;PA;1963-01-01
BEL;BEL013691998;;CST;1999-01-11;2002-12-31;369;O.369;ATTILA;OOSTE;;OPOE;Y;Y;N;Y;;N;;FX;GNS;NO;;;;;12.66;12.54;12.00;0.00;0.00;382.00;0.00;3;1999-01-11;4A1;;;;1998-01-01
BEL;BEL013691998;;MOD;2003-01-01;2010-09-14;369;O.369;ATTILA;OOSTE;;OPOE;Y;Y;N;Y;;N;;FX;GNS;NO;;;;;12.66;12.54;12.00;0.00;0.00;382.00;0.00;3;1999-01-11;MFL;;;;1998-01-01
BEL;BEL013691998;;MOD;2010-09-15;2012-07-25;369;O.369;ATTILA;OOSTE;;OPOE;Y;Y;N;Y;;N;;FX;GNS;NO;;;;;12.66;12.65;12.00;0.00;0.00;382.00;0.00;3;1999-01-11;MFL;;;;1998-01-01
BEL;BEL013691998;;RET;2012-07-26;2012-07-26;369;O.369;ATTILA;OOSTE;;OPOE;Y;Y;N;Y;;N;;FX;GNS;NO;;;;;12.66;12.65;12.00;0.00;0.00;382.00;0.00;3;1999-01-11;MFL;;;PA;1998-01-01
BEL;BEL015331965;;CEN;1989-01-01;1991-12-31;533;O.533;VIRTUS;OOSTE;;OPVC;Y;Y;N;Y;;N;;FX;TBB;NO;;;;;21.00;18.04;58.00;57.18;0.00;147.00;0.00;2;1965-08-14;ZEE;;;;1965-01-01
BEL;BEL015331965;;MOD;1992-01-01;1996-12-31;533;O.533;VIRTUS;OOSTE;;OPVC;Y;Y;N;Y;;N;;FX;TBB;NO;;;;;21.00;18.04;58.00;57.18;0.00;147.00;0.00;2;1965-08-14;E10;;;;1965-01-01
BEL;BEL015331965;;MOD;1997-01-01;1997-12-11;533;O.533;VIRTUS;OOSTE;;OPVC;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;21.00;18.04;58.00;57.18;0.00;147.00;0.00;2;1965-08-14;4A1;;;;1965-01-01
BEL;BEL015331965;;MOD;1997-12-12;2002-12-31;533;O.533;VIRTUS;OOSTE;;OPVC;Y;Y;Y;Y;;N;;FX;TBB;OTB;;;;;21.00;18.04;58.00;0.00;0.00;147.00;0.00;2;1965-08-14;4A1;;;;1965-01-01
BEL;BEL015331965;;MOD;2003-01-01;2004-12-09;533;O.533;VIRTUS;OOSTE;;OPVC;Y;Y;Y;Y;;N;;FX;TBB;OTB;;;;;21.00;18.04;58.00;0.00;0.00;147.00;0.00;2;1965-08-14;MFL;;;;1965-01-01
BEL;BEL015331965;;DES;2004-12-10;2004-12-10;533;O.533;VIRTUS;OOSTE;;OPVC;Y;Y;Y;Y;;N;;FX;TBB;OTB;;;;;21.00;18.04;58.00;0.00;0.00;147.00;0.00;2;1965-08-14;MFL;;;AC;1965-01-01
BEL;BEL015542000;8740814;CST;2001-02-07;2002-12-31;554;O.554;GODELIEVE;OOSTE;;OPVX;Y;Y;Y;Y;;N;;FX;GNS;NO;;;;;21.53;19.14;133.00;0.00;0.00;302.00;0.00;3;2001-02-07;4A1;;;;2000-01-01
BEL;BEL015542000;8740814;MOD;2003-01-01;2007-10-28;554;O.554;GODELIEVE;OOSTE;;OPVX;Y;Y;Y;Y;;N;;FX;GNS;NO;;;;;21.53;19.14;133.00;0.00;0.00;302.00;0.00;3;2001-02-07;MFL;;;;2000-01-01
BEL;BEL015542000;8740814;MOD;2007-10-29;2011-11-23;554;O.554;GODELIEVE;OOSTE;;OPVX;Y;Y;Y;Y;;N;;FX;GNS;NO;;;;;21.53;19.14;133.00;0.00;0.00;450.00;0.00;3;2001-02-07;MFL;;;;2000-01-01
BEL;BEL015542000;8740814;MOD;2011-11-24;2012-01-24;554;O.554;GODELIEVE;OOSTE;;OPVX;Y;Y;Y;Y;;N;;FX;GNS;NO;;;;;21.53;19.14;133.00;0.00;0.00;450.00;0.00;3;2001-02-07;MFL;;;;2000-01-01
BEL;BEL015542000;8740814;MOD;2012-01-25;2016-07-25;554;O.554;GODELIEVE;OOSTE;;OPVX;Y;Y;Y;Y;;N;;FX;GNS;GTR;;;;;21.53;19.14;133.00;0.00;0.00;598.00;0.00;3;2001-02-07;MFL;;;;2000-01-01
BEL;BEL015542000;8740814;MOD;2016-07-26;2016-11-07;554;O.554;GODELIEVE;OOSTE;;OPVX;Y;Y;Y;Y;;N;;FX;GNS;GTR;;;;;21.53;19.14;133.00;0.00;0.00;819.00;0.00;3;2001-02-07;MFL;;;;2000-01-01
BEL;BEL015542000;8740814;MOD;2016-11-08;2017-03-21;554;O.554;GODELIEVE;OOSTE;;OPVX;Y;Y;Y;Y;;N;;FX;GNS;GTR;;;;;21.53;19.14;133.00;0.00;0.00;819.00;0.00;3;2001-02-07;MFL;;;;2000-01-01
BEL;BEL015542000;8740814;MOD;2017-03-22;2017-11-27;554;O.554;GODELIEVE;OOSTE;;OPVX;Y;Y;Y;Y;;N;;FX;GNS;GTR;;;;;21.53;19.14;133.00;0.00;0.00;1026.00;0.00;3;2001-02-07;MFL;;;;2000-01-01
BEL;BEL015542000;8740814;RET;2017-11-28;2017-11-28;554;O.554;GODELIEVE;OOSTE;;OPVX;Y;Y;Y;Y;;N;;FX;GNS;GTR;;;;;21.53;19.14;133.00;0.00;0.00;1026.00;0.00;3;2001-02-07;MFL;;;PA;2000-01-01
BEL;BEL020651986;8340652;CEN;1989-01-01;1991-12-31;065;B.65;ARTEVELDE;BLANK;;OPCM;Y;Y;N;Y;;N;;FX;TBB;NO;;;;;23.82;21.31;69.00;0.00;0.00;221.00;0.00;2;1986-09-01;ZEE;;;;1986-01-01
BEL;BEL020651986;8340652;MOD;1992-01-01;1996-12-31;065;B.65;ARTEVELDE;BLANK;;OPCM;Y;Y;N;Y;;N;;FX;TBB;NO;;;;;23.82;21.31;69.00;0.00;0.00;221.00;0.00;2;1986-09-01;E10;;;;1986-01-01
BEL;BEL020651986;8340652;MOD;1997-01-01;1998-03-10;065;B.65;ARTEVELDE;BLANK;;OPCM;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;23.82;21.31;69.00;0.00;0.00;221.00;0.00;2;1986-09-01;4A1;;;;1986-01-01
BEL;BEL020651986;8340652;MOD;1998-03-11;2002-12-31;065;B.65;ARTEVELDE;BLANK;;OPCM;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;23.82;21.31;69.00;0.00;0.00;221.00;0.00;2;1986-09-01;4A1;;;;1986-01-01
BEL;BEL020651986;8340652;MOD;2003-01-01;2006-02-05;065;B.65;ARTEVELDE;BLANK;;OPCM;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;23.82;21.31;69.00;0.00;0.00;221.00;0.00;2;1986-09-01;MFL;;;;1986-01-01
BEL;BEL020651986;8340652;MOD;2006-02-06;2009-11-11;065;B.65;ARTEVELDE;BLANK;;OPCM;Y;Y;Y;Y;;N;;FX;TBB;OTB;;;;;23.82;21.31;69.00;0.00;0.00;221.00;0.00;2;1986-09-01;MFL;;;;1986-01-01
BEL;BEL020651986;8340652;MOD;2009-11-12;2014-10-21;065;B.65;ARTEVELDE;BLANK;;OPCM;Y;Y;Y;Y;;N;;FX;TBB;OTB;;;;;23.82;21.31;69.00;0.00;0.00;221.00;0.00;2;1986-09-01;MFL;;;;1986-01-01
BEL;BEL020651986;8340652;MOD;2014-10-22;2020-01-19;065;B.65;ARTEVELDE;BLANK;;OPCM;Y;Y;Y;Y;;N;;FX;TBB;DRB;;;;;23.82;21.31;69.00;0.00;0.00;221.00;0.00;2;1986-09-01;MFL;;;;1986-01-01
BEL;BEL020651986;8340652;MOD;2020-01-20;2020-04-29;065;B.65;ARTEVELDE;BLANK;;OPCM;Y;Y;Y;Y;;N;;FX;TBB;DRB;;;;;23.82;21.31;69.00;0.00;0.00;221.00;0.00;2;1986-09-01;MFL;;;;1986-01-01
BEL;BEL020651986;8340652;MOD;2020-04-30;2020-09-08;065;B.65;ARTEVELDE;BLANK;;OPCM;Y;Y;Y;Y;;N;;FX;TBB;DRB;;;;;23.82;21.31;69.00;0.00;0.00;221.00;0.00;2;1986-09-01;MFL;;;;1986-01-01
BEL;BEL020651986;8340652;MOD;2020-09-09;2021-01-10;065;B.65;ARTEVELDE;BLANK;;OPCM;Y;Y;Y;Y;;Y;205265000;FX;TBB;DRB;;;;;23.82;21.31;69.00;0.00;0.00;221.00;0.00;2;1986-09-01;MFL;;;;1986-01-01
BEL;BEL020651986;8340652;MOD;2021-01-11;2021-03-21;065;B.65;ARTEVELDE;BEBBG;Blankenberge;OPCM;Y;Y;Y;Y;;Y;205265000;FX;TBB;DRB;;;;;23.82;21.31;69.00;0.00;0.00;221.00;0.00;2;1986-09-01;MFL;;;;1986-01-01
BEL;BEL020651986;8340652;MOD;2021-03-22;2021-04-07;065;B.65;ARTEVELDE;BEBBG;Blankenberge;OPCM;Y;Y;Y;Y;;Y;205265000;FX;TBB;DRB;;;;;23.82;21.31;69.00;0.00;0.00;221.00;0.00;2;1986-09-01;MFL;;;;1986-01-01
BEL;BEL020651986;8340652;MOD;2021-04-08;2022-12-18;065;B.65;ARTEVELDE;BEBBG;Blankenberge;OPCM;Y;Y;Y;Y;;Y;205265000;FX;TBB;DRB;;;;;23.82;21.31;69.00;0.00;0.00;221.00;0.00;2;1986-09-01;MFL;;;;1986-01-01
BEL;BEL020651986;8340652;MOD;2022-12-19;2100-12-31;065;B.65;ARTEVELDE;BEBBG;Blankenberge;OPCM;Y;Y;Y;Y;;Y;205265000;FX;TBB;DRB;;;;;23.82;21.31;69.00;0.00;0.00;221.00;0.00;2;1986-09-01;MFL;;;;1986-01-01
BEL;BEL024622000;8740802;CST;2000-05-30;2002-12-31;462;B.462;VIDAR;BLANK;;OPSJ;Y;Y;Y;Y;;N;;DB;TBB;NO;;;;;37.81;32.98;385.00;0.00;0.00;957.00;0.00;2;2000-05-30;4A1;;;;2000-01-01
BEL;BEL024622000;8740802;MOD;2003-01-01;2004-02-26;462;B.462;VIDAR;BLANK;;OPSJ;Y;Y;Y;Y;;N;;DB;TBB;NO;;;;;37.81;32.98;385.00;0.00;0.00;957.00;0.00;2;2000-05-30;MFL;;;;2000-01-01
BEL;BEL024622000;8740802;MOD;2004-02-27;2006-07-06;462;B.462;VIDAR;BLANK;;OPSJ;Y;Y;Y;Y;;N;;DB;TBB;NO;;;;;37.81;32.98;385.00;0.00;0.00;957.00;0.00;2;2000-05-30;MFL;;;;2000-01-01
BEL;BEL024622000;8740802;MOD;2006-07-07;2007-11-15;462;B.462;VIDAR;BLANK;;OPSJ;Y;Y;Y;Y;;N;;DB;TBB;NO;;;;;37.81;32.98;385.00;0.00;0.00;1176.00;0.00;2;2000-05-30;MFL;;;;2000-01-01
BEL;BEL024622000;8740802;MOD;2007-11-16;2013-11-03;462;B.462;VIDAR;BLANK;;OPSJ;Y;Y;Y;Y;;N;;DB;TBB;NO;;;;;37.81;32.98;385.00;0.00;0.00;1200.00;0.00;2;2000-05-30;MFL;;;;2000-01-01
BEL;BEL024622000;8740802;MOD;2013-11-04;2015-08-23;462;B.462;WILLIAM OF LADRAM;BLANK;;OPSJ;Y;Y;Y;Y;;N;;DB;DRB;NO;;;;;37.81;32.98;385.00;0.00;0.00;1181.00;0.00;2;2000-05-30;MFL;;;;2000-01-01
BEL;BEL024622000;8740802;MOD;2015-08-24;2018-11-25;462;B.462;FLOWING STREAM;BLANK;;OPSJ;Y;Y;Y;Y;;N;;DB;DRB;NO;;;;;37.81;32.98;385.00;0.00;0.00;1181.00;0.00;2;2000-05-30;MFL;;;;2000-01-01
BEL;BEL024622000;8740802;MOD;2018-11-26;2018-11-27;462;B.462;FLOWING STREAM;BLANK;;OPSJ;Y;Y;Y;Y;;N;;DB;DRB;NO;;;;;37.81;32.98;385.00;0.00;0.00;1181.00;0.00;2;2000-05-30;MFL;;;;2000-01-01
BEL;BEL024622000;8740802;EXP;2018-11-28;2018-11-28;462;B.462;FLOWING STREAM;BLANK;;OPSJ;Y;Y;Y;Y;;N;;DB;DRB;NO;;;;;37.81;32.98;385.00;0.00;0.00;1181.00;0.00;2;2000-05-30;MFL;GBR;EX;PA;2000-01-01
BEL;BEL025181998;8740797;CST;1998-06-26;1999-12-13;518;B.518;DRAKKAR;BLANK;;OPUN;Y;Y;Y;Y;;N;;MO;TBB;NO;;;;;37.81;32.98;384.00;0.00;0.00;882.00;0.00;2;1998-06-26;4A1;;;;1998-01-01
BEL;BEL025181998;8740797;MOD;1999-12-14;2002-12-31;518;B.518;DRAKKAR;BLANK;;OPUN;Y;Y;Y;Y;;N;;MO;TBB;NO;;;;;37.81;32.98;384.00;0.00;0.00;957.00;0.00;2;1998-06-26;4A1;;;;1998-01-01
BEL;BEL025181998;8740797;MOD;2003-01-01;2007-02-20;518;B.518;DRAKKAR;BLANK;;OPUN;Y;Y;Y;Y;;N;;MO;TBB;NO;;;;;37.81;32.98;384.00;0.00;0.00;957.00;0.00;2;1998-06-26;MFL;;;;1998-01-01
BEL;BEL025181998;8740797;MOD;2007-02-21;2007-12-10;518;B.518;DRAKKAR;BLANK;;OPUN;Y;Y;Y;Y;;N;;MO;TBB;NO;;;;;37.81;32.98;384.00;0.00;0.00;957.00;0.00;2;1998-06-26;MFL;;;;1998-01-01
BEL;BEL025181998;8740797;MOD;2007-12-11;2008-06-03;518;B.518;DRAKKAR;BLANK;;OPUN;Y;Y;Y;Y;;N;;MO;TBB;NO;;;;;37.81;32.98;384.00;0.00;0.00;1200.00;0.00;2;1998-06-26;MFL;;;;1998-01-01
BEL;BEL025181998;8740797;MOD;2008-06-04;2015-11-05;518;B.518;DRAKKAR;BLANK;;OPUN;Y;Y;Y;Y;;N;;MO;TBB;NO;;;;;37.81;32.98;384.00;0.00;0.00;1200.00;0.00;2;1998-06-26;MFL;;;;1998-01-01
BEL;BEL025181998;8740797;MOD;2015-11-06;2018-02-25;518;B.518;DRAKKAR;BLANK;;OPUN;Y;Y;Y;Y;;N;;MO;TBB;NO;;;;;37.81;32.98;384.00;0.00;0.00;1200.00;0.00;2;1998-06-26;MFL;;;;1998-01-01
BEL;BEL025181998;8740797;EXP;2018-02-26;2018-02-26;518;B.518;DRAKKAR;BLANK;;OPUN;Y;Y;Y;Y;;N;;MO;TBB;NO;;;;;37.81;32.98;384.00;0.00;0.00;1200.00;0.00;2;1998-06-26;MFL;NLD;EX;PA;1998-01-01
BEL;BEL026011962;;CEN;1989-01-01;1991-08-05;601;B.601;VAN MAERLANT;BLANK;;OPYA;Y;Y;N;Y;;N;;FX;TBB;PTB;;;;;17.00;14.35;0.00;28.93;0.00;99.00;0.00;1;1962-07-16;ZEE;;;;1962-01-01
BEL;BEL026011962;;RET;1991-08-06;1991-08-06;601;B.601;VAN MAERLANT;BLANK;;OPYA;Y;Y;N;Y;;N;;FX;TBB;PTB;;;;;17.00;14.35;0.00;28.93;0.00;99.00;0.00;1;1962-07-16;ZEE;;;PA;1962-01-01
BEL;BEL026011991;8341917;CST;1991-08-07;1991-12-31;601;B.601;VAN MAERLANT;BLANK;;OPYA;Y;Y;N;Y;;N;;FX;TBB;NO;;;;;22.94;20.18;84.00;0.00;0.00;221.00;0.00;2;1991-08-07;ZEE;;;;1991-01-01
BEL;BEL026011991;8341917;MOD;1992-01-01;1996-12-31;601;B.601;VAN MAERLANT;BLANK;;OPYA;Y;Y;N;Y;;N;;FX;TBB;NO;;;;;22.94;20.18;84.00;0.00;0.00;221.00;0.00;2;1991-08-07;E10;;;;1991-01-01
BEL;BEL026011991;8341917;MOD;1997-01-01;2002-12-31;601;B.601;VAN MAERLANT;BLANK;;OPYA;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;22.94;20.18;84.00;0.00;0.00;221.00;0.00;2;1991-08-07;4A1;;;;1991-01-01
BEL;BEL026011991;8341917;MOD;2003-01-01;2008-03-10;601;B.601;VAN MAERLANT;BLANK;;OPYA;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;22.94;20.18;84.00;0.00;0.00;221.00;0.00;2;1991-08-07;MFL;;;;1991-01-01
BEL;BEL026011991;8341917;MOD;2008-03-11;2017-05-14;601;B.601;VAN MAERLANT;BLANK;;OPYA;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;22.94;20.18;84.00;0.00;0.00;221.00;0.00;2;1991-08-07;MFL;;;;1991-01-01
BEL;BEL026011991;8341917;MOD;2017-05-15;2020-09-08;601;B.601;VAN MAERLANT;BLANK;;OPYA;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;22.94;20.18;84.00;0.00;0.00;221.00;0.00;2;1991-08-07;MFL;;;;1991-01-01
BEL;BEL026011991;8341917;MOD;2020-09-09;2021-01-12;601;B.601;VAN MAERLANT;BLANK;;OPYA;Y;Y;Y;Y;;Y;205261000;FX;TBB;NO;;;;;22.94;20.18;84.00;0.00;0.00;221.00;0.00;2;1991-08-07;MFL;;;;1991-01-01
BEL;BEL026011991;8341917;MOD;2021-01-13;2100-12-31;601;B.601;VAN MAERLANT;BEBBG;Blankenberge;OPYA;Y;Y;Y;Y;;Y;205261000;FX;TBB;NO;;;;;22.94;20.18;84.00;0.00;0.00;221.00;0.00;2;1991-08-07;MFL;;;;1991-01-01
BEL;BEL030072023;9982407;CST;2023-10-20;2100-12-31;007;Z.7;VAN EYCK;BEZEE;Zeebrugge;OPAG;Y;Y;Y;Y;N;Y;205166000;FX;TBB;OTB;;;;;37.95;35.34;385.00;0.00;0.00;1055.00;0.00;2;2023-10-20;MFL;;;;2023-01-01
BEL;BEL030141973;7936765;CEN;1989-01-01;1990-12-10;014;Z.14;BRANDON STAR;ZEEBR;;OPAN;Y;N;N;Y;;N;;FX;TBB;NO;;;;;29.00;25.55;175.00;175.37;0.00;662.00;0.00;2;1974-01-08;ZEE;;;;1973-01-01
BEL;BEL030141973;7936765;MOD;1990-12-11;1991-12-31;014;Z.14;BRANDON STAR;ZEEBR;;OPAN;Y;N;N;Y;;N;;FX;TBB;NO;;;;;29.00;25.55;175.00;0.00;0.00;662.00;0.00;2;1974-01-08;ZEE;;;;1973-01-01
BEL;BEL030141973;7936765;MOD;1992-01-01;1996-06-27;014;N.14;BOUDEWIJN;NIEUW;;OPAN;Y;N;N;Y;;N;;FX;TBB;NO;;;;;29.00;25.76;175.00;0.00;0.00;662.00;0.00;2;1974-01-08;E10;;;;1973-01-01
BEL;BEL030141973;7936765;MOD;1996-06-28;1996-12-31;014;O.14;DE ZEEMEEUW;OOSTE;;OPAN;Y;Y;N;Y;;N;;FX;TBB;NO;;;;;29.00;25.94;175.00;0.00;0.00;662.00;0.00;2;1974-01-08;E10;;;;1973-01-01
