Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
POL;POL011701300;;CEN;2004-05-01;2010-11-23;PL01300;KRS-5;<NO NAME GIVEN>;0117;;;N;Y;N;;;;;FX;GNS;GTR;;;;;8.45;7.87;3.57;0.00;0.00;51.00;0.00;2;1980-09-18;MFL;;;;1980-01-01
POL;POL011701300;;RET;2010-11-24;2010-11-24;PL01300;KRS-5;<NO NAME GIVEN>;0117;;;N;N;N;;;;;FX;GNS;GTR;;;;;8.45;7.87;3.57;0.00;0.00;51.00;0.00;2;1980-09-18;MFL;;;PA;1980-01-01
POL;POL011701300;;CHA;2012-01-11;2020-12-02;PL01300;WAR-3;<NO NAME GIVEN>;0105;;;N;Y;N;;;;;FX;GNS;FPO;;;;;8.54;7.71;3.21;0.00;0.00;16.20;0.00;2;1980-09-18;MFL;;;;1980-01-01
POL;POL011701300;;MOD;2020-12-03;2100-12-31;PL01300;WAR-3;No name;0105;;;N;Y;N;N;;N;;FX;GNS;FYK;LLS;;;;8.54;7.71;3.21;0.00;0.00;16.20;0.00;2;1980-09-18;MFL;;;;1979-01-01
POL;POL011701303;;CEN;2004-05-01;2007-12-13;PL01303;KRS-6;<NO NAME GIVEN>;0117;;;N;Y;N;;;;;FX;GNS;GTR;;;;;8.90;8.21;4.33;0.00;0.00;47.00;0.00;1;1971-07-21;MFL;;;;1971-01-01
POL;POL011701303;;RET;2007-12-14;2007-12-14;PL01303;KRS-6;<NO NAME GIVEN>;0117;;;N;N;N;;;;;FX;GNS;GTR;;;;;8.90;8.21;4.33;0.00;0.00;47.00;0.00;1;1971-07-21;MFL;;;AC;1971-01-01
POL;POL011701305;;CEN;2004-05-01;2008-01-21;PL01305;KRS-10;<NO NAME GIVEN>;0117;;;N;Y;N;;;;;FX;GNS;OTB;;;;;12.60;11.86;11.39;0.00;0.00;66.20;0.00;2;1996-02-23;MFL;;;;1974-01-01
POL;POL011701305;;MOD;2008-01-22;2011-12-29;PL01305;KRS-10;<NO NAME GIVEN>;0117;;;N;Y;N;;;;;FX;GNS;OTB;;;;;12.60;11.86;11.39;0.00;0.00;66.20;0.00;2;1996-02-23;MFL;;;;1974-01-01
POL;POL011701305;;MOD;2011-12-30;2013-10-17;PL01305;KRS-10;<NO NAME GIVEN>;0117;;;N;Y;Y;;;;;FX;GNS;OTB;;;;;12.60;11.86;11.39;0.00;0.00;66.20;0.00;2;1996-02-23;MFL;;;;1974-01-01
POL;POL011701305;;RET;2013-10-18;2013-10-18;PL01305;KRS-10;<NO NAME GIVEN>;0117;;;N;N;Y;;;;;FX;GNS;OTB;;;;;12.60;11.86;11.39;0.00;0.00;66.20;0.00;2;1996-02-23;MFL;;;PA;1974-01-01
POL;POL011701307;;CEN;2004-05-01;2008-07-21;PL01307;KRS-11;<NO NAME GIVEN>;0117;;;N;Y;N;;;;;FX;GNS;GTR;;;;;8.50;8.03;4.94;0.00;0.00;21.30;0.00;3;1998-05-15;MFL;;;;1989-01-01
POL;POL011701307;;RET;2008-07-22;2008-07-22;PL01307;KRS-11;<NO NAME GIVEN>;0117;;;N;N;N;;;;;FX;GNS;GTR;;;;;8.50;8.03;4.94;0.00;0.00;21.30;0.00;3;1998-05-15;MFL;;;AC;1989-01-01
POL;POL011701308;;CEN;2004-05-01;2006-12-17;PL01308;KRS-12;<NO NAME GIVEN>;0117;;;N;Y;N;;;;;FX;GNS;LLS;;;;;8.00;7.43;3.74;0.00;0.00;21.30;0.00;3;1987-03-24;MFL;;;;1978-01-01
POL;POL011701308;;RET;2006-12-18;2006-12-18;PL01308;KRS-12;<NO NAME GIVEN>;0117;;;N;N;N;;;;;FX;GNS;LLS;;;;;8.00;7.43;3.74;0.00;0.00;21.30;0.00;3;1987-03-24;MFL;;;PA;1978-01-01
POL;POL011701308;;CHA;2008-09-04;2009-05-04;PL01308;KRS-12;<NO NAME GIVEN>;0117;;;N;Y;N;;;;;FX;GNS;LLS;;;;;7.98;7.43;3.73;0.00;0.00;21.30;0.00;3;1987-03-24;MFL;;;;1978-01-01
POL;POL011701308;;MOD;2009-05-05;2016-06-01;PL01308;UNI-23;<NO NAME GIVEN>;0230;;;N;Y;N;;;;;FX;GNS;LLS;;;;;7.98;7.43;3.73;0.00;0.00;21.30;0.00;3;1987-03-24;MFL;;;;1978-01-01
POL;POL011701308;;MOD;2016-06-02;2019-11-24;PL01308;UNI-23;<NO NAME GIVEN>;0230;;;N;Y;N;;;;;FX;GNS;LLS;;;;;7.97;7.58;6.23;0.00;0.00;21.30;0.00;3;1987-03-24;MFL;;;;1978-01-01
POL;POL011701308;;MOD;2019-11-25;2100-12-31;PL01308;UNI-23;No name;0230;;SPS2778;Y;Y;N;N;;N;;FX;GNS;LLS;LLD;LHP;;;7.97;7.58;6.23;0.00;0.00;21.30;0.00;3;1987-03-24;MFL;;;;1978-01-01
POL;POL011701312;;CEN;2004-05-01;2006-06-29;PL01312;KRS-16;;0117;;;N;Y;N;N;;N;;GO;GNS;GTR;;;;;7.50;6.89;2.95;0.00;0.00;22.40;0.00;2;1991-11-07;MFL;;;;1991-01-01
POL;POL011701312;;MOD;2006-06-30;2009-10-27;PL01312;KRS-16;;0117;;;N;Y;N;N;;N;;GO;GNS;GTR;;;;;7.50;6.89;2.95;0.00;0.00;22.40;0.00;2;1991-11-07;MFL;;;;1991-01-01
POL;POL011701312;;MOD;2009-10-28;2010-08-23;PL01312;WŁA-106;;0345;;;N;Y;N;N;;N;;GO;GNS;GTR;;;;;7.50;6.89;2.95;0.00;0.00;22.40;0.00;2;1991-11-07;MFL;;;;1991-01-01
POL;POL011701312;;MOD;2010-08-24;2011-07-25;PL01312;WŁA-106;;0345;;;N;Y;N;N;;N;;GO;GNS;GTR;;;;;8.01;7.01;2.95;0.00;0.00;22.40;0.00;2;1991-11-07;MFL;;;;1991-01-01
POL;POL011701312;;MOD;2011-07-26;2012-07-24;PL01312;WŁA-106;;0345;;;N;Y;N;N;;N;;GO;GNS;GTR;;;;;10.01;8.93;3.82;0.00;0.00;22.40;0.00;2;1991-11-07;MFL;;;;1991-01-01
POL;POL011701312;;MOD;2012-07-25;2019-04-29;PL01312;WŁA-106;;0345;;;N;Y;N;N;;N;;GO;GNS;GTR;;;;;10.01;8.93;5.58;0.00;0.00;22.40;0.00;2;1991-11-07;MFL;;;;1991-01-01
POL;POL011701312;;MOD;2019-04-30;2019-05-27;PL01312;WŁA-106;;0345;;;N;Y;N;N;;N;;GO;GNS;LHP;FPO;LLS;LHM;;10.01;8.93;5.58;0.00;0.00;22.40;0.00;2;1991-11-07;MFL;;;;1991-01-01
POL;POL011701312;;RET;2019-05-28;2019-05-28;PL01312;WŁA-106;;0345;;;N;N;N;N;;N;;GO;GNS;FPO;LLS;LHP;LHM;;10.01;8.93;5.58;0.00;0.00;22.40;0.00;2;1991-11-07;MFL;;;PA;1991-01-01
POL;POL011701314;;CEN;2004-05-01;2005-01-09;PL01314;KRS-20;<NO NAME GIVEN>;0117;;;N;Y;N;;;;;FX;GNS;GTR;;;;;8.16;7.45;4.00;0.00;0.00;44.00;0.00;2;1992-09-29;MFL;;;;1992-01-01
POL;POL011701314;;DES;2005-01-10;2005-01-10;PL01314;KRS-20;<NO NAME GIVEN>;0117;;;N;N;N;;;;;FX;GNS;GTR;;;;;8.16;7.45;4.00;0.00;0.00;44.00;0.00;2;1992-09-29;MFL;;;AC;1992-01-01
POL;POL011701726;;CEN;2004-05-01;2006-12-03;PL01726;KRS-14;<NO NAME GIVEN>;0117;;;N;Y;N;;;;;FX;GNS;LLS;;;;;7.90;7.11;4.32;0.00;0.00;58.80;0.00;2;1984-12-31;MFL;;;;1984-01-01
POL;POL011701726;;DES;2006-12-04;2006-12-04;PL01726;KRS-14;<NO NAME GIVEN>;0117;;;N;N;N;;;;;FX;GNS;LLS;;;;;7.90;7.11;4.32;0.00;0.00;58.80;0.00;2;1984-12-31;MFL;;;AC;1984-01-01
POL;POL011701764;;CEN;2004-05-01;2004-11-29;PL01764;KRS-7;No name;0117;;;N;Y;N;N;;N;;FX;FPO;NK;;;;;8.21;7.27;3.46;0.00;0.00;48.00;0.00;3;2003-05-13;MFL;;;;2003-01-01
POL;POL011701764;;MOD;2004-11-30;2009-10-26;PL01764;KRS-7;No name;0117;;;N;Y;N;N;;N;;FX;FPO;GNS;;;;;8.21;7.27;3.46;0.00;0.00;48.00;0.00;3;2003-05-13;MFL;;;;2003-01-01
POL;POL011701764;;MOD;2009-10-27;2013-11-11;PL01764;KRS-7;No name;0117;;;N;Y;N;N;;N;;FX;FPO;GNS;;;;;8.21;7.27;3.46;0.00;0.00;48.00;0.00;3;2003-05-13;MFL;;;;2003-01-01
POL;POL011701764;;MOD;2013-11-12;2022-10-04;PL01764;KRS-7;No name;0117;;;N;Y;N;N;;N;;FX;FPO;LLS;GNS;;;;8.21;7.27;3.46;0.00;0.00;41.00;0.00;3;2003-05-13;MFL;;;;2003-01-01
POL;POL011701764;;MOD;2022-10-05;2100-12-31;PL01764;KRS-7;No name;PLSJK;Świnoujście-Karsibór;SPS3372;Y;Y;N;N;;N;;FX;FYK;LLS;GNS;;;;8.21;7.27;3.46;0.00;0.00;41.00;0.00;3;2003-05-13;MFL;;;;2003-01-01
POL;POL011701766;;CEN;2004-05-01;2008-12-02;PL01766;KRS-29;<NO NAME GIVEN>;0117;;;N;Y;N;;;;;FX;GNS;LLS;;;;;9.80;9.02;7.71;0.00;0.00;50.00;0.00;2;2003-02-28;MFL;;;;2003-01-01
POL;POL011701766;;MOD;2008-12-03;2012-01-19;PL01766;KRS-29;<NO NAME GIVEN>;0117;;SPS2715;Y;Y;N;;;;;FX;GNS;LLS;;;;;11.62;10.77;9.58;0.00;0.00;50.00;0.00;2;2003-02-28;MFL;;;;2003-01-01
POL;POL011701766;;MOD;2012-01-20;2019-01-28;PL01766;KRS-29;<NO NAME GIVEN>;0117;;SPS2715;Y;Y;N;;;;;FX;GNS;LLS;;;;;11.62;10.77;9.58;0.00;0.00;50.00;0.00;2;2003-02-28;MFL;;;;2003-01-01
POL;POL011701766;;MOD;2019-01-29;2023-09-19;PL01766;KRS-29;No name;0117;;SPS2715;Y;Y;N;N;;N;;FX;GNS;LLS;OTB;SB;OTM;;11.62;10.77;9.58;0.00;0.00;50.00;0.00;2;2003-02-28;MFL;;;;2002-01-01
POL;POL011701766;;MOD;2023-09-20;2100-12-31;PL01766;KRS-29;No name;PLSJK;Świnoujście-Karsibór;SPS2715;Y;Y;N;N;Y;N;;FX;GNS;LLS;OTM;OTB;SB;FYK;11.62;10.77;9.58;0.00;0.00;50.00;0.00;2;2003-02-28;MFL;;;;2002-01-01
POL;POL011701916;;CEN;2004-05-01;2004-11-29;PL01916;KRS-19;<NO NAME GIVEN>;0117;;;N;Y;N;;;;;FX;FPO;GTR;;;;;8.15;7.55;2.50;0.00;0.00;22.40;0.00;1;1979-07-11;MFL;;;;1979-01-01
POL;POL011701916;;MOD;2004-11-30;2006-01-02;PL01916;KRS-19;<NO NAME GIVEN>;0117;;;N;Y;N;;;;;FX;FPO;GNS;;;;;8.15;7.55;2.50;0.00;0.00;22.40;0.00;1;1979-07-11;MFL;;;;1979-01-01
POL;POL011701916;;RET;2006-01-03;2006-01-03;PL01916;KRS-19;<NO NAME GIVEN>;0117;;;N;N;N;;;;;FX;FPO;GNS;;;;;8.15;7.55;2.50;0.00;0.00;22.40;0.00;1;1979-07-11;MFL;;;PA;1979-01-01
POL;POL011702008;;CHA;2006-01-12;2008-03-13;PL02008;KRS-21;No name;0117;;;N;Y;N;N;;N;;FX;GNS;GTR;FPO;;;;6.50;6.14;1.84;0.00;0.00;22.40;0.00;3;1995-01-23;MFL;;;;1969-01-01
POL;POL011702008;;RET;2008-03-14;2008-03-14;PL02008;KRS-21;No name;0117;;;N;N;N;N;;N;;FX;GNS;FPO;GTR;;;;6.50;6.14;1.84;0.00;0.00;22.40;0.00;3;1995-01-23;MFL;;;PA;1969-01-01
POL;POL011702008;;CHA;2009-04-22;2019-03-12;PL02008;PRZ-12;No name;0116;;;N;Y;N;N;;N;;FX;GNS;FPO;GTR;;;;6.50;6.14;1.84;0.00;0.00;20.00;0.00;3;1995-01-23;MFL;;;;1969-01-01
POL;POL011702008;;MOD;2019-03-13;2100-12-31;PL02008;PRZ-12;No name;0116;;;N;Y;N;N;;N;;FX;GNS;GTR;FPO;LLS;;;6.50;6.14;1.84;0.00;0.00;20.00;0.00;3;1995-01-23;MFL;;;;1969-01-01
POL;POL011702040;;CHA;2007-07-18;2010-10-19;PL02040;KRS-26;<NO NAME GIVEN>;0117;;;N;Y;N;;;;;FX;GNS;FPO;;;;;7.30;6.87;2.82;0.00;0.00;45.00;0.00;3;1993-02-17;MFL;;;;1992-01-01
POL;POL011702040;;RET;2010-10-20;2010-10-20;PL02040;KRS-26;<NO NAME GIVEN>;0117;;;N;N;N;;;;;FX;GNS;FPO;;;;;7.30;6.87;2.82;0.00;0.00;45.00;0.00;3;1993-02-17;MFL;;;PA;1992-01-01
POL;POL011702040;;CHA;2021-03-19;2100-12-31;PL02040;KRS-26;No name;PLSJK;Świnoujście-Karsibór;SPS3736;Y;Y;N;N;;N;;FX;GNS;LLS;GTR;FPO;FYK;;7.30;6.87;3.10;0.00;0.00;51.60;0.00;3;1993-02-17;MFL;;;;1992-01-01
POL;POL011702047;;CST;2008-03-17;2013-01-09;PL02047;KRS-27;No name;0117;;;N;Y;N;N;;N;;FX;GNS;GTR;FPO;;;;9.39;8.89;6.06;0.00;0.00;39.00;0.00;3;2008-03-05;MFL;;;;2007-01-01
POL;POL011702047;;MOD;2013-01-10;2015-08-11;PL02047;KRS-27;No name;0117;;;N;Y;N;N;;N;;FX;GNS;LLS;FPO;OTB;OTM;GTR;9.39;8.89;6.06;0.00;0.00;39.00;0.00;3;2008-03-05;MFL;;;;2007-01-01
POL;POL011702047;;MOD;2015-08-12;2016-11-30;PL02047;KRS-27;No name;0117;;;N;Y;N;N;;N;;FX;GNS;OTB;GTR;FPO;LLS;OTM;9.39;8.89;6.06;0.00;0.00;46.00;0.00;3;2008-03-05;MFL;;;;2007-01-01
POL;POL011702047;;MOD;2016-12-01;2100-12-31;PL02047;KRS-27;No name;0117;;;N;Y;N;N;;N;;FX;GNS;LLS;GTR;FPO;;;9.39;8.89;6.06;0.00;0.00;39.00;0.00;3;2008-03-05;MFL;;;;2007-01-01
POL;POL011702162;;CST;2010-10-27;2021-03-17;PL02162;KRS-2;No name;0117;;;N;Y;N;N;;N;;FX;GNS;FPO;GTR;LLS;;;8.99;8.45;7.00;0.00;0.00;60.00;0.00;3;2010-09-29;MFL;;;;2010-01-01
POL;POL011702162;;MOD;2021-03-18;2100-12-31;PL02162;KRS-2;No name;0117;;SPS2953;Y;Y;N;N;;N;;FX;GNS;FPO;FYK;GTR;LLS;;8.99;8.45;7.00;0.00;0.00;60.00;0.00;3;2010-09-29;MFL;;;;2010-01-01
POL;POL011702165;;CST;2010-11-29;2012-11-27;PL02165;KRS-1;<NO NAME GIVEN>;0117;;;N;Y;N;;;;;GO;GNS;GTR;;;;;8.99;8.52;5.86;0.00;0.00;51.00;0.00;3;2010-11-24;MFL;;;;2010-01-01
POL;POL011702165;;MOD;2012-11-28;2020-02-17;PL02165;KRS-1;<NO NAME GIVEN>;0117;;;N;Y;N;;;;;GO;GNS;GTR;;;;;8.99;8.52;5.86;0.00;0.00;51.00;0.00;3;2010-11-24;MFL;;;;2010-01-01
POL;POL011702165;;MOD;2020-02-18;2022-09-20;PL02165;KRS-1;No name;0117;;SPS2972;Y;Y;N;N;;N;;GO;GNS;GTR;LLS;FPO;;;8.99;8.52;5.86;0.00;0.00;51.00;0.00;3;2010-11-24;MFL;;;;2010-01-01
POL;POL011702165;;MOD;2022-09-21;2100-12-31;PL02165;KRS-1;No name;PLSJK;Świnoujście-Karsibór;SPS2972;Y;Y;N;N;;N;;GO;GNS;FYK;LLS;GTR;;;8.99;8.52;5.86;0.00;0.00;51.00;0.00;3;2010-11-24;MFL;;;;2010-01-01
POL;POL011702248;;CST;2013-11-29;2021-03-17;PL02248;KRS-13;No name;0117;;;N;Y;N;N;;N;;FX;GNS;OTB;LLS;SB;FPO;;3.69;3.42;0.36;0.00;0.00;1.84;0.00;3;2013-10-22;MFL;;;;2013-01-01
POL;POL011702248;;MOD;2021-03-18;2100-12-31;PL02248;KRS-13;No name;0117;;SPS3536;Y;Y;N;N;;N;;FX;GNS;OTM;LLS;FPO;OTB;FYK;3.69;3.42;0.36;0.00;0.00;1.84;0.00;3;2013-10-22;MFL;;;;2013-01-01
POL;POL011702249;;CST;2013-11-29;2014-06-30;PL02249;KRS-30;No name;0117;;;N;Y;N;N;;N;;FX;GNS;FPO;LLS;SB;;;3.69;3.42;0.36;0.00;0.00;0.00;0.00;3;2013-10-18;MFL;;;;2013-01-01
POL;POL011702249;;MOD;2014-07-01;2021-03-16;PL02249;KRS-30;No name;0117;;;N;Y;N;N;;N;;FX;GNS;FPO;LLS;GTR;;;3.69;3.42;0.36;0.00;0.00;17.90;0.00;3;2013-10-18;MFL;;;;2013-01-01
POL;POL011702249;;RET;2021-03-17;2021-03-17;PL02249;KRS-30;No name;0117;;;N;N;N;N;;N;;FX;GNS;LLS;GTR;FPO;;;3.69;3.42;0.36;0.00;0.00;17.90;0.00;3;2013-10-18;MFL;;;PA;2013-01-01
POL;POL011702250;;CST;2013-12-04;2021-03-17;PL02250;KRS-31;No name;0117;;;N;Y;N;N;;N;;FX;GNS;SB;FPO;OTB;LLS;;3.71;3.44;0.38;0.00;0.00;1.84;0.00;3;2013-10-18;MFL;;;;2013-01-01
POL;POL011702250;;MOD;2021-03-18;2021-11-15;PL02250;KRS-31;No name;0117;;SPS3538;Y;Y;N;N;;N;;FX;GNS;FPO;LLS;GTR;FYK;;3.71;3.44;0.38;0.00;0.00;1.84;0.00;3;2013-10-18;MFL;;;;2013-01-01
POL;POL011702250;;MOD;2021-11-16;2100-12-31;PL02250;KRS-31;No name;PLSJK;Świnoujście-Karsibór;SPS3538;Y;Y;N;N;;N;;FX;GNS;FYK;FPO;GTR;LLS;;3.71;3.44;0.38;0.00;0.00;17.90;0.00;3;2013-10-18;MFL;;;;2013-01-01
POL;POL011702251;;CST;2013-12-04;2014-06-30;PL02251;KRS-32;No name;0117;;;N;Y;N;N;;N;;FX;GNS;LLS;FPO;SB;;;3.68;3.41;0.30;0.00;0.00;0.00;0.00;3;2013-10-18;MFL;;;;2013-01-01
POL;POL011702251;;MOD;2014-07-01;2021-03-16;PL02251;KRS-32;No name;0117;;;N;Y;N;N;;N;;FX;GNS;GTR;FPO;LLS;;;3.68;3.41;0.30;0.00;0.00;17.80;0.00;3;2013-10-18;MFL;;;;2013-01-01
POL;POL011702251;;RET;2021-03-17;2021-03-17;PL02251;KRS-32;No name;0117;;;N;N;N;N;;N;;FX;GNS;FPO;LLS;GTR;;;3.68;3.41;0.30;0.00;0.00;17.80;0.00;3;2013-10-18;MFL;;;PA;2013-01-01
POL;POL011800105;;CEN;2004-05-01;2007-05-01;PL00105;SWI-1;<NO NAME GIVEN>;0118;;SPS2191;Y;Y;Y;;;;;FX;OTB;OTM;;;;;28.73;25.72;134.00;0.00;0.00;465.00;0.00;2;1968-08-12;MFL;;;;1968-01-01
POL;POL011800105;;MOD;2007-05-02;2008-07-08;PL00105;SWI-1;<NO NAME GIVEN>;0118;;SPS2191;Y;Y;Y;;;;;FX;OTB;OTM;;;;;28.73;25.72;134.00;0.00;0.00;201.00;0.00;2;1968-08-12;MFL;;;;1968-01-01
POL;POL011800105;;DES;2008-07-09;2008-07-09;PL00105;SWI-1;<NO NAME GIVEN>;0118;;SPS2191;Y;N;N;;;;;FX;OTB;OTM;;;;;28.73;25.72;134.00;0.00;0.00;201.00;0.00;2;1968-08-12;MFL;;;AC;1968-01-01
POL;POL011800125;7227839;CEN;2004-05-01;2008-12-11;PL00125;SWI-7;<NO NAME GIVEN>;0118;;SPS2348;Y;Y;Y;;;;;TTW;OTB;OTM;;;;;25.60;22.33;136.00;0.00;0.00;406.00;37.80;2;1972-12-31;MFL;;;;1972-01-01
POL;POL011800125;7227839;MOD;2008-12-12;2013-01-16;PL00125;SWI-7;<NO NAME GIVEN>;0118;;SPS2348;Y;Y;Y;;;;;TTW;OTB;OTM;;;;;24.98;22.33;136.00;0.00;0.00;406.00;37.80;2;1972-12-31;MFL;;;;1972-01-01
POL;POL011800125;7227839;MOD;2013-01-17;2018-02-22;PL00125;SWI-7;<NO NAME GIVEN>;0118;;SPS2348;Y;Y;Y;;;;;TTW;OTB;OTM;;;;;26.07;23.57;145.00;0.00;0.00;406.00;37.80;2;1972-12-31;MFL;;;;1972-01-01
POL;POL011800125;7227839;MOD;2018-02-23;2100-12-31;PL00125;ŚWI-7;No name;0118;;SPS2348;Y;Y;Y;Y;;Y;261007170;TTW;OTB;GNS;OTM;;;;26.07;23.57;145.00;0.00;0.00;386.00;37.80;2;1972-12-31;MFL;;;;1972-01-01
POL;POL011800137;;CEN;2004-05-01;2005-10-20;PL00137;SWI-15;<NO NAME GIVEN>;0118;;SPS2307;Y;Y;Y;;;;;FX;OTB;OTM;;;;;27.98;24.63;116.00;0.00;0.00;437.00;0.00;2;1967-12-31;MFL;;;;1967-01-01
POL;POL011800137;;MOD;2005-10-21;2008-07-01;PL00137;SWI-15;<NO NAME GIVEN>;0118;;SPS2307;Y;Y;Y;;;;;FX;OTB;OTM;;;;;28.46;25.32;178.00;0.00;0.00;532.00;0.00;2;1967-12-31;MFL;;;;1967-01-01
POL;POL011800137;;DES;2008-07-02;2008-07-02;PL00137;SWI-15;<NO NAME GIVEN>;0118;;SPS2307;Y;N;N;;;;;FX;OTB;OTM;;;;;28.46;25.32;178.00;0.00;0.00;532.00;0.00;2;1967-12-31;MFL;;;AC;1967-01-01
POL;POL011800143;;CEN;2004-05-01;2004-09-30;PL00143;SWI-33;<NO NAME GIVEN>;0118;;SNUZ;Y;Y;Y;;;;;FX;OTB;OTM;;;;;24.55;22.33;102.00;106.47;0.00;165.00;0.00;2;1963-06-17;MFL;;;;1963-01-01
POL;POL011800143;;MOD;2004-10-01;2005-10-10;PL00143;SWI-33;<NO NAME GIVEN>;0118;;SPS2349;Y;Y;Y;;;;;FX;OTB;OTM;;;;;24.55;22.33;102.00;106.47;0.00;165.00;0.00;2;1963-06-17;MFL;;;;1963-01-01
POL;POL011800143;;DES;2005-10-11;2005-10-11;PL00143;SWI-33;<NO NAME GIVEN>;0118;;SPS2349;Y;N;N;;;;;FX;OTB;OTM;;;;;24.55;22.33;102.00;106.47;0.00;165.00;0.00;2;1963-06-17;MFL;;;AC;1963-01-01
POL;POL011800150;;CEN;2004-05-01;2005-11-09;PL00150;SWI-51;<NO NAME GIVEN>;0118;;SPS2350;Y;Y;Y;;;;;FX;GNS;OTB;;;;;24.41;22.33;95.00;106.01;0.00;257.40;0.00;2;1974-09-20;MFL;;;;1974-01-01
POL;POL011800150;;DES;2005-11-10;2005-11-10;PL00150;SWI-51;<NO NAME GIVEN>;0118;;SPS2350;Y;N;N;;;;;FX;GNS;OTB;;;;;24.41;22.33;95.00;106.01;0.00;257.40;0.00;2;1974-09-20;MFL;;;AC;1974-01-01
POL;POL011800198;;CEN;2004-05-01;2004-05-23;PL00198;SWI-105;REZON;0118;;SPS2010;Y;Y;Y;;;;;FX;GNS;OTB;;;;;29.58;27.00;198.00;105.75;0.00;435.00;169.00;2;1964-12-31;MFL;;;;1964-01-01
POL;POL011800198;;MOD;2004-05-24;2008-12-09;PL00198;SWI-105;REZON;0118;;SPS2010;Y;Y;Y;;;;;FX;OTB;OTM;;;;;29.58;27.00;198.00;105.75;0.00;435.00;169.00;2;1964-12-31;MFL;;;;1964-01-01
POL;POL011800198;;MOD;2008-12-10;2009-08-06;PL00198;SWI-105;REZON;0118;;SPS2010;Y;Y;Y;;;;;FX;OTB;OTM;;;;;29.58;27.00;198.00;105.75;0.00;435.00;169.00;2;1964-12-31;MFL;;;;1964-01-01
POL;POL011800198;;RET;2009-08-07;2009-08-07;PL00198;SWI-105;REZON;0118;;SPS2010;Y;N;N;;;;;FX;OTB;OTM;;;;;29.58;27.00;198.00;105.75;0.00;435.00;169.00;2;1964-12-31;MFL;;;AC;1964-01-01
POL;POL011800212;;CEN;2004-05-01;2005-04-06;PL00212;SWI-102;<NO NAME GIVEN>;0118;;SPS2259;Y;Y;Y;;;;;FX;GNS;NO;;;;;24.50;22.33;93.00;106.00;0.00;257.00;0.00;2;1976-04-07;MFL;;;;1975-01-01
POL;POL011800212;;DES;2005-04-07;2005-04-07;PL00212;SWI-102;<NO NAME GIVEN>;0118;;SPS2259;Y;N;N;;;;;FX;GNS;NO;;;;;24.50;22.33;93.00;106.00;0.00;257.00;0.00;2;1976-04-07;MFL;;;AC;1975-01-01
POL;POL011801176;;CEN;2004-05-01;2006-05-21;PL01176;ŚWI-2;No name;0118;;SPS2362;Y;Y;N;N;;N;;FX;GNS;BTF;OTB;OTM;LLS;;12.48;11.20;19.72;25.33;0.00;127.00;0.00;2;1998-09-17;MFL;;;;1998-01-01
POL;POL011801176;;MOD;2006-05-22;2011-12-29;PL01176;ŚWI-2;No name;0118;;SPS2362;Y;Y;N;N;;N;;FX;GNS;OTB;OTM;SB;LLS;;12.48;11.20;19.72;25.33;0.00;127.00;0.00;2;1998-09-17;MFL;;;;1998-01-01
POL;POL011801176;;MOD;2011-12-30;2100-12-31;PL01176;ŚWI-2;No name;0118;;SPS2362;Y;Y;Y;N;;N;;FX;GNS;PTB;LLS;PTM;OTB;OTM;12.48;11.20;19.72;25.33;0.00;127.00;0.00;2;1998-09-17;MFL;;;;1998-01-01
POL;POL011801184;;CEN;2004-05-01;2005-06-14;PL01184;SWI-6;<NO NAME GIVEN>;0118;;;N;Y;N;;;;;FX;GNS;OTB;;;;;9.50;8.34;7.91;0.00;0.00;73.60;0.00;2;1984-02-07;MFL;;;;1983-01-01
POL;POL011801184;;DES;2005-06-15;2005-06-15;PL01184;SWI-6;<NO NAME GIVEN>;0118;;;N;N;N;;;;;FX;GNS;OTB;;;;;9.50;8.34;7.91;0.00;0.00;73.60;0.00;2;1984-02-07;MFL;;;AC;1983-01-01
POL;POL011801188;;CEN;2004-05-01;2004-11-29;PL01188;SWI-8;<NO NAME GIVEN>;0118;;;N;Y;N;;;;;FX;FPO;GNS;;;;;9.60;8.98;6.30;0.00;0.00;58.90;0.00;1;1974-03-15;MFL;;;;1974-01-01
POL;POL011801188;;MOD;2004-11-30;2010-07-15;PL01188;SWI-8;<NO NAME GIVEN>;0118;;;N;Y;N;;;;;FX;FPO;GNS;;;;;9.60;8.98;6.30;0.00;0.00;58.90;0.00;1;1974-03-15;MFL;;;;1974-01-01
POL;POL011801188;;RET;2010-07-16;2010-07-16;PL01188;SWI-8;<NO NAME GIVEN>;0118;;;N;N;N;;;;;FX;FPO;GNS;;;;;9.60;8.98;6.30;0.00;0.00;58.90;0.00;1;1974-03-15;MFL;;;PA;1974-01-01
