"Stock","Species","Areas","AreaType","StockDescription","AphiaID","WoRMSname","ID"
"omz.27.nea","OMZ","27.9.b.1","IC_Sub-divisions","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11760,"Ommastrephidae","11760 27.9.b.1"
"omz.27.nea","OMZ","27.9.b.2","IC_Sub-divisions","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11760,"Ommastrephidae","11760 27.9.b.2"
"omz.27.nea","OMZ","27.5.a.1","IC_Sub-divisions","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11760,"Ommastrephidae","11760 27.5.a.1"
"omz.27.nea","OMZ","27.5.a.2","IC_Sub-divisions","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11760,"Ommastrephidae","11760 27.5.a.2"
"omz.27.nea","OMZ","27.6.b.2","IC_Sub-divisions","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11760,"Ommastrephidae","11760 27.6.b.2"
"omz.27.nea","OMZ","27.6.b.1","IC_Sub-divisions","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11760,"Ommastrephidae","11760 27.6.b.1"
"omz.27.nea","OMZ","27.7.c.1","IC_Sub-divisions","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11760,"Ommastrephidae","11760 27.7.c.1"
"omz.27.nea","OMZ","27.7.c.2","IC_Sub-divisions","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11760,"Ommastrephidae","11760 27.7.c.2"
"omz.27.nea","OMZ","27.7.j.1","IC_Sub-divisions","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11760,"Ommastrephidae","11760 27.7.j.1"
"omz.27.nea","OMZ","27.7.j.2","IC_Sub-divisions","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11760,"Ommastrephidae","11760 27.7.j.2"
"omz.27.nea","OMZ","27.7.k.1","IC_Sub-divisions","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11760,"Ommastrephidae","11760 27.7.k.1"
"omz.27.nea","OMZ","27.7.k.2","IC_Sub-divisions","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11760,"Ommastrephidae","11760 27.7.k.2"
"omz.27.nea","OMZ","27.8.d.1","IC_Sub-divisions","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11760,"Ommastrephidae","11760 27.8.d.1"
"omz.27.nea","OMZ","27.8.d.2","IC_Sub-divisions","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11760,"Ommastrephidae","11760 27.8.d.2"
"omz.27.nea","OMZ","27.8.e.1","IC_Sub-divisions","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11760,"Ommastrephidae","11760 27.8.e.1"
"omz.27.nea","OMZ","27.8.e.2","IC_Sub-divisions","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11760,"Ommastrephidae","11760 27.8.e.2"
"omz.27.nea","OMZ","27.9.a.c","IC_Sub-divisions","Ommastrephidae squids (Ommastrephidae) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",11760,"Ommastrephidae","11760 27.9.a.c"
"ory.27.nea","ORY","27.4","IC_Sub-areas","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.4"
"ory.27.nea","ORY","27.3","IC_Sub-areas","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.3"
"ory.27.nea","ORY","27.4.a","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.4.a"
"ory.27.nea","ORY","27.1","IC_Sub-areas","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.1"
"ory.27.nea","ORY","27.2","IC_Sub-areas","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.2"
"ory.27.nea","ORY","27.5","IC_Sub-areas","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.5"
"ory.27.nea","ORY","27.6","IC_Sub-areas","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.6"
"ory.27.nea","ORY","27.7","IC_Sub-areas","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.7"
"ory.27.nea","ORY","27.8","IC_Sub-areas","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.8"
"ory.27.nea","ORY","27.9","IC_Sub-areas","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.9"
"ory.27.nea","ORY","27.1","IC_Sub-areas","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.1"
"ory.27.nea","ORY","27.12","IC_Sub-areas","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.12"
"ory.27.nea","ORY","27.14","IC_Sub-areas","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.14"
"ory.27.nea","ORY","27.2.a","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.2.a"
"ory.27.nea","ORY","27.2.b","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.2.b"
"ory.27.nea","ORY","27.3.a","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.3.a"
"ory.27.nea","ORY","27.4.b","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.4.b"
"ory.27.nea","ORY","27.4.c","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.4.c"
"ory.27.nea","ORY","27.5.a","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.5.a"
"ory.27.nea","ORY","27.5.b","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.5.b"
"ory.27.nea","ORY","27.6.a","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.6.a"
"ory.27.nea","ORY","27.6.b","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.6.b"
"ory.27.nea","ORY","27.7.a","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.7.a"
"ory.27.nea","ORY","27.7.d","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.7.d"
"ory.27.nea","ORY","27.7.e","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.7.e"
"ory.27.nea","ORY","27.7.f","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.7.f"
"ory.27.nea","ORY","27.14.a","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.14.a"
"ory.27.nea","ORY","27.14.b","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.14.b"
"ory.27.nea","ORY","27.5.b.1","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.5.b.1"
"ory.27.nea","ORY","27.5.b.2","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.5.b.2"
"ory.27.nea","ORY","27.3.c.22","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.3.c.22"
"ory.27.nea","ORY","27.3.b.23","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.3.b.23"
"ory.27.nea","ORY","27.3.d.24","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.3.d.24"
"ory.27.nea","ORY","27.3.d.25","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.3.d.25"
"ory.27.nea","ORY","27.3.d.26","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.3.d.26"
"ory.27.nea","ORY","27.3.d.27","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.3.d.27"
"ory.27.nea","ORY","27.3.d.28","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.3.d.28"
"ory.27.nea","ORY","27.3.d.29","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.3.d.29"
"ory.27.nea","ORY","27.3.d.30","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.3.d.30"
"ory.27.nea","ORY","27.3.d.31","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.3.d.31"
"ory.27.nea","ORY","27.3.d.32","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.3.d.32"
"ory.27.nea","ORY","27.7.b","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.7.b"
"ory.27.nea","ORY","27.7.c","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.7.c"
"ory.27.nea","ORY","27.7.g","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.7.g"
"ory.27.nea","ORY","27.7.h","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.7.h"
"ory.27.nea","ORY","27.7.j","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.7.j"
"ory.27.nea","ORY","27.7.k","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.7.k"
"ory.27.nea","ORY","27.8.a","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.8.a"
"ory.27.nea","ORY","27.8.b","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.8.b"
"ory.27.nea","ORY","27.8.c","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.8.c"
"ory.27.nea","ORY","27.8.d","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.8.d"
"ory.27.nea","ORY","27.8.e","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.8.e"
"ory.27.nea","ORY","27.9.a","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.9.a"
"ory.27.nea","ORY","27.9.b","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.9.b"
"ory.27.nea","ORY","27","IC_AreaTopLevel","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27"
"ory.27.nea","ORY","27.3.a.21","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.3.a.21"
"ory.27.nea","ORY","27.3.a.20","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.3.a.20"
"ory.27.nea","ORY","27.3.d.28.1","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.3.d.28.1"
"ory.27.nea","ORY","27.3.d.28.2","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.3.d.28.2"
"ory.27.nea","ORY","27.12.b","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.12.b"
"ory.27.nea","ORY","27.1.b","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.1.b"
"ory.27.nea","ORY","27.2.a.1","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.2.a.1"
"ory.27.nea","ORY","27.2.a.2","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.2.a.2"
"ory.27.nea","ORY","27.12.c","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.12.c"
"ory.27.nea","ORY","27.10.a.2","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.10.a.2"
"ory.27.nea","ORY","27.10.a","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.10.a"
"ory.27.nea","ORY","27.10.a.1","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.10.a.1"
"ory.27.nea","ORY","27.10.b","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.10.b"
"ory.27.nea","ORY","27.9.b.1","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.9.b.1"
"ory.27.nea","ORY","27.9.b.2","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.9.b.2"
"ory.27.nea","ORY","27.12.a","IC_Divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.12.a"
"ory.27.nea","ORY","27.12.a.1","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.12.a.1"
"ory.27.nea","ORY","27.12.a.2","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.12.a.2"
"ory.27.nea","ORY","27.12.a.3","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.12.a.3"
"ory.27.nea","ORY","27.12.a.4","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.12.a.4"
"ory.27.nea","ORY","27.5.a.1","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.5.a.1"
"ory.27.nea","ORY","27.14.b.1","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.14.b.1"
"ory.27.nea","ORY","27.14.b.2","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.14.b.2"
"ory.27.nea","ORY","27.5.a.2","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.5.a.2"
"ory.27.nea","ORY","27.5.b.1.a","IC_AreaUnit","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.5.b.1.a"
"ory.27.nea","ORY","27.5.b.1.b","IC_AreaUnit","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.5.b.1.b"
"ory.27.nea","ORY","27.6.b.2","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.6.b.2"
"ory.27.nea","ORY","27.6.b.1","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.6.b.1"
"ory.27.nea","ORY","27.7.c.1","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.7.c.1"
"ory.27.nea","ORY","27.7.c.2","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.7.c.2"
"ory.27.nea","ORY","27.7.j.1","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.7.j.1"
"ory.27.nea","ORY","27.7.j.2","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.7.j.2"
"ory.27.nea","ORY","27.7.k.1","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.7.k.1"
"ory.27.nea","ORY","27.7.k.2","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.7.k.2"
"ory.27.nea","ORY","27.8.d.1","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.8.d.1"
"ory.27.nea","ORY","27.8.d.2","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.8.d.2"
"ory.27.nea","ORY","27.8.e.1","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.8.e.1"
"ory.27.nea","ORY","27.8.e.2","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.8.e.2"
"ory.27.nea","ORY","27.2.b.1","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.2.b.1"
"ory.27.nea","ORY","27.2.b.2","IC_Sub-divisions","Orange roughy (Hoplostethus atlanticus) in Subareas 1-10  12 and 14 (the Northeast Atlantic and adjacent waters)",126402,"Hoplostethus atlanticus","126402 27.2.b.2"
"oul.27.nea","OUL","27.4","IC_Sub-areas","European common squid (Alloteuthis subulata) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",153131,"Alloteuthis subulata","153131 27.4"
"oul.27.nea","OUL","27.4.a","IC_Divisions","European common squid (Alloteuthis subulata) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",153131,"Alloteuthis subulata","153131 27.4.a"
"oul.27.nea","OUL","27.5","IC_Sub-areas","European common squid (Alloteuthis subulata) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",153131,"Alloteuthis subulata","153131 27.5"
"oul.27.nea","OUL","27.6","IC_Sub-areas","European common squid (Alloteuthis subulata) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",153131,"Alloteuthis subulata","153131 27.6"
"oul.27.nea","OUL","27.7","IC_Sub-areas","European common squid (Alloteuthis subulata) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",153131,"Alloteuthis subulata","153131 27.7"
"oul.27.nea","OUL","27.8","IC_Sub-areas","European common squid (Alloteuthis subulata) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",153131,"Alloteuthis subulata","153131 27.8"
"oul.27.nea","OUL","27.9","IC_Sub-areas","European common squid (Alloteuthis subulata) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",153131,"Alloteuthis subulata","153131 27.9"
"oul.27.nea","OUL","27.2.a","IC_Divisions","European common squid (Alloteuthis subulata) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",153131,"Alloteuthis subulata","153131 27.2.a"
"oul.27.nea","OUL","27.3.a","IC_Divisions","European common squid (Alloteuthis subulata) in subareas 4-9 and divisions 2.a and 3.a (Norwegian Sea  Skagerrak and Kattegat",153131,"Alloteuthis subulata","153131 27.3.a"
