"Code"	"sppFAO"	"area"	"desc"	"areaType"	"status"	"AphiaID"	"WoRMSname"	"ID"
"10308"	"raj.27.1012"	"JFG"	"27.12.a.4"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Sub-divisions"	"updated"	158552	"Raja garmani"	"158552 27.12.a.4"
"10309"	"raj.27.1012"	"JFG"	"27.12.b"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.12.b"
"10310"	"raj.27.1012"	"JFG"	"27.12.c"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.12.c"
"10311"	"raj.27.3a47d"	"JFG"	"27.3.a"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.3.a"
"10312"	"raj.27.3a47d"	"JFG"	"27.3.a.20"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	158552	"Raja garmani"	"158552 27.3.a.20"
"10313"	"raj.27.3a47d"	"JFG"	"27.3.a.21"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	158552	"Raja garmani"	"158552 27.3.a.21"
"10314"	"raj.27.3a47d"	"JFG"	"27.4"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-areas"	"updated"	158552	"Raja garmani"	"158552 27.4"
"10315"	"raj.27.3a47d"	"JFG"	"27.4.a"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.4.a"
"10316"	"raj.27.3a47d"	"JFG"	"27.4.a.e"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	158552	"Raja garmani"	"158552 27.4.a.e"
"10317"	"raj.27.3a47d"	"JFG"	"27.4.a.w"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	158552	"Raja garmani"	"158552 27.4.a.w"
"10318"	"raj.27.3a47d"	"JFG"	"27.4.b"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.4.b"
"10319"	"raj.27.3a47d"	"JFG"	"27.4.b.e"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	158552	"Raja garmani"	"158552 27.4.b.e"
"10320"	"raj.27.3a47d"	"JFG"	"27.4.b.w"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	158552	"Raja garmani"	"158552 27.4.b.w"
"10321"	"raj.27.3a47d"	"JFG"	"27.4.c"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.4.c"
"10322"	"raj.27.3a47d"	"JFG"	"27.4.outFU"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.4.outFU"
"10323"	"raj.27.67a-ce-h"	"JFG"	"27.6"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-areas"	"updated"	158552	"Raja garmani"	"158552 27.6"
"10324"	"raj.27.67a-ce-h"	"JFG"	"27.6.a"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.6.a"
"10325"	"raj.27.67a-ce-h"	"JFG"	"27.6.a.n"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	158552	"Raja garmani"	"158552 27.6.a.n"
"10326"	"raj.27.67a-ce-h"	"JFG"	"27.6.a.s"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	158552	"Raja garmani"	"158552 27.6.a.s"
"10327"	"raj.27.67a-ce-h"	"JFG"	"27.6.b"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.6.b"
"10328"	"raj.27.67a-ce-h"	"JFG"	"27.6.b.1"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	158552	"Raja garmani"	"158552 27.6.b.1"
"10329"	"raj.27.67a-ce-h"	"JFG"	"27.6.b.2"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	158552	"Raja garmani"	"158552 27.6.b.2"
"10330"	"raj.27.67a-ce-h"	"JFG"	"27.7.a"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.7.a"
"10331"	"raj.27.67a-ce-h"	"JFG"	"27.7.a.n"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	158552	"Raja garmani"	"158552 27.7.a.n"
"10332"	"raj.27.67a-ce-h"	"JFG"	"27.7.a.s"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	158552	"Raja garmani"	"158552 27.7.a.s"
"10333"	"raj.27.67a-ce-h"	"JFG"	"27.7.b"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.7.b"
"10334"	"raj.27.67a-ce-h"	"JFG"	"27.7.c"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.7.c"
"10335"	"raj.27.67a-ce-h"	"JFG"	"27.7.c.1"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	158552	"Raja garmani"	"158552 27.7.c.1"
"10336"	"raj.27.67a-ce-h"	"JFG"	"27.7.c.2"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	158552	"Raja garmani"	"158552 27.7.c.2"
"10337"	"raj.27.3a47d"	"JFG"	"27.7.d"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.7.d"
"10338"	"raj.27.67a-ce-h"	"JFG"	"27.7.e"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.7.e"
"10339"	"raj.27.67a-ce-h"	"JFG"	"27.7.f"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.7.f"
"10340"	"raj.27.67a-ce-h"	"JFG"	"27.7.g"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.7.g"
"10341"	"raj.27.67a-ce-h"	"JFG"	"27.7.h"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.7.h"
"10342"	"raj.27.67a-ce-h"	"JFG"	"27.7.j"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.7.j"
"10343"	"raj.27.67a-ce-h"	"JFG"	"27.7.k"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.7.k"
"10344"	"raj.27.89a"	"JFG"	"27.8"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Sub-areas"	"updated"	158552	"Raja garmani"	"158552 27.8"
"10345"	"raj.27.89a"	"JFG"	"27.8.a"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.8.a"
"10346"	"raj.27.89a"	"JFG"	"27.8.b"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.8.b"
"10347"	"raj.27.89a"	"JFG"	"27.8.c"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.8.c"
"10348"	"raj.27.89a"	"JFG"	"27.8.d"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.8.d"
"10349"	"raj.27.89a"	"JFG"	"27.8.d.1"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Sub-divisions"	"updated"	158552	"Raja garmani"	"158552 27.8.d.1"
"10350"	"raj.27.89a"	"JFG"	"27.8.d.2"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Sub-divisions"	"updated"	158552	"Raja garmani"	"158552 27.8.d.2"
"10351"	"raj.27.89a"	"JFG"	"27.8.e"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.8.e"
"10352"	"raj.27.89a"	"JFG"	"27.8.e.1"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Sub-divisions"	"updated"	158552	"Raja garmani"	"158552 27.8.e.1"
"10353"	"raj.27.89a"	"JFG"	"27.8.e.2"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Sub-divisions"	"updated"	158552	"Raja garmani"	"158552 27.8.e.2"
"10354"	"raj.27.89a"	"JFG"	"27.9.a"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Divisions"	"updated"	158552	"Raja garmani"	"158552 27.9.a"
"10355"	"raj.27.1012"	"RJT"	"27.10"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Sub-areas"	"updated"	158553	"Raja ocellata"	"158553 27.10"
"10356"	"raj.27.1012"	"RJT"	"27.10.a"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.10.a"
"10357"	"raj.27.1012"	"RJT"	"27.10.a.1"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.10.a.1"
"10358"	"raj.27.1012"	"RJT"	"27.10.a.2"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.10.a.2"
"10359"	"raj.27.1012"	"RJT"	"27.10.b"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.10.b"
"10360"	"raj.27.1012"	"RJT"	"27.12"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Sub-areas"	"updated"	158553	"Raja ocellata"	"158553 27.12"
"10361"	"raj.27.1012"	"RJT"	"27.12.a"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.12.a"
"10362"	"raj.27.1012"	"RJT"	"27.12.a.1"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.12.a.1"
"10363"	"raj.27.1012"	"RJT"	"27.12.a.2"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.12.a.2"
"10364"	"raj.27.1012"	"RJT"	"27.12.a.3"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.12.a.3"
"10365"	"raj.27.1012"	"RJT"	"27.12.a.4"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.12.a.4"
"10366"	"raj.27.1012"	"RJT"	"27.12.b"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.12.b"
"10367"	"raj.27.1012"	"RJT"	"27.12.c"	"Rays and skates (Rajidae) (mainly thornback ray (Raja clavata)) in Subareas 10 and 12 (Azores grounds and north of Azores)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.12.c"
"10368"	"raj.27.3a47d"	"RJT"	"27.3.a"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.3.a"
"10369"	"raj.27.3a47d"	"RJT"	"27.3.a.20"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.3.a.20"
"10370"	"raj.27.3a47d"	"RJT"	"27.3.a.21"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.3.a.21"
"10371"	"raj.27.3a47d"	"RJT"	"27.4"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-areas"	"updated"	158553	"Raja ocellata"	"158553 27.4"
"10372"	"raj.27.3a47d"	"RJT"	"27.4.a"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.4.a"
"10373"	"raj.27.3a47d"	"RJT"	"27.4.a.e"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.4.a.e"
"10374"	"raj.27.3a47d"	"RJT"	"27.4.a.w"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.4.a.w"
"10375"	"raj.27.3a47d"	"RJT"	"27.4.b"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.4.b"
"10376"	"raj.27.3a47d"	"RJT"	"27.4.b.e"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.4.b.e"
"10377"	"raj.27.3a47d"	"RJT"	"27.4.b.w"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.4.b.w"
"10378"	"raj.27.3a47d"	"RJT"	"27.4.c"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.4.c"
"10379"	"raj.27.3a47d"	"RJT"	"27.4.outFU"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.4.outFU"
"10380"	"raj.27.67a-ce-h"	"RJT"	"27.6"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-areas"	"updated"	158553	"Raja ocellata"	"158553 27.6"
"10381"	"raj.27.67a-ce-h"	"RJT"	"27.6.a"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.6.a"
"10382"	"raj.27.67a-ce-h"	"RJT"	"27.6.a.n"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.6.a.n"
"10383"	"raj.27.67a-ce-h"	"RJT"	"27.6.a.s"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.6.a.s"
"10384"	"raj.27.67a-ce-h"	"RJT"	"27.6.b"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.6.b"
"10385"	"raj.27.67a-ce-h"	"RJT"	"27.6.b.1"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.6.b.1"
"10386"	"raj.27.67a-ce-h"	"RJT"	"27.6.b.2"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.6.b.2"
"10387"	"raj.27.67a-ce-h"	"RJT"	"27.7.a"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.7.a"
"10388"	"raj.27.67a-ce-h"	"RJT"	"27.7.a.n"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.7.a.n"
"10389"	"raj.27.67a-ce-h"	"RJT"	"27.7.a.s"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.7.a.s"
"10390"	"raj.27.67a-ce-h"	"RJT"	"27.7.b"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.7.b"
"10391"	"raj.27.67a-ce-h"	"RJT"	"27.7.c"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.7.c"
"10392"	"raj.27.67a-ce-h"	"RJT"	"27.7.c.1"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.7.c.1"
"10393"	"raj.27.67a-ce-h"	"RJT"	"27.7.c.2"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.7.c.2"
"10394"	"raj.27.3a47d"	"RJT"	"27.7.d"	"Rays and skates (Rajidae) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.7.d"
"10395"	"raj.27.67a-ce-h"	"RJT"	"27.7.e"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.7.e"
"10396"	"raj.27.67a-ce-h"	"RJT"	"27.7.f"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.7.f"
"10397"	"raj.27.67a-ce-h"	"RJT"	"27.7.g"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.7.g"
"10398"	"raj.27.67a-ce-h"	"RJT"	"27.7.h"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.7.h"
"10399"	"raj.27.67a-ce-h"	"RJT"	"27.7.j"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.7.j"
"10400"	"raj.27.67a-ce-h"	"RJT"	"27.7.k"	"Rays and skates (Rajidae) in Subarea 6 and Divisions 7.a-c and 7.e-h (Rockall and West of Scotland, southern Celtic Seas, western English Channel)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.7.k"
"10401"	"raj.27.89a"	"RJT"	"27.8"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Sub-areas"	"updated"	158553	"Raja ocellata"	"158553 27.8"
"10402"	"raj.27.89a"	"RJT"	"27.8.a"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.8.a"
"10403"	"raj.27.89a"	"RJT"	"27.8.b"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.8.b"
"10404"	"raj.27.89a"	"RJT"	"27.8.c"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.8.c"
"10405"	"raj.27.89a"	"RJT"	"27.8.d"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.8.d"
"10406"	"raj.27.89a"	"RJT"	"27.8.d.1"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.8.d.1"
"10407"	"raj.27.89a"	"RJT"	"27.8.d.2"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Sub-divisions"	"updated"	158553	"Raja ocellata"	"158553 27.8.d.2"
"10408"	"raj.27.89a"	"RJT"	"27.8.e"	"Rays and skates (Rajidae) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)"	"IC_Divisions"	"updated"	158553	"Raja ocellata"	"158553 27.8.e"
